Date,Weighted Industry Change,WOR Change,ROCK Change
2011-06-13,-0.0241629492947172,-0.0281265429550052,-0.0226244339986182
2011-06-14,0.0090467828196653,0.0086690500256387,0.031818216497248
2011-06-15,-0.0060820948663792,-0.0128008188023745,-0.0305755536049446
2011-06-16,-0.0184174146262457,-0.0062080103314554,0.036144610259644
2011-06-17,-0.0079680187628898,-0.0149023135571525,-0.0026666429307725
2011-06-20,0.0150421766399726,0.0178290591520129,0.0089766090407123
2011-06-21,-0.0006401284339504,0.022028703642,-0.0087641918608869
2011-06-22,0.0024974403889212,0.0005045524236029,-0.0205724946003949
2011-06-23,0.0189548245213979,0.0262480813624066,0.0214953738327626
2011-06-24,-0.0117559316213339,-0.0145290090922051,-0.0136487371841875
2011-06-27,0.004389671617954,0.0208227443520348,-0.0082644765611118
2011-06-28,0.0130142891862803,0.0342602063042892,-0.0055147443920574
2011-06-29,0.0123754981587192,0.0014286041259763,-0.0082720727611421
2011-06-30,0.0118241348802421,0.0377358555233976,0.0423572792531484
2011-07-01,0.0145418068958154,0.0227571312508758,0.0105913403677965
2011-07-05,-0.0021570110051172,0.0178260803222657,0.004385981790174
2011-07-06,0.0004994857351575,-0.0068434496644721,0.0
2011-07-07,0.0007788801553939,-0.0063721971132108,-0.0077653279899047
2011-07-08,0.0030714515536834,0.0047805566821982,0.0195729778922337
2011-07-11,-0.0086160681286179,-0.0140906960688965,-0.0240213086821527
2011-07-12,0.0016101178662616,-0.0129754322406087,0.0055046258455549
2011-07-13,-0.0069170978940714,0.0058584568561444,-0.0560579399376628
2011-07-14,-0.0229104215993703,-0.0125111166128964,0.0
2011-07-15,0.0052349760096841,0.0143498481220141,0.0532825360368201
2011-07-18,-0.0093671159650032,-0.0066666497124564,-0.0154405152370473
2011-07-19,0.013976833848295,0.01769909786631,-0.0054496292796891
2011-07-20,-0.0052629384506677,-0.0117136034425947,0.0283105410973978
2011-07-21,0.0173834458919688,0.0240175176231937,-0.0158450138152658
2011-07-22,0.0015137002725855,-0.0154043901336621,-0.0269299983383466
2011-07-25,-0.0005741778549645,0.0096660505774214,0.0056127616437706
2011-07-26,-0.0109318774090131,-0.0263968496943796,-0.0251396191660481
2011-07-27,-0.0247733080725263,-0.0263516545967577,-0.02705320544208
2011-07-28,-0.0020332740397841,-0.02556955548846,0.0139164397424321
2011-07-29,-0.0014942316286966,0.0135330484325492,0.0259480302724005
2011-08-01,-0.0217207830166647,-0.0231132858883376,-0.0219047183082217
2011-08-02,-0.0119834394836745,-0.0082886433153012,-0.0225933682726614
2011-08-03,-0.0156796717839819,-0.0029440367229204,0.0221328245790856
2011-08-04,-0.0486037274928247,-0.0770005345759481,-0.065868340412604
2011-08-05,-0.0202902780071563,-0.0456252556313114,-0.070749742069876
2011-08-08,-0.0592285499135525,-0.0585168143388413,-0.0627218633058505
2011-08-09,0.0168988755161853,0.0408163452223207,0.0718635992504886
2011-08-10,-0.0227754982197116,-0.0227681878942906,-0.0955188101022905
2011-08-11,0.0351620926379827,0.048661752498319,0.1434109358108166
2011-08-12,-0.0090164433959273,0.0125498747710882,-0.0904018321616231
2011-08-15,0.0151025452937366,-0.0167224713198669,0.0206561465066316
2011-08-16,-0.0042499351257059,-0.0051724226759202,-0.0230024853260007
2011-08-17,-0.0108807211901065,-0.0345223534576181,-0.0061651343005151
2011-08-18,-0.0297033542549409,-0.0259579770316564,-0.0077820937072214
2011-08-19,-0.008476621497169,-0.0025873196477572,0.0107383090726688
2011-08-22,-0.0420388429657621,-0.0584538223818432,-0.0487179621985518
2011-08-23,0.0246578920764086,0.0347540808505701,0.0872484011873693
2011-08-24,0.0085286303706346,0.0031685799480965,0.0086313996870395
2011-08-25,-0.0312700660620561,-0.0399500827113019,-0.0384615031925165
2011-08-26,0.049406595968944,0.0478061244500603,0.0736040501627842
2011-08-29,0.0367839389609143,0.0258780091275388,0.0290697661524144
2011-08-30,0.0141784351247358,0.0127427789838876,0.0057077841813304
2011-08-31,0.0041058632305145,0.0037059582435568,0.0011274215344824
2011-09-01,-0.0214202280416775,-0.040073960915344,-0.037288125365171
2011-09-02,-0.014172804633841,-0.024967155569906,-0.003649718451451
2011-09-06,0.0076542881073567,0.0027874537135677,0.0792838101166183
2011-09-07,0.0342508788894966,0.0367346917591573,0.0680507667123447
2011-09-08,-0.0176346099224311,-0.0211920953916817,-0.0348204254010283
2011-09-09,-0.0142375733896381,-0.0164270894427075,-0.011454688778803
2011-09-12,0.0138888787894823,0.0056818127940016,0.0696576309312038
2011-09-13,0.034091174481505,0.0227111207493808,0.0330396688607475
2011-09-14,0.0162794876679027,0.0109890001923722,0.0209643406776585
2011-09-15,0.015755358360662,0.0039788076870196,0.0060913161034241
2011-09-16,-0.0162579149450938,-0.0105332358019769,-0.0470469793916607
2011-09-19,0.0029180607448848,0.0041011254595382,0.0206073291627494
2011-09-20,-0.0245242532353568,-0.0277777670090977,-0.0486257966482077
2011-09-21,-0.0405094075504485,-0.0119382077967966,-0.0710322227596857
2011-09-22,-0.0303919167393909,-0.006019557858215,0.0113065517784648
2011-09-23,0.0189323669609347,0.0242057252920267,0.0409429164423974
2011-09-26,0.0147589769466456,0.0352164004553288,0.0298329351534476
2011-09-27,-0.0095589544825129,0.0123287223834541,-0.0201794062372438
2011-09-28,-0.0609273203891558,-0.0600945522016256,-0.0605713980538504
2011-09-29,-0.0020803496738504,0.0586940707276493,0.0023391232331231
2011-09-30,-0.011273003838551,-0.0049857332631345,-0.0228640823662414
2011-10-03,-0.043658585683997,-0.0101376060151227,-0.032459453364851
2011-10-04,0.0858242188583597,0.0813008428070507,0.1432291574504534
2011-10-05,0.0561286598516785,0.0389610177966837,0.0216647172709213
2011-10-06,0.0176454744877243,-0.0019827979341888,0.0512820540081588
2011-10-07,-0.0427142999975996,-0.0210526117657691,-0.0689290086075423
2011-10-10,0.0158855079191815,0.0170491953365142,0.0387597333133656
2011-10-11,0.0166615812631685,0.0201954044455015,0.0183982771109282
2011-10-12,0.0101474943875165,0.0145293457577277,0.0314136319102817
2011-10-13,-0.0014606523762734,-0.0050125265360176,0.0144778016771651
2011-10-14,0.0061684021770062,0.0111661531300335,0.0310621677190211
2011-10-17,-0.0463908723658205,-0.0483871368509559,-0.059230046859959
2011-10-18,0.0462742309749848,0.0493826678527178,0.0834202479672516
2011-10-19,-0.0246481855586844,-0.0398505237192347,-0.031914885767527
2011-10-20,0.0329954196052548,0.0162760420304643,-0.0169154301559784
2011-10-21,0.0051381180399128,0.0263653526834825,0.0039960000937478
2011-10-24,0.0277713150586617,0.0340219565272809,0.0227948006697838
2011-10-25,-0.0224052565568609,-0.028571402621106,-0.0314033079491237
2011-10-26,0.0038074492353222,0.0084336979777853,0.0226601482320006
2011-10-27,0.0281162219771579,0.0533562988463989,0.067281061435082
2011-10-28,0.027389074898756,0.0218818163843119,0.0052128118809093
2011-10-31,-0.0510688701610609,-0.0547045931311452,-0.006233276729972
2011-11-01,0.0143063798924225,-0.00181712212172,-0.0028653950220023
2011-11-02,0.0218926087400847,0.007678627195704,0.0566914167008931
2011-11-03,0.0189369215392722,0.0195738761549918,0.0279605392149942
2011-11-04,0.0381394305636228,0.0165999385761656,0.0220408536949936
2011-11-07,0.008324858569213,-0.0016919785714269,0.0135891345470533
2011-11-08,-0.0006623721580812,0.0067077050490474,-0.0023493097549004
2011-11-09,-0.0234605676472535,-0.0464982469801863,-0.0065412859117268
2011-11-10,-0.0114524141800241,-0.006478133449257,0.0056045356109937
2011-11-11,0.0166059889387197,0.0210157984815367,0.0132812557625583
2011-11-14,0.0047233693402489,-0.0166284923535991,-0.0396577985087824
2011-11-15,0.0140100597198279,0.0317086897478612,0.0644371898127671
2011-11-16,-0.0067494445198147,-0.0173812943470983,0.0140514711635622
2011-11-17,-0.038298662134988,-0.0284023404184,-0.0100153440178166
2011-11-18,-0.0214442200187517,-0.0060715530230781,0.0170278843444029
2011-11-21,0.0130075018149385,-0.0043914489753413,-0.0203921748142616
2011-11-22,-0.0055154539243452,-0.0214782156807674,-0.024780208948438
2011-11-23,-0.0330240894659023,-0.0366732418355612,-0.0524126531154999
2011-11-25,-0.005308617430482,-0.0047846680981996,-0.004416893852339
2011-11-28,0.013833919681767,0.0164041997214321,0.0312236180293852
2011-11-29,-0.0025763617376229,0.014790967164963,0.0451189671589446
2011-11-30,0.0139358917507185,0.0583633733077012,0.0029607669263776
2011-12-01,-0.0007844057593765,-0.0136752012280066,-0.0170118704233157
2011-12-02,-0.009405173973788,-0.0277777657637397,0.0462687206629489
2011-12-05,-0.0092051704257825,0.0119522478923635,-0.0464310507362655
2011-12-06,0.0158672842395137,0.0045019652023196,0.013778069681573
2011-12-07,-0.0012547204118332,0.0056657441150729,0.0404623887115831
2011-12-08,-0.0270578498204352,-0.0354286193847657,-0.0430183778013675
2011-12-09,0.0182261270591842,0.0366647454067412,0.0561224117422051
2011-12-12,-0.0093825256378601,-0.0268221046474913,0.0113074774134196
2011-12-13,-0.0324879356532435,-0.0429850336331039,-0.0577716750200622
2011-12-14,-0.0117229027553091,-0.017034728786463,0.0274073989303023
2011-12-15,-0.0087867385936151,-0.0006325255291849,-0.0240113104697545
2011-12-16,0.018264770069969,0.0156347719561297,-0.01929946451084
2011-12-19,-0.0327951266888512,-0.0419453192739135,-0.0489208179973578
2011-12-20,0.0206826565083472,0.0276412061800438,0.0043827919251856
2011-12-21,0.0075272984127667,0.0078265596622305,0.0226607791686303
2011-12-22,0.0119997251175827,0.0124554612615922,0.0178571428571428
2011-12-23,0.0071032233977531,-0.0046701650686172,-0.0069930335759378
2011-12-27,-0.0014702542981455,0.0035439731164116,0.0255500108430535
2011-12-28,-0.0189486757953436,-0.0324484436373439,-0.0262975861215766
2011-12-29,0.0009423081960628,-0.003632044287433,0.007052145673009
2011-12-30,0.0008961427928173,-0.0120627722472718,-0.0210378812005381
2012-01-03,0.0203767029922308,0.0188235114602482,-0.0076019770782042
2012-01-04,0.02342434072749,0.0219906913001615,-0.000703745872976
2012-01-05,0.0118250983767921,0.0723403386940843,0.0313166956875526
2012-01-06,0.0166423200007621,0.0062678413181507,-0.0062111907529
2012-01-09,-0.029311912315065,0.008983708714763,0.0096751476893499
2012-01-10,-0.0009011928085181,0.0218818163843119,0.0114632553721187
2012-01-11,0.0083570828297952,-0.0005362053129428,0.0160534966006772
2012-01-12,-0.0086744653124038,0.006944501756605,0.0223537246374203
2012-01-13,-0.0106690689980455,-0.0123523866390133,-0.0235756777707579
2012-01-17,-0.0025425792086891,0.0026824649166539,-0.0112956859893331
2012-01-18,0.0084434788469094,0.0187164951786921,0.0376090969127148
2012-01-19,-0.0139308776551799,-0.0031397891875792,-0.0147530784900258
2012-01-20,-0.0029149438726772,-0.0042105223003186,-0.0025974001846659
2012-01-23,0.0083194704864188,0.0010593463269444,-0.001949362311647
2012-01-24,0.0228206405955559,0.019807223010711,0.0347085603852569
2012-01-25,0.0134743862749377,0.01319261160606,0.0057142954024057
2012-01-26,-0.0076409650468391,-0.0180785315307575,-0.0144200341684471
2012-01-27,0.0157624163505642,0.0068891974024883,0.002554276005286
2012-01-30,0.013125512133493,-0.0037313269706921,-0.0096401393418654
2012-01-31,-0.013728656883698,-0.0259259143390536,0.0103159152192767
2012-02-01,0.0019941268732849,0.0070193929564458,0.01835442774381
2012-02-02,-0.0040856061974425,-0.0026809242940074,0.0441542907456464
2012-02-03,0.0058842044225462,0.0078574969791152,0.0011601193752437
2012-02-06,-0.0031386535273248,-0.0130412101724065,-0.0174520730127264
2012-02-07,-0.0006485466687367,-0.0058293908563509,-0.0284529594372428
2012-02-08,-0.0114765123483295,-0.0058542099516695,0.0036430707827877
2012-02-09,0.0018527915857523,-0.0148777249647819,-0.0078501911207159
2012-02-10,-0.0189604361220142,-0.0219538767071791,-0.0229814180414088
2012-02-13,-0.0070990460464675,0.0016620879730514,0.0156641006095329
2012-02-14,-0.0091261259335356,-0.0194552743703549,-0.0149813182231321
2012-02-15,-0.0163604190365785,-0.0343082444766008,-0.0277602853922971
2012-02-16,0.0248822093093045,0.0366918554436362,0.0188067419207645
2012-02-17,-0.0122363112750371,-0.0106145552014942,0.0006329258709566
2012-02-21,0.0029095345050889,0.009534496748254,-0.0082226509165438
2012-02-22,-0.0334846831512121,-0.011129597286194,-0.0280970360581461
2012-02-23,-0.0101029198897915,0.0084506827341,0.0471204371473378
2012-02-24,-0.0032481001943301,-0.0116925999542069,-0.0073041571903463
2012-02-27,0.0048136658643586,0.0005674416036881,-0.0264585750138618
2012-02-28,0.0036649348747096,-0.0141884215716573,-0.0257660093596893
2012-02-29,-0.0175148061259817,-0.0326834677390689,-0.0163701418354651
2012-03-01,0.0248129364574724,0.0035293803495519,-0.0021520612535317
2012-03-02,0.0050713511068272,-0.0070423023935431,-0.0194804841830771
2012-03-05,-0.0175732910627705,-0.007071239642911,0.0
2012-03-06,-0.0071903192479368,0.019358722415707,0.0007530292984123
2012-03-07,-0.000980674507292,0.0112028622826736,0.023151565197455
2012-03-08,0.0006230260152304,0.001723187071134,0.0091743199534915
2012-03-09,0.0160722117911899,0.0166474745642139,0.0118881170647878
2012-03-12,-0.0016664448487933,-0.0158910711299199,-0.0186463751812837
2012-03-13,0.0278243735793484,0.0374855601390098,0.0360609917710209
2012-03-14,0.0002711616802363,-0.0161740608249531,0.0
2012-03-15,-0.0022743463195093,0.0062146157209915,0.0214047259251613
2012-03-16,0.0205112542993188,0.0078387113585704,-0.0117340484605806
2012-03-19,0.0183161264804905,0.0344444910685221,0.0475875916446029
2012-03-20,-0.0045083241742755,-0.0010863909793285,-0.0249520371380179
2012-03-21,-0.0169654181275282,-0.0141381314579155,-0.0065317033787664
2012-03-22,-0.015782931946158,-0.0089635766942732,-0.0265427754897471
2012-03-23,0.0242567072601522,0.0152627779685606,0.0259562913613068
2012-03-26,0.007573231472308,0.0032931600193331,0.0241672028359319
2012-03-27,-0.0108398300053959,0.0021714988063536,-0.0159235670724318
2012-03-28,-0.0139071271632338,-0.0086486404006546,-0.0025839769403022
2012-03-29,0.0171223763402424,0.0363636287208667,0.0256241381607131
2012-03-30,-0.0061747033535007,0.0015666155218341,-0.0405320041082285
2012-04-02,0.0215149429547131,0.0270411060916332,0.0405046241487933
2012-04-03,-0.0154369531233433,-0.0253164556962024,-0.0299936352738017
2012-04-04,-0.0050776381599038,-0.0010576656755717,-0.0114017490297595
2012-04-05,-0.001356933997143,0.0010678301255999,-0.0040843749255449
2012-04-09,0.000960573233531,0.0049206255185507,-0.0140844937994042
2012-04-10,-0.0229536381955649,-0.0289934719221701,-0.0358166188133026
2012-04-11,0.0024362010408992,-0.0049833973006264,0.0204827894227125
2012-04-12,0.0395650251193448,0.0383760039835793,0.0194105291678994
2012-04-13,-0.0303389362963763,-0.024731235612208,-0.0213675350106816
2012-04-16,-0.0122579256263286,0.001089245629097,0.0007215172532142
2012-04-17,0.0117582691074342,0.0080818762309515,-0.005685851132995
2012-04-18,0.0103967642411188,-0.01454733610906,-0.016546730111396
2012-04-19,-0.0221657744306156,-0.0196506886653097,-0.0298833702210195
2012-04-20,-0.0189368533465822,-0.0148433452356497,-0.0211678807219328
2012-04-23,0.0078582558212112,0.0074285234723772,-0.011485495205596
2012-04-24,0.0085014189945211,0.0033936348929143,0.0178432533832686
2012-04-25,-0.0088112550077421,-0.0055279370163752,-0.0186289119656279
2012-04-26,0.0217272552446546,0.005592862760819,0.0106788975582808
2012-04-27,-0.0106045035563428,-0.0060773816592941,0.0404494341889731
2012-04-30,-0.0092045621357401,-0.0033519255430749,-0.0238267086365984
2012-05-01,0.0058229019871804,1.212031886630952e-16,-0.01702446276936
2012-05-02,0.0084680302202828,0.0073405462922474,0.0571646346449674
2012-05-03,-0.0170681481351376,-0.004489333618187,-0.1361981025422888
2012-05-04,-0.0262509762357681,-0.0136363503361539,-0.0384286770110332
2012-05-07,-0.0014143646756699,0.0138969174728812,-0.0071301178076744
2012-05-08,-0.0026326375888007,0.0173411073779996,0.0263876221922361
2012-05-09,0.0216081150136796,0.023781894017132,0.0289070151147474
2012-05-10,-0.0164497825256347,-0.0027963780429172,-0.0156250258700704
2012-05-11,0.0108504593602501,0.006821997205447,-0.0035842260214997
2012-05-14,0.0122809910628827,0.0086058299428562,-0.0109990730740061
2012-05-15,-0.0253854446854501,-0.0137142726353236,-0.0092850860927904
2012-05-16,-0.0380327635079596,-0.0121246586704856,-0.0204271362746525
2012-05-17,-0.0210163853434883,-0.0285714158610668,-0.0170616399925622
2012-05-18,-0.0243003227983892,-0.0179963548702779,-0.0019304541266529
2012-05-21,0.021682415537832,0.0302846755341241,0.0105464672539522
2012-05-22,-0.0102750070993913,-0.0141176335951862,-0.0161750782675322
2012-05-23,0.0126203643989517,0.032062840730857,0.0393701356507869
2012-05-24,-0.0141250812227047,0.0011688223086876,0.0094162318782795
2012-05-25,0.0070758079605112,-0.0111241530975598,-0.0178403368252438
2012-05-29,0.0090698178177231,0.0116618523258364,-0.0009469913337559
2012-05-30,-0.0203610997951994,-0.0199063322076477,-0.0134875088419297
2012-05-31,-0.0264694584102549,-0.0292711934180291,-0.0038986316725829
2012-06-01,0.0106160756245456,-0.0025125604058628,-0.011144848830058
2012-06-04,0.0154211152885483,0.0025094079614813,0.0202634054289869
2012-06-05,-0.0002360131079962,0.0113564858576419,0.0030120213711136
2012-06-06,0.0306653609479662,0.015413070936086,0.048418950262774
2012-06-07,-0.0122765207354972,-0.0118905385980691,-0.0202952273000002
2012-06-08,0.0069041351956652,0.0024110312122252,0.0350378665583907
2012-06-11,-0.0467497745086009,-0.0462633842472467,-0.0816876816015427
2012-06-12,-0.0038500379805343,0.0142238429901754,0.0029125953801611
2012-06-13,0.0097550717673607,-0.0172839921888191,-0.0321011607274308
2012-06-14,0.014145773869915,0.0025125604058627,-0.0010059633430221
2012-06-15,0.0277882790177222,0.0175328571251981,0.0303030507368244
2012-06-18,0.0228776902938143,0.005600507423586,-0.0049603364199711
2012-06-19,0.0517962109815599,0.0367647299442054,0.0287984082067132
2012-06-20,-0.004909712137902,0.0367299093636472,-0.0231436618868607
2012-06-21,-0.0485380304762958,-0.0228310278583938,-0.0452755949857756
2012-06-22,-0.0078385278877997,0.011033713219156,0.0285133090984805
2012-06-25,-0.0030237257064401,-0.0093240005148507,-0.0020325668143826
2012-06-26,0.019179264707351,0.0070092830608843,0.0061161532493315
2012-06-27,0.0117006000637716,0.0208453209878806,0.008064508376087
2012-06-28,0.0283258918987468,0.0367369150063408,0.0313764638007724
2012-06-29,0.011534964766991,0.0449208348091998,-0.0123691828363308
2012-07-02,0.01953101530707,0.0117646948826489,0.0258125719985357
2012-07-03,0.0313330575351337,0.043330055987273,0.0271028006563061
2012-07-05,0.0150927557185226,0.0474592397963251,-0.0073192974814619
2012-07-06,0.0094803352936197,0.0176991653594917,0.0131085567086167
2012-07-09,-0.0025897638521071,0.0115794348417378,0.0186915712925485
2012-07-10,-0.0201364082709541,-0.0145191283520958,-0.0399274515227113
2012-07-11,-0.0049122001000867,0.0059468964838471,-0.0018868355701793
2012-07-12,-0.000427521817753,0.0198614463165043,0.0450191844750584
2012-07-13,0.0243606568931564,0.0303030329171614,-0.0009091117165305
2012-07-16,-0.0096512991126069,-0.0066254250253583,-0.0027347936112341
2012-07-17,-0.0050135807478409,-0.003536689687796,-0.0271002028302506
2012-07-18,0.0115434184572822,0.0152261600425237,0.0167754252427736
2012-07-19,0.0079533873695493,-0.0013192914224921,-0.0255707523149248
2012-07-20,-0.0149245820686106,0.0008912009776775,-0.0237642575210633
2012-07-23,0.0115319172594827,0.0179227658798824,0.0020040539760576
2012-07-24,-0.0188542764468294,-0.0220919641287749,-0.0249252249906035
2012-07-25,-0.0256901663986112,-0.030719857528662,-0.0484358778634771
2012-07-26,0.0099811791374432,-0.0060353325250567,-0.0311203506276492
2012-07-27,0.0271148123918368,0.0046189553455759,0.0394877150563599
2012-07-30,0.0049781749616373,-0.0114942528735633,-0.0174897193028483
2012-07-31,0.0067792644002799,0.0130719274345564,0.0042195060610633
2012-08-01,-0.0102604614895802,-0.01100916419805,-0.0375000620881693
2012-08-02,-0.0069093867221022,0.0070588055778952,0.062775297314272
2012-08-03,0.0077995168346022,0.0036579753377304,0.0642570623365003
2012-08-06,0.0194069149819168,0.0136798555807469,0.0149673346461151
2012-08-07,-0.0030409639062716,0.0031305766061476,0.0027624942535851
2012-08-08,0.0127885456297256,0.0085393498452863,0.0083102634553933
2012-08-09,0.0124167439936322,0.0031305766061476,0.0064043634830525
2012-08-10,0.0142894157335969,0.0103139667019684,0.0054645193185935
2012-08-13,-0.0237244328330019,-0.0155279666039683,-0.0027223852449454
2012-08-14,-0.0175318355940871,-0.0166068594178802,-0.0430492877720473
2012-08-15,0.0069664648994009,0.0096021525566624,0.0103092461003481
2012-08-16,0.0093670870850375,0.0249886066034125,0.0185356635748115
2012-08-17,0.0123411385196304,0.0226063936593505,0.0072992630864607
2012-08-20,0.0007311412126033,0.0104711941675077,0.0054744908218853
2012-08-21,-0.013031187741152,-0.037428379937816,-0.0072333521107717
2012-08-22,-0.0030374797894628,0.009199667205386,0.0045537516228966
2012-08-23,-0.0208962134404959,-0.0237010230221494,-0.0135992404498334
2012-08-24,0.0054989089848429,-0.0098544856750595,0.0129390339437552
2012-08-27,-0.0100994917611989,-0.005673708465679,-0.0090909437699753
2012-08-28,0.0047943662447646,0.0128817017918522,0.015610658488012
2012-08-29,-0.0036341400418054,-0.0009420847006559,0.0099277669164867
2012-08-30,-0.008573421783493,-0.0094877022610677,-0.0081595788546449
2012-08-31,-0.0014238981266118,-0.0104167240511867,-0.0108597179626929
2012-09-04,-0.0190133439446858,0.0224343339493295,0.0227479531580157
2012-09-05,-0.0109829321482784,-0.0018727019842854,-0.0272408098856972
2012-09-06,0.0163393829371127,0.0393335701116977,0.0259623956913389
2012-09-07,0.0155971770331256,0.0189094243405365,0.0173160005162226
2012-09-10,-0.0102738223474218,0.009556877019101,0.0195911840199923
2012-09-11,0.0044658622087651,0.0124892732171852,0.0265780478270839
2012-09-12,-0.0223795968391171,0.0038314241577195,-0.0008077729232143
2012-09-13,0.0414463993372347,0.0301358662103387,0.0532687513417058
2012-09-14,0.0273706076940985,-0.008183337093661,0.0159695851132234
2012-09-17,-0.0251811202211547,-0.0124739811466711,-0.0285714367662669
2012-09-18,0.0046847621796335,0.0309367782514059,0.0038940958053482
2012-09-19,0.0012013733402669,-0.0063291781033807,-0.0170278843444026
2012-09-20,0.0050469315091499,0.0133563716294327,0.0135349615398195
2012-09-21,-0.0155037245697285,-0.0193440276929685,0.0130869960961755
2012-09-24,0.0074683542036605,-0.0021738798721974,0.0328746412602381
2012-09-25,-0.0393606414187158,-0.0251408726215188,-0.0438917613841292
2012-09-26,0.0036498427027742,-0.0070890496045861,-0.0205011735914621
2012-09-27,-0.0021338601733711,-0.0151785784990206,0.0092450572777697
2012-09-28,-0.0074039949529997,-0.0114103150041568,-0.0168711861711956
2012-10-01,-0.0048795414409838,0.0064784537572558,0.0038610186464319
2012-10-02,-0.0067323077094702,-0.0160183238150671,-0.0160061006081345
2012-10-03,-0.0103661593955799,-0.0162866628756374,-0.0123266450735591
2012-10-04,0.0227852058085073,0.0093897075165837,0.0256211118613316
2012-10-05,0.0046820336509062,-0.011975971096155,-0.027006726086849
2012-10-08,0.0279619379760947,0.0127599461110908,0.0038940958053482
2012-10-09,-0.0019567350788676,0.0009298213645212,-0.0187061397151466
2012-10-10,-0.0158594910153054,-0.0018501810349032,-0.0126482096630052
2012-10-11,0.0075136183828509,-0.0045892784427772,-0.013428126251415
2012-10-12,-0.0170987464005381,-0.0152636406520026,-0.0120289149151981
2012-10-15,0.0175616795285398,0.024917666567488,0.0218800243720201
2012-10-16,0.0158214958398053,0.0169258427060407,0.0133228897527097
2012-10-17,-0.0022706277081496,0.0214764892189573,0.0422751868607871
2012-10-18,0.0396000863305806,0.0149582120297059,-0.0414815125641999
2012-10-19,-0.020339572397309,-0.0161361026737484,-0.0226917032795278
2012-10-22,0.0110637956026602,0.0101950999569919,0.0264423789651227
2012-10-23,0.0057704571011651,-0.0241286429145786,0.0118670581056995
2012-10-24,-0.0163634971653365,-0.0045515920458091,-0.0209301947343867
2012-10-25,0.0006041296275782,-0.0090212342016772,-0.0171606332754681
2012-10-26,-0.0035882144696891,-0.0113275941756642,-0.0308788867608033
2012-10-31,-0.0089418762829524,-0.0096197473754733,0.0105433994521746
2012-11-01,0.0455829378135195,0.0451405569282529,0.0217917269255657
2012-11-02,-0.0265133321835647,-0.0609114552251155,-0.0307328134392781
2012-11-05,0.0112329417987815,0.0116822431988981,0.0137763431273778
2012-11-06,0.022755605384144,0.0389551051034778,0.044000015258789
2012-11-07,-0.0223598957726954,-0.0519015582824713,-0.0062597750686694
2012-11-08,-0.0009623753911936,-0.0080340301285369,-0.0181388399349454
2012-11-09,0.019915069469075,0.0361271672317507,0.0145985649869879
2012-11-12,-0.0075230419250847,-0.0276497861923784,-0.0047847224720272
2012-11-13,0.0127854983747486,0.0443068277902243,0.0128928162271876
