Date,Weighted Industry Change,HIBB Change
2011-09-13,0.0194289026698612,0.0194289026698612
2011-09-14,0.0071592214521456,0.0071592214521456
2011-09-15,0.0050890673059511,0.0050890673059511
2011-09-16,0.0184460556156864,0.0184460556156864
2011-09-19,0.0008374868663443,0.0008374868663443
2011-09-20,-0.0230428045670885,-0.0230428045670885
2011-09-21,-0.0314447771768278,-0.0314447771768278
2011-09-22,0.0057142444123002,0.0057142444123002
2011-09-23,0.0220698391114678,0.0220698391114678
2011-09-26,0.037304714647863,0.037304714647863
2011-09-27,-0.0046333653668101,-0.0046333653668101
2011-09-28,-0.0512750941593189,-0.0512750941593189
2011-09-29,-0.0192036234991816,-0.0192036234991816
2011-09-30,-0.0081918893152986,-0.0081918893152986
2011-10-03,-0.0429501487065339,-0.0429501487065339
2011-10-04,0.0801621829300752,0.0801621829300752
2011-10-05,0.0288433819675168,0.0288433819675168
2011-10-06,0.0340749917308832,0.0340749917308832
2011-10-07,-0.0140921527441938,-0.0140921527441938
2011-10-10,0.0065182422720262,0.0065182422720262
2011-10-11,0.0272108843537414,0.0272108843537414
2011-10-12,0.0084232608761793,0.0084232608761793
2011-10-13,0.0065772168124083,0.0065772168124083
2011-10-14,0.0085425318983436,0.0085425318983436
2011-10-17,-0.0191802290041064,-0.0191802290041064
2011-10-18,-0.002678871789799,-0.002678871789799
2011-10-19,0.0037786610669722,0.0037786610669722
2011-10-20,0.0136400680544451,0.0136400680544451
2011-10-21,-0.0090885092021774,-0.0090885092021774
2011-10-24,0.0180581643009419,0.0180581643009419
2011-10-25,-0.0023297993812942,-0.0023297993812942
2011-10-26,0.0005107699179318,0.0005107699179318
2011-10-27,0.0558589887831986,0.0558589887831986
2011-10-28,0.0011772836266407,0.0011772836266407
2011-10-31,-0.0131768814001164,-0.0131768814001164
2011-11-01,0.0426444254645426,0.0426444254645426
2011-11-02,0.0096061847200301,0.0096061847200301
2011-11-03,0.0056443523326846,0.0056443523326846
2011-11-04,0.023651845526771,0.023651845526771
2011-11-07,0.0027655896190999,0.0027655896190999
2011-11-08,0.0214856828962051,0.0214856828962051
2011-11-09,-0.0326842806527819,-0.0326842806527819
2011-11-10,0.0049727465486382,0.0049727465486382
2011-11-11,0.0267566667782023,0.0267566667782023
2011-11-14,0.0073495564560289,0.0073495564560289
2011-11-15,-0.0056766574660051,-0.0056766574660051
2011-11-16,-0.0129032569954425,-0.0129032569954425
2011-11-17,0.0037226581925594,0.0037226581925594
2011-11-18,-0.0531379910234074,-0.0531379910234074
2011-11-21,0.0265896306561596,0.0265896306561596
2011-11-22,-0.004271551903425,-0.004271551903425
2011-11-23,-0.0330823797025737,-0.0330823797025737
2011-11-25,-0.0153700995934537,-0.0153700995934537
2011-11-28,0.022706198927271,0.022706198927271
2011-11-29,0.0004542461575781,0.0004542461575781
2011-11-30,-0.0028484020563926,-0.0028484020563926
2011-12-01,-0.0008815759702821,-0.0008815759702821
2011-12-02,-0.0145430469586172,-0.0145430469586172
2011-12-05,0.0115067035061837,0.0115067035061837
2011-12-06,-0.001934239306878,-0.001934239306878
2011-12-07,0.0128177312238654,0.0128177312238654
2011-12-08,-0.0141059353309498,-0.0141059353309498
2011-12-09,0.0290492899365615,0.0290492899365615
2011-12-12,0.0174102116164876,0.0174102116164876
2011-12-13,-0.0497237586974649,-0.0497237586974649
2011-12-14,-0.0190476231667176,-0.0190476231667176
2011-12-15,0.0011342839152361,0.0011342839152361
2011-12-16,0.0004485413253023,0.0004485413253023
2011-12-19,-0.0078211949524266,-0.0078211949524266
2011-12-20,0.0156628955612847,0.0156628955612847
2011-12-21,0.0067200856582683,0.0067200856582683
2011-12-22,-0.0432733599948091,-0.0432733599948091
2011-12-23,0.0031194159161439,0.0031194159161439
2011-12-27,-0.0006672326491936,-0.0006672326491936
2011-12-28,-0.0120240685228695,-0.0120240685228695
2011-12-29,0.0144241470600651,0.0144241470600651
2011-12-30,0.0057881154681394,0.0057881154681394
2012-01-03,-0.0438558488392711,-0.0438558488392711
2012-01-04,0.0068556458698534,0.0068556458698534
2012-01-05,0.0118397194772959,0.0118397194772959
2012-01-06,0.0083258946448225,0.0083258946448225
2012-01-09,0.0276662580747404,0.0276662580747404
2012-01-10,-0.0117823314795386,-0.0117823314795386
2012-01-11,0.006525978444513,0.006525978444513
2012-01-12,0.0109582791469832,0.0109582791469832
2012-01-13,-0.0015066658674905,-0.0015066658674905
2012-01-17,0.0036301123702408,0.0036301123702408
2012-01-18,0.0197872405356549,0.0197872405356549
2012-01-19,0.0083437951050766,0.0083437951050766
2012-01-20,0.0041381531277676,0.0041381531277676
2012-01-23,0.0022671189058894,0.0022671189058894
2012-01-24,0.0090740072484752,0.0090740072484752
2012-01-25,0.0139315772596531,0.0139315772596531
2012-01-26,-0.0232182059261898,-0.0232182059261898
2012-01-27,0.0159817445597017,0.0159817445597017
2012-01-30,-0.0091002821219215,-0.0091002821219215
2012-01-31,-0.0012502890433933,-0.0012502890433933
2012-02-01,0.0117817214187677,0.0117817214187677
2012-02-02,-0.0216281900611293,-0.0216281900611293
2012-02-03,-0.0045016863272801,-0.0045016863272801
2012-02-06,0.0053541662722482,0.0053541662722482
2012-02-07,0.0047131054473801,0.0047131054473801
2012-02-08,-0.0138352041518806,-0.0138352041518806
2012-02-09,-0.0066006538334521,-0.0066006538334521
2012-02-10,0.0079664792879935,0.0079664792879935
2012-02-13,0.0008251928991698,0.0008251928991698
2012-02-14,0.0191990159277792,0.0191990159277792
2012-02-15,-0.0216911390077496,-0.0216911390077496
2012-02-16,0.0153940882842444,0.0153940882842444
2012-02-17,0.0002009268074675,0.0002009268074675
2012-02-21,-0.0158348551852511,-0.0158348551852511
2012-02-22,0.0124455984279743,0.0124455984279743
2012-02-23,0.0145343484410969,0.0145343484410969
2012-02-24,-0.0194449889658121,-0.0194449889658121
2012-02-27,0.0350187007912137,0.0350187007912137
2012-02-28,-0.0028078497379595,-0.0028078497379595
2012-02-29,-0.014297202711523,-0.014297202711523
2012-03-01,0.0305358604294477,0.0305358604294477
2012-03-02,-0.0172447045751252,-0.0172447045751252
2012-03-05,0.0059760803287083,0.0059760803287083
2012-03-06,0.0155906978418098,0.0155906978418098
2012-03-07,0.0107948818218784,0.0107948818218784
2012-03-08,-0.0036658775746445,-0.0036658775746445
2012-03-09,-0.0050241221552309,-0.0050241221552309
2012-03-12,-0.0081553042513652,-0.0081553042513652
2012-03-13,0.0112730419389072,0.0112730419389072
2012-03-14,0.0123456672022499,0.0123456672022499
2012-03-15,0.0019004616276752,0.0019004616276752
2012-03-16,-0.0003803091406282,-0.0003803091406282
2012-03-19,0.0,0.0
2012-03-20,0.0084018035207245,0.0084018035207245
2012-03-21,0.0086808656331781,0.0086808656331781
2012-03-22,0.0212483924499244,0.0212483924499244
2012-03-23,0.0052132302879723,0.0052132302879723
2012-03-26,0.0201181274722835,0.0201181274722835
2012-03-27,-0.0048736543380336,-0.0048736543380336
2012-03-28,0.0027262397298012,0.0027262397298012
2012-03-29,0.0069495440013606,0.0069495440013606
2012-03-30,-0.0117753897988224,-0.0117753897988224
2012-04-02,0.0095116238372044,0.0095116238372044
2012-04-03,0.0132921227471266,0.0132921227471266
2012-04-04,0.0070613686923931,0.0070613686923931
2012-04-05,0.0116068080655182,0.0116068080655182
2012-04-09,0.001637259424946,0.001637259424946
2012-04-10,-0.0216482156627287,-0.0216482156627287
2012-04-11,0.0066506669729888,0.0066506669729888
2012-04-12,0.0104242811200252,0.0104242811200252
2012-04-13,-0.0001824511254088,-0.0001824511254088
2012-04-16,0.0139746003464106,0.0139746003464106
2012-04-17,0.0210918553709073,0.0210918553709073
2012-04-18,0.0128494821411029,0.0128494821411029
2012-04-19,-0.0138769500328239,-0.0138769500328239
2012-04-20,-0.0119270227401849,-0.0119270227401849
2012-04-23,0.0010481753465133,0.0010481753465133
2012-04-24,-0.0118860394346752,-0.0118860394346752
2012-04-25,0.0158730127044785,0.0158730127044785
2012-04-26,0.0129221224701833,0.0129221224701833
2012-04-27,0.0125317813383198,0.0125317813383198
2012-04-30,-0.0041687509573318,-0.0041687509573318
2012-05-01,-0.0015015040815797,-0.0015015040815797
2012-05-02,0.020544505832307,0.020544505832307
2012-05-03,-0.0115540939895456,-0.0115540939895456
2012-05-04,-0.0142124742936615,-0.0142124742936615
2012-05-07,-0.0016781083044979,-0.0016781083044979
2012-05-08,-0.0039069058333506,-0.0039069058333506
2012-05-09,0.0055372848201191,0.0055372848201191
2012-05-10,0.0178662451741029,0.0178662451741029
2012-05-11,0.0174995946523118,0.0174995946523118
2012-05-14,0.006695642784453,0.006695642784453
2012-05-15,-0.0145623210933504,-0.0145623210933504
2012-05-16,-0.0215089701797843,-0.0215089701797843
2012-05-17,-0.0440219192840653,-0.0440219192840653
2012-05-18,-0.0458493074052296,-0.0458493074052296
2012-05-21,0.0166425832843383,0.0166425832843383
2012-05-22,0.0033669790126079,0.0033669790126079
2012-05-23,0.0166309072894827,0.0166309072894827
2012-05-24,-0.0088074686624671,-0.0088074686624671
2012-05-25,0.0093771899328439,0.0093771899328439
2012-05-29,-0.0136149865863021,-0.0136149865863021
2012-05-30,-0.0001785095845889,-0.0001785095845889
2012-05-31,0.001071959215387,0.001071959215387
2012-06-01,-0.014687241176429,-0.014687241176429
2012-06-04,0.0016577666433995,0.0016577666433995
2012-06-05,0.0155324761362761,0.0155324761362761
2012-06-06,0.0296147751872244,0.0296147751872244
2012-06-07,-0.0137487108965308,-0.0137487108965308
2012-06-08,0.011130761220838,0.011130761220838
2012-06-11,-0.033482890450306,-0.033482890450306
2012-06-12,0.0203719698076006,0.0203719698076006
2012-06-13,-0.0244626545933907,-0.0244626545933907
2012-06-14,0.0148905272939391,0.0148905272939391
2012-06-15,0.014695499960725,0.014695499960725
2012-06-18,0.0203187921582012,0.0203187921582012
2012-06-19,0.0092339418562637,0.0092339418562637
2012-06-20,-0.0234797191171424,-0.0234797191171424
2012-06-21,-0.0242718709859866,-0.0242718709859866
2012-06-22,0.0005313955805995,0.0005313955805995
2012-06-25,-0.0078867616810487,-0.0078867616810487
2012-06-26,0.0050368551633083,0.0050368551633083
2012-06-27,-0.009679170221649,-0.009679170221649
2012-06-28,0.0109729054640167,0.0109729054640167
2012-06-29,0.026685643558645,0.026685643558645
2012-07-02,0.0094060427967704,0.0094060427967704
2012-07-03,0.0124331069349035,0.0124331069349035
2012-07-05,0.0088586107496607,0.0088586107496607
2012-07-06,0.0061192722156989,0.0061192722156989
2012-07-09,0.0296896452846272,0.0296896452846272
2012-07-10,-0.019924893513376,-0.019924893513376
2012-07-11,-0.0378360246067604,-0.0378360246067604
2012-07-12,0.0027855127304566,0.0027855127304566
2012-07-13,0.0191743068242292,0.0191743068242292
2012-07-16,0.0044067512124271,0.0044067512124271
2012-07-17,-0.0030100385864926,-0.0030100385864926
2012-07-18,0.020630653543647,0.020630653543647
2012-07-19,-0.003751419622974,-0.003751419622974
2012-07-20,-0.0193164631804561,-0.0193164631804561
2012-07-23,0.0164948294138848,0.0164948294138848
2012-07-24,-0.0167982533261495,-0.0167982533261495
2012-07-25,-0.0011927022740183,-0.0011927022740183
2012-07-26,0.0054090550312639,0.0054090550312639
2012-07-27,0.0399332208066661,0.0399332208066661
2012-07-30,-0.010640010646468,-0.010640010646468
2012-07-31,-0.0075126422980837,-0.0075126422980837
2012-08-01,-0.0262599995806384,-0.0262599995806384
2012-08-02,0.013891236858907,0.013891236858907
2012-08-03,0.0099219358310583,0.0099219358310583
2012-08-06,-0.0045124703100663,-0.0045124703100663
2012-08-07,0.0054847579187273,0.0054847579187273
2012-08-08,0.0099534262766436,0.0099534262766436
2012-08-09,-0.0240063926804391,-0.0240063926804391
2012-08-10,-0.0065199302547719,-0.0065199302547719
2012-08-13,-0.0064134713951346,-0.0064134713951346
2012-08-14,0.0041322314049586,0.0041322314049586
2012-08-15,0.0094433348088214,0.0094433348088214
2012-08-16,0.0162801815723089,0.0162801815723089
2012-08-17,0.0252770592381687,0.0252770592381687
2012-08-20,-0.038119650294638,-0.038119650294638
2012-08-21,0.0014287911048266,0.0014287911048266
2012-08-22,0.0028510308349491,0.0028510308349491
2012-08-23,-0.0049875094823834,-0.0049875094823834
2012-08-24,-0.0017998971624653,-0.0017998971624653
2012-08-27,-0.0045045045045045,-0.0045045045045045
2012-08-28,0.0310007086512507,0.0310007086512507
2012-08-29,0.0003518677181437,0.0003518677181437
2012-08-30,0.0121628526754221,0.0121628526754221
2012-08-31,-0.0008607202088003,-0.0008607202088003
2012-09-04,0.0084106023443823,0.0084106023443823
2012-09-05,0.0011957583486414,0.0011957583486414
2012-09-06,-0.0037389738295819,-0.0037389738295819
2012-09-07,0.0018800309948236,0.0018800309948236
2012-09-10,0.0056332879146904,0.0056332879146904
2012-09-11,-0.0039142196869674,-0.0039142196869674
2012-09-12,-0.00973193952184,-0.00973193952184
2012-09-13,0.0027477219417811,0.0027477219417811
2012-09-14,0.0023849980890771,0.0023849980890771
2012-09-17,0.0076935704450124,0.0076935704450124
2012-09-18,0.0095044363661601,0.0095044363661601
2012-09-19,0.0219780085126756,0.0219780085126756
2012-09-20,-0.0029940171053516,-0.0029940171053516
2012-09-21,-0.0184909846050481,-0.0184909846050481
2012-09-24,-0.0062637368172728,-0.0062637368172728
2012-09-25,0.00984555818294,0.00984555818294
2012-09-26,-0.012439093252449,-0.012439093252449
2012-09-27,0.0176271341614804,0.0176271341614804
2012-09-28,-0.0040207383027503,-0.0040207383027503
2012-10-01,-0.001008595925334,-0.001008595925334
2012-10-02,-0.0050209077332309,-0.0050209077332309
2012-10-03,-0.0147576899606292,-0.0147576899606292
2012-10-04,0.0086719658157468,0.0086719658157468
2012-10-05,0.000504924182408,0.000504924182408
2012-10-08,0.0003380666534329,0.0003380666534329
2012-10-09,-0.0199055386213655,-0.0199055386213655
2012-10-10,-0.0108284816914858,-0.0108284816914858
2012-10-11,-0.0115516925680226,-0.0115516925680226
2012-10-12,0.0019210725388756,0.0019210725388756
2012-10-15,0.0045233496572911,0.0045233496572911
2012-10-16,0.0024112880871001,0.0024112880871001
2012-10-17,-0.0041202004887003,-0.0041202004887003
2012-10-18,0.0160732854366648,0.0160732854366648
2012-10-19,-0.0159355773723351,-0.0159355773723351
2012-10-22,-0.0220048613075031,-0.0220048613075031
2012-10-23,0.0088320418621085,0.0088320418621085
2012-10-24,-0.0236655126868208,-0.0236655126868208
2012-10-25,-0.0358882173324844,-0.0358882173324844
2012-10-26,-0.0022400398090045,-0.0022400398090045
2012-10-31,0.0082166656895437,0.0082166656895437
2012-11-01,0.0099722453483588,0.0099722453483588
2012-11-02,-0.0138913970800796,-0.0138913970800796
2012-11-05,0.0072409837584272,0.0072409837584272
2012-11-06,-0.005896438034366,-0.005896438034366
2012-11-07,0.004299860441562,0.004299860441562
2012-11-08,-0.0042950428667261,-0.0042950428667261
2012-11-09,0.0060388693090805,0.0060388693090805
2012-11-12,-0.0309467574165509,-0.0309467574165509
2012-11-13,0.0256749212575062,0.0256749212575062
2012-11-14,-0.0148624105191013,-0.0148624105191013
2012-11-15,0.0206051723103816,0.0206051723103816
2012-11-16,-0.0181653045205999,-0.0181653045205999
2012-11-19,-0.017447213032659,-0.017447213032659
2012-11-20,0.0005604818733105,0.0005604818733105
2012-11-21,0.0018587786289311,0.0018587786289311
2012-11-23,0.0140454317678904,0.0140454317678904
2012-11-26,-0.0240174620963038,-0.0240174620963038
2012-11-27,0.0,0.0
2012-11-28,0.0162404132320503,0.0162404132320503
2012-11-29,-0.0087671149266909,-0.0087671149266909
2012-11-30,-0.0104952988475624,-0.0104952988475624
2012-12-03,-0.0020423432808209,-0.0020423432808209
2012-12-04,-0.0057514167813552,-0.0057514167813552
2012-12-05,-0.0092781593182954,-0.0092781593182953
2012-12-06,0.008460251448728,0.008460251448728
2012-12-07,-0.009082514764363,-0.009082514764363
2012-12-10,-0.0093196642270143,-0.0093196642270143
2012-12-11,-0.0125538351574715,-0.0125538351574715
2012-12-12,-0.0301765077629344,-0.0301765077629344
2012-12-13,-0.0056862924613204,-0.0056862924613204
2012-12-14,-0.0021568747127757,-0.0021568747127757
2012-12-17,0.042619750540434,0.042619750540434
2012-12-18,0.0125070372869035,0.0125070372869035
2012-12-19,-0.0077491139802669,-0.0077491139802669
2012-12-20,-0.005020462325998,-0.005020462325998
2012-12-21,0.0052661764836712,0.0052661764836712
2012-12-24,-0.0033745838894049,-0.0033745838894049
2012-12-26,-0.0326698820616756,-0.0326698820616756
2012-12-27,0.0048619216044816,0.0048619216044816
2012-12-28,0.0001923123910446,0.0001923123910446
2012-12-31,0.0154142430354581,0.0154142430354581
2013-01-02,-0.0144981187798896,-0.0144981187798896
2013-01-03,0.0217063332543464,0.0217063332543464
2013-01-04,-0.0016516819566085,-0.0016516819566085
2013-01-07,-0.0125553971028726,-0.0125553971028726
2013-01-08,-0.0124999661943794,-0.0124999661943794
2013-01-09,-0.0056624998046929,-0.0056624998046929
2013-01-10,0.0204661361945946,0.0204661361945946
2013-01-11,0.0064898659770174,0.0064898659770174
2013-01-14,-0.0035119895021783,-0.0035119895021783
2013-01-15,0.0186081125561388,0.0186081125561388
2013-01-16,0.000733692501678,0.000733692501678
2013-01-17,0.0062214115845337,0.0062214115845337
2013-01-18,-0.0058266515931016,-0.0058266515931016
2013-01-22,-0.0045545637234448,-0.0045545637234448
2013-01-23,-0.0067752962415208,-0.0067752962415208
2013-01-24,-0.0107248855661397,-0.0107248855661397
2013-01-25,0.0089602304455996,0.0089602304455996
2013-01-28,0.0029640579616329,0.0029640579616329
2013-01-29,-0.0090406212466669,-0.0090406212466669
2013-01-30,-0.0240000170330668,-0.0240000170330668
2013-01-31,0.0024747967092369,0.0024747967092369
2013-02-01,0.0041509664283608,0.0041509664283608
2013-02-04,-0.0254380720159068,-0.0254380720159068
2013-02-05,0.0395142481660519,0.0395142481660519
2013-02-06,0.0137750902262515,0.0137750902262515
2013-02-07,-0.0057048467504695,-0.0057048467504695
2013-02-08,0.0111110828540941,0.0111110828540941
2013-02-11,-0.0069737760398235,-0.0069737760398235
2013-02-12,-0.0096100619460017,-0.0096100619460017
2013-02-13,-0.0179238774188803,-0.0179238774188803
2013-02-14,-0.0032239364767895,-0.0032239364767895
2013-02-15,-0.0127086868006267,-0.0127086868006267
2013-02-19,0.0078876462297573,0.0078876462297573
2013-02-20,-0.00916204519619,-0.00916204519619
2013-02-21,-0.0017327715627164,-0.0017327715627164
2013-02-22,0.0015382009928188,0.0015382009928188
2013-02-25,-0.0223410004355179,-0.0223410004355179
2013-02-26,-0.0044895480049088,-0.0044895480049088
2013-02-27,0.0136664766020983,0.0136664766020983
2013-02-28,0.0181117263790497,0.0181117263790497
2013-03-01,0.0084018035207245,0.0084018035207245
2013-03-04,0.0188176744399187,0.0188176744399187
2013-03-05,0.0089452020797848,0.0089452020797848
2013-03-06,0.0035113403172395,0.0035113403172395
2013-03-07,0.0020344111516999,0.0020344111516999
2013-03-08,-0.019444430315936,-0.019444430315936
2013-03-11,-0.0185290818391401,-0.0185290818391401
2013-03-12,0.0005844297336207,0.0005844297336207
2013-03-13,0.0075582018581126,0.0075582018581126
2013-03-14,0.0270011454318599,0.0270011454318599
2013-03-15,-0.0094642639160156,-0.0094642639160156
2013-03-18,-0.0212994209675894,-0.0212994209675894
2013-03-19,-0.0120614004511827,-0.0120614004511827
2013-03-20,0.0065897968755793,0.0065897968755793
2013-03-21,0.0108635635733576,0.0108635635733576
2013-03-22,0.0116575477570206,0.0116575477570206
2013-03-25,-0.0086470826292589,-0.0086470826292589
2013-03-26,0.0110567451621728,0.0110567451621728
2013-03-27,0.0147322978273839,0.0147322978273839
2013-03-28,-0.00230498341486,-0.00230498341486
2013-04-01,-0.0001785095845889,-0.0001785095845889
2013-04-02,0.0078431809870588,0.0078431809870588
2013-04-03,-0.0297397814703229,-0.0297397814703229
2013-04-04,-0.0007268235819974,-0.0007268235819974
2013-04-05,-0.0149889222718032,-0.0149889222718032
2013-04-08,-0.0001868859518856,-0.0001868859518856
2013-04-09,-0.0130402525886714,-0.0130402525886714
2013-04-10,0.0158550426546952,0.0158550426546952
2013-04-11,0.0105751331853032,0.0105751331853032
2013-04-12,0.002948219017183,0.002948219017183
2013-04-15,-0.0205746171390987,-0.0205746171390987
2013-04-16,0.0129796581770036,0.0129796581770036
2013-04-17,-0.0011222888069815,-0.0011222888069815
2013-04-18,-0.0174516849164624,-0.0174516849164624
2013-04-19,0.0089848479003451,0.0089848479003451
2013-04-22,0.0026535862168244,0.0026535862168244
2013-04-23,0.0144818597758273,0.0144818597758273
2013-04-24,0.0070605921640645,0.0070605921640645
2013-04-25,0.0071612081565316,0.0071612081565316
2013-04-26,-0.0089465341313016,-0.0089465341313016
2013-04-29,-0.0005513467998714,-0.0005513467998714
2013-04-30,0.0127400042218047,0.0127400042218047
2013-05-01,-0.0140127469894958,-0.0140127469894958
2013-05-02,0.0215707620342829,0.0215707620342829
2013-05-03,-0.0094778039458378,-0.0094778039458378
2013-05-06,0.0032591038686887,0.0032591038686887
2013-05-07,0.0290948082436374,0.0290948082436374
2013-05-08,0.0144750264064999,0.0144750264064999
2013-05-09,-0.0055200912210768,-0.0055200912210768
2013-05-10,0.0223144277838759,0.0223144277838759
2013-05-13,0.0033944461838912,0.0033944461838912
2013-05-14,0.0223615063886323,0.0223615063886323
2013-05-15,0.0094621460647795,0.0094621460647795
2013-05-16,-0.0081005400044686,-0.0081005400044686
2013-05-17,0.0089611837133818,0.0089611837133818
2013-05-20,0.0116795373215943,0.0116795373215943
2013-05-21,0.0029354257350228,0.0029354257350228
2013-05-22,-0.018173011961239,-0.018173011961239
2013-05-23,0.0073407149063596,0.0073407149063596
2013-05-24,-0.0572621071419155,-0.0572621071419155
2013-05-28,-0.0035149518027427,-0.0035149518027427
2013-05-29,0.0031807793725116,0.0031807793725116
2013-05-30,-0.0203187921582012,-0.0203187921582012
2013-05-31,0.0273283079279657,0.0273283079279657
2013-06-03,0.0192711709676686,0.0192711709676686
2013-06-04,0.014150123969431,0.014150123969431
2013-06-05,-0.0229334271023303,-0.0229334271023303
2013-06-06,0.0080758267532706,0.0080758267532706
2013-06-07,0.005876255599746,0.005876255599746
2013-06-10,-0.0006841271539631,-0.0006841271539631
2013-06-11,0.0038088855106685,0.0038088855106685
2013-06-12,-0.0357326584619764,-0.0357326584619764
2013-06-13,0.0193846729763736,0.0193846729763736
2013-06-14,0.0,0.0
2013-06-17,-0.0109203894681025,-0.0109203894681025
