Date,Weighted Industry Change,GPX Change,ATGE Change,STRA Change,FC Change,APEI Change,STON Change
2011-08-19,-0.0236413844143147,0.0199133799513551,-0.0297516385283877,-0.023691476869189,-0.0071599545104185,-0.0243628942646222,0.0021045059789792
2011-08-22,-0.0203415349480314,-0.0665571417040912,-0.0079661366544847,-0.057679571499482,-0.0035128493097419,-0.0257118202255533,-0.0010345064360518
2011-08-23,0.038206179559548,0.0524017809139365,0.0306580153285797,0.0452361482189347,0.0688448277243482,0.0711462616611056,-0.0184615697616186
2011-08-24,0.0242586444487083,0.0149501915071499,0.0160155268642262,0.0441111246744792,0.0109889476487315,0.0362529478352527,0.0083974727697284
2011-08-25,-0.028875665160663,-0.0486223966005297,-0.0324553399167064,-0.0286050811409925,-0.0547798287750059,-0.0165816712558187,-0.0082758541764884
2011-08-26,0.0294848798632396,0.0274913819059967,0.0362530835470709,0.0303535207186323,0.0467502652236641,0.0156985467021933,-0.0045013561130294
2011-08-29,0.0091921436552126,0.0132122878300994,-0.0006957045463814,0.0230942338319317,0.0606061075203827,0.0380005537683586,-0.0083102416236979
2011-08-30,0.0200567884000307,0.034567908599223,0.020702473945104,0.0239344817149622,0.0041407828659276,0.0227553342072947,0.0003483735633245
2011-08-31,-0.0094108665635096,-0.0188976200568975,0.000226446380917,-0.0357579666389658,-0.0225871990271346,-0.0057886606143079,-0.0055401610824652
2011-09-01,-0.0367200801619394,-0.0467741888345958,-0.0401805600440679,-0.0418903617245144,-0.0188876554611764,-0.0343742904003068,0.0034698259031448
2011-09-02,-0.0192012446331333,-0.0268398627270477,-0.0244252079517076,0.0012222290039062,-0.0545049814898069,-0.0114854711443176,-0.0045390769391423
2011-09-06,0.0255478088588601,-0.015582042041391,0.0339236868340041,-0.00827762032798,0.0222221411141223,0.0345652543462799,0.0158450974994323
2011-09-07,0.0173763920051315,0.0357143169045759,0.0222010102345716,0.0116069281506867,0.0176887476771056,0.0234611584131013,-0.0054719510487188
2011-09-08,-0.0302033376248409,-0.0418521222184214,-0.032349444657523,-0.0325394571416651,-0.0526315554650835,-0.0079404392278484,-0.0082530870614794
2011-09-09,-0.0025988758962465,0.0084666182143897,0.0014792296982823,0.007093030352925,-0.0720497374907846,-0.0025233985900346,-0.0078875014897073
2011-09-12,0.0196238489055439,0.0388994164037954,0.0243780976029183,0.0032759889469739,0.0,0.0256937319385053,0.0020804252990615
2011-09-13,-0.0195497808334127,0.0090992159738281,-0.0332202398356683,0.0152539034686118,0.0108991719404595,-0.0012477972907747,0.0090027782699886
2011-09-14,0.0026554032716996,-0.0348213746687578,0.0037434870731552,0.0098488389069765,-0.0093209280330207,0.0014862862243879,-0.0044520912574848
2011-09-15,0.0067509318048011,0.028492597672947,0.0164579218548331,0.025344871398882,-0.0106100695107157,-0.0345672913891838,0.0017123025943205
2011-09-16,-0.0022037901816921,0.0008872470986131,0.00336546176637,-0.0238639521861329,-0.0040000279744466,-0.0198472975684264,0.002044971562043
2011-09-19,-0.0104540334427598,0.0009033630675266,-0.0136252452404921,-0.0220887740734709,-0.0013587267256014,0.0116126273025609,-0.0034013735635116
2011-09-20,-0.023155106209076,-0.0179855945434736,-0.0193485398015946,-0.0376942699372127,-0.0379404072447716,-0.0348142399104532,-0.0071186130329712
2011-09-21,-0.0342789390639929,-0.0534562122870165,-0.0335503304622498,-0.0412888614303529,-0.0492957618779969,-0.0265843618111124,-0.0064845949370764
2011-09-22,-0.0377513155373507,0.003042666094333,-0.0499198872821085,-0.0355740933610358,0.0168711861711958,-0.0392212032593274,0.0013889207148266
2011-09-23,0.0455491164186806,0.015213040307056,0.0600226203341509,0.0319496493945187,0.0736841750512922,0.0137065439911677,-0.0130718666926665
2011-09-26,0.0335907116143828,0.0326086884819983,0.0422759937991139,0.0122134020815583,0.0858726288660713,0.0011363896210325,0.0013932747057794
2011-09-27,-0.0041452471265179,0.0168855823407426,-0.0012546860470526,-0.0149503646797634,-0.0369003919448891,0.0019363676865714,-0.0166377655420978
2011-09-28,-0.03538134396263,-0.0720887019381625,-0.0264084326304382,-0.0676427441817095,-0.0358056526421869,-0.0388322719384219,-0.0140400007632073
2011-09-29,-0.0202423118364108,-0.0048733128284064,-0.0281869116364828,-0.0079011435827332,-0.0280612580034439,-0.0208099451599743,-0.0039118281318857
2011-09-30,-0.0084439175469736,-0.0049800986976931,-0.0133475710683413,0.0022221982868667,0.0133333206176757,-0.0087463336365443,-0.0017920873743432
2011-10-03,-0.0452427955102851,-0.0647118625991606,-0.0403379557817409,-0.0714755274967946,-0.062834196389463,-0.031845230458815,-0.0466619208876166
2011-10-04,0.0754012436060245,0.2041484625228892,0.0552217528768218,0.0800570226623457,0.1914285932268415,0.1007751937984496,-0.0196004690654014
2011-10-05,0.04786235492874,-0.0237659310036657,0.0643243531923037,0.0475247323316317,-0.0084338128783027,0.0386290445706875,0.0042242203969099
2011-10-06,0.0319239251599777,-0.0140186561873009,0.0207266509887952,0.061509176512069,0.0270936293262842,0.0376883999336315,0.0133333478655134
2011-10-07,-0.0039098173013843,-0.042452900636317,0.0002488382642426,0.0206172762726296,-0.0384615031925165,-0.055867419436316,-0.0150375794283419
2011-10-10,0.0112377405373785,0.0597302387980249,0.014219122415774,-0.0269301235790891,0.0170109782636405,0.0163934460981393,0.0316070036737162
2011-10-11,0.0160742776230977,0.0221197937954037,0.0160194134754919,0.012251680540452,0.034523806550335,0.0173649693856863,0.0040278510619798
2011-10-12,0.0264288139048987,0.063119909795654,0.0269376039194032,0.0266062614574988,0.0226244124222766,0.027658397767808,-0.0050378298807052
2011-10-13,0.0008217231034358,0.0205304305737716,-0.0060450670002243,0.0204314679038576,0.0089585577796326,0.0005263278358861,-0.0061773282509514
2011-10-14,0.0011036487301661,-0.0504549712698713,0.014559765691017,-0.0257577406759725,-0.0065501601464908,0.0088796068022556,-0.0043827222630712
2011-10-17,-0.0370410519030932,-0.0361871006330952,-0.0428309422450813,-0.0394737358970774,-0.0201568084013898,-0.0125523884901889,-0.0058823471663323
2011-10-18,-0.1063896614898299,0.036396777118758,0.0210627356109761,0.0352020089442144,0.0215176144619797,-0.1741677534236526,-0.0022222024423102
2011-10-19,-0.0025090184440397,-0.0255731885318226,-0.0018074563802793,0.0145422228755815,-0.0322222179836697,-0.0061073780241069,-0.0003713415807095
2011-10-20,-0.0054167954438781,0.0027124531494575,-0.0056625139605816,-0.0479803941081871,-0.0613636306987322,0.0202833573389477,0.002602219175349
2011-10-21,0.0122220134585353,0.0026478140488262,0.0255539851249241,0.0133610189609171,0.0270269725088537,-0.0043397209216526,-0.0025925812897857
2011-10-24,0.0297365682202213,0.0677817324854474,0.017305521893186,0.0354392806185821,0.0446735811881668,0.0628873194163843,0.0285713739746497
2011-10-25,-0.0028149942390335,-0.053112060845845,0.002829185330941,-0.0217080994124922,-0.0268156174561829,-0.0123639084059439,0.0082614777649328
2011-10-26,-0.067274933963696,0.0214961304849495,-0.0847053030299583,-0.0347439046832077,0.0187845384211136,0.0359476853819916,0.004566247673011
2011-10-27,-0.0116233672870355,0.0536585233477689,-0.0282614866615065,-0.0007853662849913,0.0341261552329304,0.0243564137116665,-0.0010345064360518
2011-10-28,-0.0024232238620633,-0.0154679627392887,0.0018045809015746,-0.0124789280318631,-0.0110776039245662,-0.0084056769065288,0.0020718706901889
2011-10-31,-0.0160560337028179,-0.0581673693080555,-0.0167014455831241,-0.0186571773859231,0.002079049688316,-0.0038942805751693,-0.0010330814634881
2011-11-01,0.0253421313596156,-0.0211640006956606,0.0360655669359535,-0.0063717092732915,-0.004434691075089,0.0028859587220049,-0.0038367844457217
2011-11-02,-0.0029652454834928,0.0531915244391308,0.0081989405796525,-0.0394431035732473,0.0269978395054735,-0.0259480996672609,-0.0024857846308067
2011-11-03,0.0258926231496253,0.028404356307695,0.0208110669376581,0.0475091681179994,0.0051706505005559,0.0124098206707041,0.025604526737778
2011-11-04,0.0069440572123204,-0.0262726305813434,0.0047682200046564,0.0166090500387422,-0.0210084824918625,0.0183960728027114,-0.0062937168802418
2011-11-07,-0.0162444624190349,0.0088105219766044,-0.020392382067615,0.0077041266073075,-0.0216684527826833,-0.0245415772400854,-0.0157397957515828
2011-11-08,0.0144387258365923,0.0424609855058858,-0.0028826155867771,-0.000649394512286,0.0175246270982009,0.0746181212459581,0.0007125207688321
2011-11-09,-0.0124055216011422,0.0085837240123741,-0.0209002890052287,-0.0408700695287486,-0.0089485377473166,0.0075588031505212,-0.0021661144995812
2011-11-10,-0.0143189344027199,-0.0083822614343386,-0.0260403012269295,0.0308998687502326,-0.0418963756589502,-0.0106732178400879,-0.0142857006617955
2011-11-11,0.0053722507166826,0.0117350700810714,-0.0084308232099996,0.0335942185813988,0.039727515451201,0.0312328599903681,-0.0050560236293557
2011-11-14,-0.00341367280885,0.0066833685815708,-0.0030228252870719,0.0026689442178604,-0.0728477671653737,-0.0119936235993925,0.0114367298091327
2011-11-15,0.0211488031778315,0.024186819632106,0.0193530770908487,0.0390959886677013,0.077014289635198,0.0103205070957306,0.0181688719068947
2011-11-16,0.0175494366691359,0.0098928181720477,0.0261564088910173,-0.0016596168035647,-0.0067492032957867,0.0019016487968677,0.0162544524460229
2011-11-17,-0.018849927629322,0.0040883231893989,-0.0262162492081925,0.0003115137938339,0.045351540367889,0.0010896463232074,-0.001733141897679
2011-11-18,-0.0208440788320378,0.0357143299477892,-0.0320885144799149,-0.0065068917104288,0.0139935538185928,-0.0204081632653061,-0.0013894030654848
2011-11-21,-0.008998792310467,-0.0007837169829512,-0.0189173898234182,0.0139240469655211,0.0150862443266394,0.0155807152676399,-0.001740920552087
2011-11-22,0.0040038623116017,-0.0132605366880455,0.0017825720012779,-0.0215310974408752,-0.0254237056977092,0.0422614653113974,0.0073736304493212
2011-11-23,-0.0060379943274986,0.0,-0.0065947606917866,-0.0174275342103262,-0.0704070772914726,0.0027108238133075,-0.0010511802972362
2011-11-25,-0.0083493332951495,-0.0214625998193023,-0.0006055240237009,-0.040440365934844,-0.0238948401433314,-0.0089770955229918,0.004588745538888
2011-11-28,-0.0102713008250385,-0.0101010190828972,-0.0114705702837774,0.0083185444713461,-0.0151162917063384,-0.0255863292313476,-0.0069468828266547
2011-11-29,0.0036999293178985,-0.0203761931205403,-0.0041865847906052,0.0001099135849501,-0.0284359932524148,0.022721102074744,0.005919222853703
2011-11-30,-0.0446144632391118,-0.0076045194445857,0.0070031473756563,0.0335813359548397,0.0770115047106579,-0.0069966430861899,-0.128275838391534
2011-12-01,-0.0355492869765566,-0.0114942965526611,0.0090115565361396,-0.0105328034039517,0.0021622116501266,0.0057802784568539,-0.0646312135267776
2011-12-02,0.0093889316918942,-0.0061068642272116,0.0068571908133369,0.0113285117549642,-0.0115668357207282,-0.0051679782686459,0.024410770964599
2011-12-05,-0.0051532729629561,-0.0015186376346096,-0.000839596408654,-0.0006066645007241,0.025052168374686,-0.0207002645331139,-0.0196078341579048
2011-12-06,-0.001359800810769,-0.0060882740955716,-0.0033821570866119,-0.0008095759906554,-0.0040691721427754,-0.0013054631346354,0.0056337781689867
2011-12-07,0.0027371925291835,0.0069337562220272,0.0014261048232197,-0.0085478413206996,0.0154639768200114,0.008166527417484,0.0116000366210936
2011-12-08,-0.0249045871761888,-0.0256410199409818,-0.0203147086973893,-0.0362251385139099,-0.0546955372468887,-0.0213439092755442,-0.0227629487490621
2011-12-09,0.0235351841182811,0.0660827942656537,0.0128093875095146,0.0252315845723619,0.0129310225228486,0.0448667403094203,0.0099960015078805
2011-12-12,0.0057472981253107,-0.0068078782730704,0.0005824830177643,0.0083760381579954,-0.0423912388841222,0.0076414433159378,-0.000395891876137
2011-12-13,-0.0310933521988637,-0.0226415238290462,-0.0379710542982903,-0.057219904660645,-0.041479807443321,0.0012587924351443,-0.0114578828248866
2011-12-14,0.0022700382178447,0.0155279353639834,-0.0015132940579626,-0.0174933772851333,0.0903686376541015,0.0042648812429062,-0.0039984158558401
2011-12-15,0.0115288680741142,0.0037735993007443,0.0119831545351182,0.0119206736782409,0.0096051391341634,0.0126928401607677,0.0131578917348451
2011-12-16,0.0059694532397783,-0.0208178243079463,0.0011743129541224,0.0212788843434067,0.0177453108191861,0.0156364374511745,0.0019538584119739
2011-12-19,-0.0108503087816248,-0.0211640017127212,-0.0093539813910567,-0.025354264548577,-0.0588235237222625,0.0009555880301982,-0.0077488903420833
2011-12-20,0.0130869575837229,-0.0015243524591312,0.0219844415082321,-0.0047327356741851,-0.0093847915699567,0.0084785826216188,0.000386258366844
2011-12-21,0.02650315871672,0.0299080018760469,0.0386803360709247,-0.003665728710411,-0.0486257966482077,0.024959172416223,0.0034722280988805
2011-12-22,0.0205364996747239,0.0074184261769743,0.0339261752216254,0.0090322186869958,0.0143014424927052,-0.0027260093284165,-0.0034668046384134
2011-12-23,0.0050788487309827,0.0051357075742101,0.0171730925253092,0.0362096972879095,-0.0130293034812218,-0.0083957098808017,0.0038759838925143
2011-12-27,0.0090568557031764,-0.0029175756193823,0.0072783667900219,-0.0007156701418205,-0.020925064094687,0.0348783060854133,-0.0038610186464316
2011-12-28,-0.0169244378370277,-0.0292183806275232,-0.0137234281189819,-0.0141923560853495,-0.0306470425543315,-0.0319999694824218,-0.0112447035762898
2011-12-29,-0.0210387374064888,0.01875468877951,0.0084011471132134,0.0068041614650452,-0.015098736309484,-0.0041114735083299,-0.0513427824932513
2011-12-30,0.0064652102530307,-0.0051660994474671,0.0007806083543754,-0.0056271274236148,0.0047449537846954,-0.0068839614307685,0.0200087427751599
2012-01-03,-0.0173386613397643,-0.0274170363530887,-0.010464518739627,-0.0498993864017328,0.0068806724891106,-0.029225213714658,-0.0167024107334306
2012-01-04,-0.0079605841899335,-0.02297994597495,0.0062127325170492,0.0090290894373489,0.0046242732505257,0.0025719104319437,-0.0390326723888744
2012-01-05,0.0083148364654564,0.0015302569419026,0.0080020016820506,-0.0048559769615327,0.0244470354384925,-0.0053625447775557,0.0303296938047304
2012-01-06,0.037735809412435,0.007627794362206,0.0507614193539142,0.0225254329294229,-0.0146892778347348,-0.0007049481444087,0.0241730151258896
2012-01-09,-0.0057604097323377,-0.013533857337925,-0.0045794753849059,0.0175800017773424,-0.0506913039847763,-0.0110019009193134,0.0036961047711679
2012-01-10,0.0113131137245393,0.0218209151757284,-0.001907075794987,0.0815096857389527,-0.0215827700098935,0.0149637452139017,-0.010997904635673
2012-01-11,0.0181312294929266,0.0140117680312484,0.0103216588274302,0.0547180095246025,0.0198264998095014,0.0154626849903598,0.0177099829352005
2012-01-12,8.22990122910066e-05,-0.0426917630692029,-0.0033222447004311,-0.0082068505796003,0.0024301894138668,0.0122172150725418,0.0141414295543323
2012-01-13,0.0050602420434118,0.016884134423435,-0.0019162115222679,0.0250134856448074,0.0,0.0135716421905353,0.0115445461182379
2012-01-17,-0.0114840960024623,-0.0208488965214392,-0.0146710590750035,-0.0128460701267249,-0.001212148955374,0.0075639632217362,-0.0149019278732001
2012-01-18,-0.0284428656567439,-0.0136674490609746,-0.0303102797879041,-0.0237885193677724,0.0012136200436421,-0.0446567073203289,0.0159616770572516
2012-01-19,0.0092943332023582,0.0176922724797175,0.0118635579114614,0.0015315150355434,0.0109091094045928,-0.0088350911008457,0.0169358139232995
