Date,Weighted Industry Change,GCO Change,GPS Change,BKE Change,CATO Change,LB Change,URBN Change
2011-07-06,0.0284000289551675,-0.0109747055619153,0.0127071567618194,0.0300320716341128,0.0138522453997795,0.0035742458741471,0.0559752442922495
2011-07-07,0.0124679862466895,0.0418984463064374,0.0217276009103117,0.0114235500878736,-0.0123718759329421,-0.0132029558772916,0.0178070459047178
2011-07-08,0.0044757597098381,0.0235935224638598,-0.0031513324793006,0.0130041659828411,0.0324324186857756,0.022916138715499,-0.0040423217889317
2011-07-11,-0.0108259118411656,-0.0324616629809605,-0.00374129867715,-0.0176133854160168,0.0038938269150996,-0.0164835122957294,-0.0126183443612578
2011-07-12,0.0034447916005714,-0.0111836397344544,0.0107817127312799,0.0056370007252152,0.0102256347650733,-0.0083819666068156,0.0063492305695064
2011-07-13,-0.00348593928655,0.0117757208993501,-0.0074231862389353,0.0113915347825886,0.0055632769867446,-0.0010131944273339,-0.0003138803732032
2011-07-14,-0.0058709389265304,-0.0223494476932707,0.0,-0.0144959793357819,-0.0110649963340258,-0.0047822458821576,-0.017268481564263
2011-07-15,0.0017126797745723,0.0170859909142016,0.0031829954762954,-0.0026613439210637,-0.0020883907726547,-0.0005017676231163,0.0012750719511835
2011-07-18,-0.0043508001019844,-0.0143228546708862,-0.0021185916290628,0.0060093260065224,0.005610092736466,-0.0025201228163307,-0.0127307325766707
2011-07-19,0.0167086981662069,-0.0059579165942814,0.0158145047584682,0.021020363926641,0.029350842829462,0.020859462107565,0.0089428518499363
2011-07-20,-0.0060625435730681,-0.0057889367508937,-0.0031104909509213,-0.0099416048496604,-0.0338245213743129,-0.0110483861526393,-0.0031645689956499
2011-07-21,0.0049899474418196,0.0189102850480936,0.0056846873816225,0.0052287579474202,0.0145127874410256,-0.0066469833792076,0.0180379044491984
2011-07-22,0.0020470026523141,0.0027634769574849,0.0097586307528677,-0.0006491330312779,0.0095334957880845,-0.0047064313038394,0.0114943386880119
2011-07-25,-0.013335598200089,0.0255215894950855,0.0051520032074116,-0.003062074511904,-0.0211243894778562,-0.0339195603014993,0.0071296766553167
2011-07-26,0.0107435970320687,0.0034702945517621,0.0046177605769527,0.0144577882270304,0.0149305665474617,-0.0015649810394425,0.0373687166324447
2011-07-27,-0.0276715886953251,-0.041293592918617,-0.0271934680795073,-0.0454447502473878,-0.0414810074959389,-0.0178197145674751,-0.0333634083281937
2011-07-28,-0.0051159098947194,-0.0170972211553373,-0.0081300734212911,-0.0038392271151284,-0.0071300841722154,-0.0047897896861473,0.0077327555162666
2011-07-29,0.0068471575894391,0.0030983704357708,-0.0015527318721911,0.0195581461533165,0.0076059065494522,0.0213110580531684,0.0061843154605999
2011-08-01,-0.0116422674836489,0.0064860771549838,-0.0066803271779354,-0.0197339454126663,-0.0067399975330992,-0.0187038751737767,-0.0176883749576241
2011-08-02,-0.0277014253997529,-0.0371287270743197,-0.0198329417428428,-0.0416951237780873,-0.0540637383595737,-0.0303605028575589,-0.0357366584100592
2011-08-03,0.0203271112244907,0.0266115178592577,0.0239871455277504,0.0362903457461547,0.0524726085941284,0.0105790948631998,0.0175438270348382
2011-08-04,-0.0477885158810659,-0.0576357326690579,-0.0649779909190876,-0.0134194345597477,-0.0546050250270948,0.0025174867856753,-0.0540978306087864
2011-08-05,-0.0154558902241441,-0.0174037361069921,-0.0077013724662233,-0.0154113363593303,0.0126002259250403,-0.0442915230601869,-0.0097709202340125
2011-08-08,-0.0491161850568865,-0.1003787965449054,-0.0464264595964273,-0.0642612572356792,-0.029879722316097,-0.0576694013646725,-0.0409377214631645
2011-08-09,0.0293812935306708,0.0115987788804761,0.0238394055485779,0.0349972056881654,0.0531213215684661,0.0457354608875653,0.0320116797177928
2011-08-10,-0.0070758143815298,0.0525447599998959,-0.0095663628370643,0.016657483273868,-0.0436102195403773,-0.0078835150134018,-0.0097649353160471
2011-08-11,0.0528152051223427,0.0588496912661981,0.0605074403660371,0.0320085347756367,0.039432175707118,0.0467943154867089,0.0325411106850087
2011-08-12,0.0086434896259647,-0.0214181488049225,0.005487814309837,-0.0207373511559467,-0.0586510389001926,-0.0128498217320749,0.0428672262807183
2011-08-15,-0.0056975211864963,0.0010512875445084,-0.0126201377509241,0.0119078945106312,-0.0104529794255195,0.0071736014618664,-0.0023521402649818
2011-08-16,0.0385701165473054,0.0085837240123741,0.0198510966603296,-0.007014783488986,-0.0130693039091505,0.0051948137734236,0.0634071744866988
2011-08-17,-0.024874422260955,-0.0385994098765497,-0.019701487982451,-0.0295797066823363,-0.0259273883702707,-0.0244318349918052,-0.0298239283500336
2011-08-18,-0.0136629750943795,-0.017315979314241,-0.025125604058627,-0.0080529189570047,-0.0092436689246575,-0.0017757138699408,-0.0038284984018653
2011-08-19,-0.0171086370450682,-0.0044747675649024,-0.0296846316416753,-0.0120103500596441,-0.0021523563515202,-0.0027059578210989,0.0097276261703661
2011-08-22,0.0020097504087805,-0.0435080785630252,0.0018680378358123,-0.0047819149000469,0.0037942729845367,-0.0132120007279956,0.0203850857000045
2011-08-23,0.0150703928475138,0.0740741411610102,0.0217255407114139,0.0570705360585811,0.055671827446021,0.0621653842649517,-0.0218518575032552
2011-08-24,-0.0117814903257087,0.0266548367556161,-0.0018281954250132,-0.0018616761527164,-0.0047732273189384,0.0136170082903922,-0.0306238695624519
2011-08-25,-0.0379055680107238,-0.0135454155268436,-0.0249543420448354,-0.0353936049704404,-0.050436872214915,-0.0097574152367753,-0.0608999829463208
2011-08-26,0.0266542595865795,0.0438133368271997,0.0219711471917553,0.0552486187845304,0.0330544321396069,0.0343749732456431,0.0218647150020603
2011-08-29,0.0155615795761762,0.0332294584302588,0.0108695839964229,0.0175212569669601,0.024839778123994,0.0178089536685167,0.0192153543247565
2011-08-30,0.0128596242667079,-0.010704883806598,0.0029993543390351,0.0182555780933065,-0.0031409472266498,0.023784159484121,0.0194136202678918
2011-08-31,-0.0123060550223961,-0.026798808677316,-0.0184194573587448,-0.0269202506882195,-0.0089809232371513,-0.0189758128170651,0.011592007501452
2011-09-01,-0.0071342091869618,-0.0650776088098,0.0043860055345375,-0.010073029711355,-0.0595425943430566,-0.0218997835788462,-0.0087685682901357
2011-09-02,-0.0005656788965482,-0.0172521683750736,-0.0120329056898238,0.0067813780239455,0.0064184686839402,-0.0096685713105474,0.0180391797832414
2011-09-06,0.0299208145312405,0.0521107949810727,0.0404509058198542,-0.0202813112590001,0.062995522016096,0.0258250090469079,0.0222046545811953
2011-09-07,0.0411612419749015,0.0407826894614018,0.0238994388196319,0.0134770355892004,-0.0049039205252153,0.034065873950251,0.0533778444987468
2011-09-08,-0.0092918862439629,-0.0224652303231579,-0.0129469231419606,-0.0179049410742817,-0.0282862013011227,-0.006176244537244,-0.0008006588522892
2011-09-09,0.0022327934425697,-0.036565299263312,0.0101010003706325,-0.0076712324661826,0.0241900421239805,-0.000546162161306,-0.0080775751652118
2011-09-12,0.0289117439393987,0.0362603733437144,0.027266981147365,0.0481418643958932,0.0239521554060076,0.0333982953728669,0.0251650419187864
2011-09-13,0.0103294761146027,0.0419536282182178,0.004910983376913,0.0254828064201213,-0.0045890156926973,0.0298387254727532,-0.0052440929130344
2011-09-14,0.0095266404780605,0.0204771890579919,0.0108891948185197,0.0210553937411434,0.0079199889900107,0.0007795940658455,0.0165857548058514
2011-09-15,0.0116835903605421,0.0177675165185676,0.0171699778571383,-0.0045397717246394,-0.0139573129749189,0.0231959160715459,-0.0082159267942267
2011-09-16,-0.011715865558676,-0.0045343222573783,-0.0138888750915178,-0.0075604346442603,-0.0016617785079287,0.0095237403229547,-0.0220559070265556
2011-09-19,0.0190759475577381,0.054640566972956,0.0161098122957298,0.0175710585446558,0.013924046965521,0.0323232990736256,0.0049060034229343
2011-09-20,-0.0136108464122209,-0.0474185317326316,-0.0210773192013836,-0.0203879143085958,-0.033968505201199,0.003894835449865,-0.0193392243407812
2011-09-21,-0.0328812633863685,-0.0429424134244433,-0.0293764845415571,-0.0526845757872744,-0.0175664029448025,-0.0383961548594607,-0.0313517331904996
2011-09-22,0.0129457476898258,0.0237644813090661,0.0171646831291188,0.0260702256680055,0.0215150811777342,0.0235294516569648,0.0008752935417844
2011-09-23,0.0283109749132487,0.0236236959463748,0.0238543096978556,0.0058791564724852,0.0210803483788543,0.0335380827582232,0.0326422482853003
2011-09-26,0.0360162578721438,0.0262069326316194,0.0449301640539927,0.0356580999042599,0.0268084749262383,0.0292184263904604,0.0280373756050605
2011-09-27,-0.020335948127212,-0.0038997045575325,-0.0131729412540961,-0.0056790844168048,-0.0004078396694593,-0.0311111539427999,-0.034035662163737
2011-09-28,-0.0278904709599749,-0.028806601980931,-0.030565206573335,-0.0037258550098324,-0.050958009172846,-0.0151478977110807,-0.0378850886790048
2011-09-29,-0.0236548562164218,-0.0185323455204655,-0.0283893258760348,-0.0246487546444809,-0.0223064259907394,-0.0415266334270951,-0.0068172071620413
2011-09-30,-0.0240498212836627,0.0027242535767892,-0.0210970692134157,-0.0113110534166052,-0.0157068328600882,-0.0215955862712769,-0.0375323911897938
2011-10-03,-0.0104992445879918,-0.0194156039591753,-0.0043749809265136,0.0010373443983399,-0.0174341208031191,-0.0203548743608738,-0.0135135645990605
2011-10-04,0.0599438600968958,0.1119221510932603,0.0615481788875148,0.0394255599564375,0.0859374500098916,0.0720064195549519,0.0354512192498202
2011-10-05,0.0182318573312743,-0.0085190759761601,0.0,0.0594936432185382,-0.0173361460475823,0.0169148739869046,0.0426098115940887
2011-10-06,0.0204138614264468,0.0182915681999791,0.0231179235475463,-0.0085894676013617,0.0352536408751202,0.0185696789661701,0.0251384818853481
2011-10-07,-0.0102429544814389,-0.0235294069648347,0.0023174396088235,-0.0113379122714112,-0.0091021643632623,-0.0076092626538812,-0.0356107129021673
2011-10-10,0.0163536771132852,0.0056527060832729,0.0198976906443195,0.0126154542086276,0.0300040914313791,0.0264884595910013,0.0012696016805332
2011-10-11,-0.0080953322619286,0.0019469134575497,-0.0090191572421886,0.0051214191711314,0.0012067087111971,-0.014251745745072,-0.0025423502107014
2011-10-12,0.0053333579136782,-0.0078905305606556,0.0045019652023193,-0.0395320961084373,0.0003998492119279,0.0102747985867117,0.0125785841619371
2011-10-13,0.0015587676346355,-0.0016042808384281,0.007873981115962,-0.010492994374756,-0.0293762386732465,-0.0054463543625258,-0.0091248948624522
2011-10-14,0.0106320970522748,0.014353223866503,0.0224267573712062,0.0080253155802012,0.0106687859080674,0.0044737137096282,-0.0128364170119706
2011-10-17,-0.0219879193437783,-0.0381150505268934,-0.0215541224535189,-0.0241604257935845,-0.0277777907635393,-0.0155075147113671,-0.0265262804533305
2011-10-18,0.0224246964832538,0.0221428871154785,0.0348230062339196,0.0165146415384021,0.0235195878140206,0.0016678506740116,0.0159345758042552
2011-10-19,0.0068079092391227,-0.0064924150848346,0.0152112933951363,-0.0157575990610445,0.0032894705884013,0.000479742346426,-0.0038184197604234
2011-10-20,0.0085516574758703,0.0086602659581497,0.0144444571601019,0.001717346009375,0.0207993564176445,-0.0009526295291349,0.0106746370275657
2011-10-21,0.0201694803939511,-0.0012054364593092,0.011351301863387,-0.005511598800843,0.0165224262404949,0.005650997336269,0.0454545526853767
2011-10-24,0.0273312160986506,0.020404640711115,0.0149652966513438,0.0303031009202908,0.0537925457213756,0.0205080650488118,0.0468439968304242
2011-10-25,-0.007884723138645,-0.0307589462048608,-0.010084953955349,-0.0289486086176958,-0.0482375179074907,-0.0144165001628447,0.005760353811694
2011-10-26,-0.012268913396199,-0.0071078352099849,-0.0168776218500074,0.0126790787907698,-0.0038520214810372,-0.0117106390463309,-0.0060628969728158
2011-10-27,0.0016086433224509,-0.0315975999201024,0.0020629663118348,0.0046686763207416,0.0530444546885364,0.025629418557598,-0.0155312578624267
2011-10-28,-0.0048408770876909,-0.009795785440346,-0.005658467455227,0.0011036880324617,-0.0601209710908105,-0.019656043312875,0.0126126263592694
2011-10-31,-0.0172504339715578,0.0076935704450124,-0.0125391733945388,-0.0017921146953405,-0.0108066649283857,-0.0186121637125699,-0.0285204726852028
2011-11-01,0.0146678484943052,0.0444209497285028,0.0114378582511733,0.0151975908771343,0.0296145863502391,0.0368231677999515,-0.0048743592198994
2011-11-02,-0.0178506603223173,-0.0081354452514302,-0.0221877407867823,-0.0058876369267266,-0.0019335322207674,-0.0175039879150672,-0.0126112113050877
2011-11-03,0.0166889268823168,0.0124725744299943,0.0097335359760924,0.0315315315315316,-0.026912754970381,0.0379318607870498,-0.0003735610276738
2011-11-04,0.0065973047265762,0.0026972327753749,0.0092450082960363,0.0,0.007162766063948,0.002822929929904,0.0064030162402657
2011-11-07,0.0178120627712499,0.0057364627967259,0.0252447076234001,-0.0032938718388156,0.0023696471826833,-0.0002352336811566,0.0171962274569217
2011-11-08,-0.0072772791675381,-0.0235293820190272,0.0035140408913715,-0.0096046239437499,-0.0047022271583419,0.0077030349015412,-0.0200892494433883
2011-11-09,-0.0070675489839509,-0.0171388516440357,-0.0076492361657411,-0.0387364528975728,-0.0153163711788161,-0.0130921032857703,0.0073472011687785
2011-11-10,0.0023259174869156,-0.0183534216721483,0.0040816286810731,-0.0016497531216916,0.0285828937242857,0.0088221926251183,-0.0049429340128426
2011-11-11,0.0226124915499614,0.0324903816901495,0.0205823215784037,0.0216480674268593,0.0390715750087896,0.0295219848295175,0.0182232171395476
2011-11-14,-0.0006233354146381,-0.0109066016755284,-0.0034584829849706,-0.0113972659634255,-0.0288714081575161,-0.002511429503827,0.0059992443552455
2011-11-15,0.0270142398188631,0.0424274476198802,0.0069964711667702,0.0139470007614389,0.0066173636730203,0.0151549910212274,0.039891583997655
2011-11-16,-0.0111276283680773,-0.0213053489099924,-0.0176500445192294,-0.0268954318045992,-0.0133438052863501,-0.0142234211909713,0.0052711332760602
2011-11-17,-0.0207110663646518,-0.0006918179823324,-0.0123139955842285,-0.0262650825386475,0.0234313004542185,-0.0370370893648447,-0.0194756720189106
2011-11-18,-0.027263089469432,-0.0027629053329942,-0.032989659908917,-0.0460445761687433,-0.0283055999872204,-0.0196736969486634,-0.0084034078738964
2011-11-21,0.0039458599786916,-0.0164825293149091,-0.0005405529125317,-0.013426284195381,0.0190747253386937,-0.0019891056346737,0.0239122150089567
2011-11-22,-0.0090424035506621,0.0039923544488732,-0.0146739382261596,-0.0080856263479355,-0.0199999999999997,-0.0002502410789341,-0.0100231389178451
2011-11-23,-0.012939771165815,-0.040367321236628,-0.0111111534966362,-0.015011876797377,-0.035699663901233,-0.0182462600788344,-0.0062942504693899
2011-11-25,-0.0060156852611442,-0.013619030400512,-0.0078828484146507,-0.0226969547260534,-0.0239418332858194,-0.0090485644095058,0.0023876392874971
2011-11-28,-0.0020207076019387,0.0083585492535899,-0.012081236925601,0.0005291522041206,0.0110122923405534,0.0088629642756368,0.0073501172632019
2011-11-29,0.008088445055846,-0.0058241796195926,-0.0022210391459739,-0.0034290971610503,-0.0121187175858337,0.0293674238068323,0.0038461685180664
2011-11-30,0.0059104700296826,0.0097469168824555,0.0086346379645533,0.0167938425923807,0.0377129079858197,-0.0021215544972961,0.0082211999802991
2011-12-01,0.0019307861268156,-0.0033909929550986,0.0123788774585986,0.0369718064220857,0.0066614448763546,-0.017523595578751,0.0133135610508137
2011-12-02,-0.0123783840582572,-0.0048583867901164,-0.0116278706378094,-0.0102920753918132,-0.0034602134485162,-0.0093001098998272,-0.0206073643517228
2011-12-05,-0.0007003146318472,-0.0224627432182171,0.0042195060610634,-0.0292091914478631,-0.0122230592472894,-0.0039296850564297,0.0050798729938321
2011-12-06,-0.0092466764272678,-0.0087029365316095,-0.0125654327918761,0.0031784123182868,0.0007730401919704,-0.0013897975709648,-0.0162984698656882
2011-12-07,0.0135120780368813,0.0117888682008705,0.0079364879131114,-0.0063600304961897,0.0065814973595073,0.0242028641211442,-0.0099337915648314
2011-12-08,-0.024886085959717,-0.0124297556261913,-0.0267015821306801,-0.0072175451109938,-0.0396116682626669,-0.0226838762824846,-0.0265519480385158
2011-12-09,0.0063063485638852,0.0415664396806085,0.0101822366351181,0.0109890109890109,0.057754454440906,-0.008017444547638,0.0103567495559762
2011-12-12,0.0062783256349146,0.0056818207172612,0.0075067721104921,-0.0004994245400244,-0.0042520528327443,0.0004937165784339,0.0103092227914975
2011-12-13,-0.0374728975636461,-0.0523293745836279,-0.0321222020907713,-0.0360426822079975,-0.0494398922160136,-0.0297589544764758,-0.0409497126145385
2011-12-14,-0.006142306006242,0.0,0.004939635344658,-0.0114345114345115,-0.0126530394262197,0.0043434334770974,-0.0241180727045854
2011-12-15,-0.0158672941626847,-0.0110041160819727,-0.0070307821728402,-0.0007809195327494,0.002457987149424,-0.0290110426056657,-0.0157566980853828
2011-12-16,-0.0135589851691572,-0.0003452459202101,-0.0129450737117166,-0.0043814684705636,0.0028317801018315,-0.0128534699328319,-0.0166481965041822
2011-12-19,-0.02658154095799,-0.0094049117880604,-0.0342577042781863,-0.0128271402837429,-0.0312374369541819,-0.0243270869968183,-0.020239914143576
2011-12-20,0.0196362951221758,0.013842592457104,0.0233722922839412,0.0221093507386759,0.0247464754479349,0.0182815551371686,0.0157539414365267
2011-12-21,0.0069932249868137,0.0247239170145186,0.005978294164788,0.000248718637527,0.0067675187346502,0.0097762047480666,0.0
2011-12-22,-0.0001626563326613,-0.0159286400038888,-0.0042941453199058,-0.0254509278032857,-0.0252067508874919,0.0073829155941877,0.0036900509248001
2011-12-23,0.00727425294092,0.0051922714469945,-0.0021447189810647,0.0232030259101783,-0.0052208499099678,0.0118150134521303,0.0158553976593203
2011-12-27,0.0163340021634196,0.0156552813918005,0.017618789736855,0.0054266905792847,0.0065040587370328,0.0176528857017335,0.0105878394300709
2011-12-28,-0.0090840267360943,-0.0209258635257622,-0.0130548305472599,-0.0068745394865189,-0.0073022437306843,-0.001467026187103,-0.0159074669734239
2011-12-29,-0.0004742893211262,0.0066075721587959,-0.0052854324030908,0.0167364020759473,0.012224907329597,-0.0031816217859354,0.006959726716757
2011-12-30,-0.0082925696761062,-0.013895526647558,-0.0080214716448669,-0.0123248648114854,-0.0285025728150062,-0.011029430670447,-0.0025334671353741
2012-01-03,-0.0273708596133161,-0.0722758141374262,-0.0132978728800783,-0.0354575929741284,-0.0279664699854734,-0.0476769412642412,-0.0096359904836782
2012-01-04,0.0192242156978769,0.0303956687736353,0.0216450015388835,0.0059656973856934,-0.0041476722910904,0.0140628797871962,0.0245221895564785
2012-01-05,-0.0033020993404254,0.0525087118360978,-0.0021845444754441,0.0340321081764112,0.0204081535379887,-0.0125502007551452,0.0050287136810745
2012-01-06,-0.0079030869490239,-0.0139993805213282,-0.0104453286684555,-0.0112065547945563,-0.0351163992808929,-0.0030777825446545,-0.0128434035509346
2012-01-09,0.0144702397321378,-0.0040173550030371,0.0050083559280386,-0.004796162844882,0.0189393455915804,0.0041215829126715,0.038239588728285
2012-01-10,-0.001836608397096,-0.0351372812308517,-0.0054824771230573,-0.0097641600276879,-0.007767728283751,-0.0027953443435742,0.0061580673279069
2012-01-11,-0.018486654989609,0.0030995504693477,-0.0055432581150068,-0.0048449612403098,0.0020704407949891,0.0125641456017126,-0.0232652936662946
2012-01-12,0.0108925526804321,-0.0058318583026271,0.0077777438693574,0.0060812693407246,-0.002469113902311,0.0135815125332864,0.0115368262882461
2012-01-13,0.0195554174473432,-0.0309278247548943,0.0133185219212778,0.014163662201436,0.0025083388691894,0.0127564317676313,0.0299180144938172
2012-01-17,-0.0103566293469106,-0.0008351300810516,-0.0198603837118768,-0.0186024787776652,-0.0070306068713141,0.0100539445729521,-0.0209155755112093
2012-01-18,0.0155101465687373,-0.0015040132412833,0.0224903926334279,0.0284611189360999,0.0530270776600663,0.0138888811429962,0.0068190964385448
2012-01-19,0.0312378170685363,-0.000501484109828,0.0374933454782506,0.0032641185240456,0.0162504896889019,-0.0019208121998498,0.0265451696659925
