Date,Weighted Industry Change,HSY Change
2012-06-27,-0.0112583858649289,-0.0112583858649289
2012-06-28,0.0101346018725208,0.0101346018725208
2012-06-29,0.0298827032447069,0.0298827032447069
2012-07-02,0.0016672935271951,0.0016672935271951
2012-07-03,0.0080555809868705,0.0080555809868705
2012-07-05,-0.0017965347197546,-0.0017965347197546
2012-07-06,0.0050083559280387,0.0050083559280387
2012-07-09,0.0034630834124562,0.0034630834124562
2012-07-10,-0.0072832046687661,-0.0072832046687661
2012-07-11,-0.0059384102116927,-0.0059384102116927
2012-07-12,0.0026473798285263,0.0026473798285263
2012-07-13,0.0079199622781199,0.0079199622781199
2012-07-16,-0.0069146731694305,-0.0069146731694305
2012-07-17,-0.0034794711942832,-0.0034794711942832
2012-07-18,0.0039160668433128,0.0039160668433128
2012-07-19,-0.0018124198623772,-0.0018124198623772
2012-07-20,0.0011239369304817,0.0011239369304817
2012-07-23,-0.0092334027855826,-0.0092334027855826
2012-07-24,-0.0078928482407444,-0.0078928482407444
2012-07-25,-0.0008523591293363,-0.0008523591293363
2012-07-26,0.0032303843650553,0.0032303843650553
2012-07-27,0.004313909768449,0.004313909768449
2012-07-30,0.0058536330166593,0.0058536330166593
2012-07-31,-0.0047170360522753,-0.0047170360522753
2012-08-01,-0.0088888804117839,-0.0088888804117839
2012-08-02,0.0081631833462082,0.0081631833462082
2012-08-03,0.002361085679796,0.002361085679796
2012-08-06,-0.0087160661878484,-0.0087160661878484
2012-08-07,-0.002367992293876,-0.002367992293876
2012-08-08,0.0029345876416598,0.0029345876416598
2012-08-09,0.0015356779920343,0.0015356779920343
2012-08-10,0.0085171821692044,0.0085171821692044
2012-08-13,0.0023546510460617,0.0023546510460617
2012-08-14,0.0020643254737763,0.0020643254737763
2012-08-15,-0.0015124516055873,-0.0015124516055873
2012-08-16,-0.0030357557195717,-0.0030357557195717
2012-08-17,-0.0045674993917603,-0.0045674993917603
2012-08-20,0.0063995423212232,0.0063995423212232
2012-08-21,0.0016586420057073,0.0016586420057073
2012-08-22,0.0041533352958717,0.0041533352958717
2012-08-23,0.0006891269768501,0.0006891269768501
2012-08-24,0.0009649806167734,0.0009649806167734
2012-08-27,0.0016506568310789,0.0016506568310789
2012-08-28,-0.0043949966426889,-0.0043949966426889
2012-08-29,-0.0020712721578502,-0.0020712721578502
2012-08-30,-0.006938662461006,-0.006938662461006
2012-08-31,0.0006967124717378,0.0006967124717378
2012-09-04,0.0076420093516001,0.0076420093516001
2012-09-05,-0.0064667201256142,-0.0064667201256142
2012-09-06,0.0070199879630946,0.0070199879630946
2012-09-07,-0.0099932009094697,-0.0099932009094697
2012-09-10,-0.0027742676987356,-0.0027742676987356
2012-09-11,-0.0112577844746321,-0.0112577844746321
2012-09-12,-0.0022506124765345,-0.0022506124765345
2012-09-13,0.0163679411282479,0.0163679411282479
2012-09-14,-0.0262573899819206,-0.0262573899819206
2012-09-17,0.0037106056423984,0.0037106056423984
2012-09-18,0.0073758389087433,0.0073758389087433
2012-09-19,0.0028133997459515,0.0028133997459515
2012-09-20,0.0101095367644255,0.0101095367644255
2012-09-21,-0.0061009764926428,-0.0061009764926428
2012-09-24,0.0027937503543474,0.0027937503543474
2012-09-25,-0.0139004721443329,-0.0139004721443329
2012-09-26,-0.0043675003286401,-0.0043675003286401
2012-09-27,0.0018384564432346,0.0018384564432346
2012-09-28,0.0041076617818007,0.0041076617818007
2012-10-01,0.0049274740269755,0.0049274740269755
2012-10-02,-0.0008399382130131,-0.0008399382130131
2012-10-03,0.0005588280875119,0.0005588280875119
2012-10-04,-0.0057167269259751,-0.0057167269259751
2012-10-05,-0.0013968218918341,-0.0013968218918341
2012-10-08,0.0047659655836648,0.0047659655836648
2012-10-09,-0.0040480306811567,-0.0040480306811567
2012-10-10,-0.007996628852213,-0.007996628852213
2012-10-11,-0.0080326902787254,-0.0080326902787254
2012-10-12,-0.0145974888737993,-0.0145974888737993
2012-10-15,0.010201136494804,0.010201136494804
2012-10-16,0.0051201909095721,0.0051201909095721
2012-10-17,-0.0005637107672412,-0.0005637107672412
2012-10-18,0.007062146588249,0.007062146588249
2012-10-19,-0.0141574790956289,-0.0141574790956289
2012-10-22,0.0011352608155083,0.0011352608155083
2012-10-23,0.0002850554901132,0.0002850554901132
2012-10-24,-0.0058130730158922,-0.0058130730158922
2012-10-25,-0.0104830415378889,-0.0104830415378889
2012-10-26,-0.0058789223583821,-0.0058789223583821
2012-10-31,-0.000435522364882,-0.000435522364882
2012-11-01,0.012195180034556,0.012195180034556
2012-11-02,-0.0061498901092185,-0.0061498901092185
2012-11-05,-0.0007230053370457,-0.0007230053370457
2012-11-06,0.00607911160229,0.00607911160229
2012-11-07,0.0049096944099729,0.0049096944099729
2012-11-08,0.006769425588899,0.006769425588899
2012-11-09,0.0058621106434522,0.0058621106434522
2012-11-12,0.010369257268705,0.010369257268705
2012-11-13,0.0128349226111467,0.0128349226111467
2012-11-14,-0.003758934506169,-0.003758934506169
2012-11-15,0.0015395467466745,0.0015395467466745
2012-11-16,0.0016754413932667,0.0016754413932667
2012-11-19,0.0083333121405708,0.0083333121405708
2012-11-20,0.000276531289378,0.000276531289378
2012-11-21,-0.0060789559092024,-0.0060789559092024
2012-11-23,0.0055555767483181,0.0055555767483181
2012-11-26,0.005396527427131,0.005396527427131
2012-11-27,-0.0046826052117769,-0.0046826052117769
2012-11-28,0.0048496395039635,0.0048496395039635
2012-11-29,0.0016568099693002,0.0016568099693002
2012-11-30,0.0099241014613734,0.0099241014613734
2012-12-03,-0.0080512602035866,-0.0080512602035866
2012-12-04,-0.0054945262240514,-0.0054945262240514
2012-12-05,-0.0020698430157616,-0.0020698430157616
2012-12-06,-0.005384500731813,-0.005384500731813
2012-12-07,0.0012468320519551,0.0012468320519551
2012-12-10,0.0080310415570641,0.0080310415570641
2012-12-11,0.0042465418985444,0.0042465418985444
2012-12-12,-0.0009527656684521,-0.0009527656684521
2012-12-13,0.0043555150334479,0.0043555150334479
2012-12-14,0.0070747842594069,0.0070747842594069
2012-12-17,0.0082399111226536,0.0082399111226536
2012-12-18,-0.0071016856331535,-0.0071016856331535
2012-12-19,-0.0059378518363315,-0.0059378518363315
2012-12-20,0.0024393590316097,0.0024393590316097
2012-12-21,-0.0095842206658129,-0.0095842206658129
2012-12-24,-0.0025955576493543,-0.0025955576493543
2012-12-26,-0.0116438147139875,-0.0116438147139875
2012-12-27,0.0004164761877727,0.0004164761877727
2012-12-28,-0.0055678440544881,-0.0055678440544881
2012-12-31,0.0141834313890716,0.0141834313890716
2013-01-02,0.0201756959702011,0.0201756959702011
2013-01-03,-0.0092991218381453,-0.0092991218381453
2013-01-04,0.0131847386805326,0.0131847386805326
2013-01-07,0.0013447885059211,0.0013447885059211
2013-01-08,-0.0096799357071166,-0.0096799357071166
2013-01-09,0.0092165941505354,0.0092165941505354
2013-01-10,0.0141578405196751,0.0141578405196751
2013-01-11,0.0022383911148238,0.0022383911148238
2013-01-14,0.0069719341238584,0.0069719341238584
2013-01-15,0.0009195965882614,0.0009195965882614
2013-01-16,0.0077683211453875,0.0077683211453875
2013-01-17,0.0144323615668201,0.0144323615668201
2013-01-18,0.0042335066577847,0.0042335066577847
2013-01-22,0.0061295284369591,0.0061295284369591
2013-01-23,0.0011434883538565,0.0011434883538565
2013-01-24,-0.0052229765873806,-0.0052229765873806
2013-01-25,-0.0067619137263209,-0.0067619137263209
2013-01-28,-0.0096203182248289,-0.0096203182248289
2013-01-29,0.0028361637433112,0.0028361637433112
2013-01-30,0.0065578263886415,0.0065578263886415
2013-01-31,0.0145575204340349,0.0145575204340349
2013-02-01,0.0017499923706055,0.0017499923706055
2013-02-04,0.0158063166526592,0.0158063166526592
2013-02-05,0.0015018162064569,0.0015018162064569
2013-02-06,0.0080290979425327,0.0080290979425327
2013-02-07,0.0003735837877557,0.0003735837877557
2013-02-08,0.0012482645532295,0.0012482645532295
2013-02-11,0.0021194136751738,0.0021194136751738
2013-02-12,0.003977622212094,0.003977622212094
2013-02-13,0.0071809069600161,0.0071809069600161
2013-02-14,-0.0078498638443613,-0.0078498638443613
2013-02-15,-0.0018500434446395,-0.0018500434446395
2013-02-19,0.0090123871226369,0.0090123871226369
2013-02-20,-0.0088267895475891,-0.0088267895475891
2013-02-21,0.0042521757275905,0.0042521757275905
2013-02-22,0.0115815724761098,0.0115815724761098
2013-02-25,-0.0076326815334188,-0.0076326815334188
2013-02-26,0.0116509969986444,0.0116509969986444
2013-02-27,0.012999724634439,0.012999724634439
2013-02-28,0.0094476599123357,0.0094476599123357
2013-03-01,0.0054216499788214,0.0054216499788214
2013-03-04,0.0122068489978796,0.0122068489978796
2013-03-05,0.0040065559208723,0.0040065559208723
2013-03-06,-0.0086833824591609,-0.0086833824591609
2013-03-07,-0.0014178018365712,-0.0014178018365712
2013-03-08,-0.0071823926546528,-0.0071823926546528
2013-03-11,-0.0033135950212648,-0.0033135950212648
2013-03-12,0.0008311528592928,0.0008311528592928
2013-03-13,-0.0018929962029047,-0.0018929962029047
2013-03-14,0.0002367026784069,0.0002367026784069
2013-03-15,0.0003576818685402,0.0003576818685402
2013-03-18,0.0093480196125904,0.0093480196125904
2013-03-19,0.0123207349960067,0.0123207349960067
2013-03-20,0.0024501118506101,0.0024501118506101
2013-03-21,-0.0031578554744609,-0.0031578554744609
2013-03-22,0.0046778331877671,0.0046778331877671
2013-03-25,-0.0070847923479918,-0.0070847923479918
2013-03-26,0.0161290897871687,0.0161290897871687
2013-03-27,0.0046242950968659,0.0046242950968659
2013-03-28,0.0060919399919181,0.0060919399919181
2013-04-01,-0.003663419581158,-0.003663419581158
2013-04-02,-0.0074644179169859,-0.0074644179169859
2013-04-03,-0.0055600990009585,-0.0055600990009585
2013-04-04,-0.0037166051160893,-0.0037166051160893
2013-04-05,0.0003512326192557,0.0003512326192557
2013-04-08,-0.0017564581170816,-0.0017564581170816
2013-04-09,0.0041007437654168,0.0041007437654168
2013-04-10,0.0108366384115924,0.0108366384115924
2013-04-11,-0.0017289248753517,-0.0017289248753517
2013-04-12,0.0002311750643515,0.0002311750643515
2013-04-15,-0.0006938540273708,-0.0006938540273708
2013-04-16,0.0255289931471437,0.0255289931471437
2013-04-17,0.000674964101763,0.000674964101763
2013-04-18,0.0048292935843937,0.0048292935843937
2013-04-19,0.0092684999818531,0.0092684999818531
2013-04-22,-0.0001107043320352,-0.0001107043320352
2013-04-23,0.0073967559660127,0.0073967559660127
2013-04-24,-0.0220033078249026,-0.0220033078249026
2013-04-25,-0.0101336707258781,-0.0101336707258781
2013-04-26,-0.0107320038891643,-0.0107320038891643
2013-04-29,0.0060509924746066,0.0060509924746066
2013-04-30,0.0116873532371687,0.0116873532371687
2013-05-01,-0.0103463583883272,-0.0103463583883272
2013-05-02,0.0152376199759995,0.0152376199759995
2013-05-03,-0.0013381216121059,-0.0013381216121059
2013-05-06,-0.0088316748248736,-0.0088316748248736
2013-05-07,0.0057465029434418,0.0057465029434418
2013-05-08,-0.0019081622621305,-0.0019081622621305
2013-05-09,-0.0137125008875375,-0.0137125008875375
2013-05-10,0.0010249854206532,0.0010249854206532
2013-05-13,0.0069318251176315,0.0069318251176315
2013-05-14,0.0137682114016441,0.0137682114016441
2013-05-15,0.0065752403412235,0.0065752403412235
2013-05-16,-0.0011106005453611,-0.0011106005453611
2013-05-17,0.0015562404521255,0.0015562404521255
2013-05-20,-0.0148657238402923,-0.0148657238402923
2013-05-21,-0.0034926225836775,-0.0034926225836775
2013-05-22,0.0107684984708349,0.0107684984708349
2013-05-23,0.0063156106862806,0.0063156106862806
2013-05-24,0.0029217006682984,0.0029217006682984
2013-05-28,0.0033400473477745,0.0033400473477745
2013-05-29,-0.0016716986544871,-0.0016716986544871
2013-05-30,0.0105015617202319,0.0105015617202319
2013-05-31,-0.0094486269761179,-0.0094486269761179
2013-06-03,-0.0062914860639053,-0.0062914860639053
2013-06-04,0.0048604080393656,0.0048604080393656
2013-06-05,-0.0090202168196617,-0.0090202168196617
2013-06-06,-0.0021598549365658,-0.0021598549365658
2013-06-07,0.0122172150725418,0.0122172150725418
2013-06-10,-0.0143288789103315,-0.0143288789103315
2013-06-11,0.0036534688617209,0.0036534688617209
2013-06-12,-0.008257956383857,-0.008257956383857
2013-06-13,0.0039981547916458,0.0039981547916458
