Date,Weighted Industry Change,NCLH Change,RCL Change,GMLP Change
2011-06-03,0.0045339058353783,0.0,0.005440717412174,-0.0103168307145823
2011-06-06,-0.0059338599250402,0.0,-0.0049006345608251,-0.0211447290285526
2011-06-07,-0.0291573791698282,0.0,-0.030008125438873,-0.0062615130269805
2011-06-08,-0.0458646781042652,0.0,-0.0466232760564632,0.0048561508608004
2011-06-09,0.0042065767971978,0.0,0.004700347917415,-0.0289017751296623
2011-06-10,-0.0306170018074116,0.0,-0.0315144971295154,0.0041014396570925
2011-06-13,0.0081340746638992,0.0,0.0112565487862891,-0.0323781470807808
2011-06-14,0.0143276962640064,0.0,0.0142348613540861,0.0134047669835111
2011-06-15,0.0167810562657496,0.0,0.0168470977832867,0.0164561928429531
2011-06-16,0.0028489307643941,0.0,0.0029762587309457,-0.0030325976592536
2011-06-17,0.0104079873793803,0.0,0.0111045365243315,-0.0143776414577195
2011-06-20,0.0433581066941619,0.0,0.0436950658398879,0.0146718561278802
2011-06-21,0.0396277244925528,0.0,0.0403427177278864,0.0158910356202946
2011-06-22,-0.0204669919653712,0.0,-0.0275549107694574,0.0343539974871146
2011-06-23,0.0150976522546156,0.0,0.014863668417668,0.0257352513219259
2011-06-24,-0.0195995942553567,0.0,-0.0200271086112942,-0.0024999891008652
2011-06-27,0.0125153267460915,0.0,0.0135061106657593,0.0064584999069594
2011-06-28,0.0088817855749532,0.0,0.0093984548428058,0.0035486295382107
2011-06-29,-0.0138138139681103,0.0,-0.0149802813732788,0.0
2011-06-30,0.0009404858905566,0.0,0.0005316442937673,0.0045822755347552
2011-07-01,0.0383083674161237,0.0,0.0390810558220068,0.0250088413908235
2011-07-05,-0.0044434195659778,0.0,-0.0050825147648664,0.00173367672663
2011-07-06,-0.0196451160874034,0.0,-0.0206825033802675,0.0013879568338278
2011-07-07,-0.0034432866288141,0.0,-0.0033670309779892,-0.0062176269579307
2011-07-08,0.0011590987761426,0.0,0.0007937194338545,0.0091196151102955
2011-07-11,-0.0223816651916483,0.0,-0.0228820532153918,0.0
2011-07-12,-0.006895525794172,0.0,-0.0073969310083541,0.0042105557625753
2011-07-13,0.0179930598565755,0.0,0.0198525466892028,-0.0182193428623397
2011-07-14,-0.0410601606562409,0.0,-0.0417362286398439,-0.0157895004540158
2011-07-15,0.0035383075965941,0.0,0.0037313739249675,-0.0049892869676763
2011-07-18,-0.0068799227127348,0.0,-0.0066379032266941,-0.0121255399959568
2011-07-19,0.0215173267306634,0.0,0.0238369281541969,-0.0177935940644941
2011-07-20,-0.0083337594719493,0.0,-0.0094130720554302,0.0094373951390924
2011-07-21,-0.0035622387197871,0.0,-0.004421106755556,0.014477073399513
2011-07-22,0.004251655589655,0.0,0.0044040693462156,-0.0024866677006327
2011-07-25,0.0091166067512948,0.0,0.0082896673982297,0.0264191276355337
2011-07-26,-0.0085785697179312,0.0,-0.0076004011437878,0.0062696033060177
2011-07-27,-0.0105561887836879,0.0,-0.0105146949234335,-0.0083858026355397
2011-07-28,-0.0607516353299389,0.0,-0.0612612328804,0.0155807555815782
2011-07-29,-0.0167219176153629,0.0,-0.0176451471194842,0.0052539940415897
2011-08-01,-0.036870467291607,0.0,-0.0372255827213999,-0.0027797054133906
2011-08-02,-0.0335635357560018,0.0,-0.0338471924838191,-0.0153363724596412
2011-08-03,-0.0055716644100831,0.0,-0.0055077401588359,-0.0068027401353948
2011-08-04,-0.0329824746824084,0.0,-0.0315298876953667,-0.0627493493429779
2011-08-05,-0.0541783371966118,0.0,-0.0516332753357305,-0.0361816259919791
2011-08-08,-0.0396311318172971,0.0,-0.0380761817190233,-0.0534475501309347
2011-08-09,0.0260463893051287,0.0,0.0247011522893234,0.0374149295765052
2011-08-10,-0.0441550942756136,0.0,-0.0454179742316268,0.0215499575569461
2011-08-11,0.0544745877735889,0.0,0.0544472735814213,0.0517311811499568
2011-08-12,-0.0167858508438734,0.0,-0.0168776578138964,-0.0080274879853805
2011-08-15,0.0208809167401167,0.0,0.0176043247835984,-0.0038535791340915
2011-08-16,-0.0405388769763099,0.0,-0.0417457444229598,0.0153181976049215
2011-08-17,-0.0201985829517193,0.0,-0.0213757966127325,0.005405455562127
2011-08-18,-0.029275823071216,0.0,-0.0307948293788195,0.0301446955505801
2011-08-19,-0.0137449285058973,0.0,-0.012803488435446,-0.0519866172545568
2011-08-22,-0.0412768200470572,0.0,-0.0417554141843841,-0.0393518693966575
2011-08-23,0.0292826762433542,0.0,0.0305715792373647,0.010479654755283
2011-08-24,0.0294537288903704,0.0,0.0297670631998889,0.0158860003713699
2011-08-25,-0.0389526413631243,0.0,-0.0402542689654096,0.0044000244140626
2011-08-26,0.0453624206805818,0.0,0.0465426050206388,-0.002016988405106
2011-08-29,0.0481857885409548,0.0,0.0504885911271164,-0.0306201175015505
2011-08-30,-0.0098768840144451,0.0,-0.0107197809207164,0.0204819372166697
2011-08-31,-0.0123842592057683,0.0,-0.012927762830836,0.0082352582146136
2011-09-01,-0.0205447947771005,0.0,-0.02088978365797,-0.006548465906803
2011-09-02,-0.0100617074968745,0.0,-0.0098928181720476,0.0027418602797307
2011-09-06,0.0308628413804701,0.0,0.0325379620314312,0.0008000183105469
2011-09-07,0.0246140572321662,0.0,0.0248775975373112,-0.0108949680285334
2011-09-08,-0.0042220230522126,0.0,-0.0048504014953488,0.0102970387675972
2011-09-09,-0.0101408051524432,0.0,-0.0100418315878164,-0.0104691914764963
2011-09-12,0.0201129749831164,0.0,0.0205779032493235,0.0159362395398839
2011-09-13,0.0345418545711687,0.0,0.0353753099235773,-0.0066173636730204
2011-09-14,0.0033146465502351,0.0,0.0028889680621824,0.0074103174173366
2011-09-15,0.0151180823615423,0.0,0.0149373809062162,0.0038684866535401
2011-09-16,0.0079190358451474,0.0,0.0083966046601689,0.0011614667725173
2011-09-19,-0.0025696704115801,0.0,-0.0024660693025293,-0.0097087378640774
2011-09-20,0.0173607187941936,0.0,0.018094042637945,-0.006556115476019
2011-09-21,-0.0382416568768619,0.0,-0.0386587584808355,-0.0019676992271072
2011-09-22,-0.03769004323721,0.0,-0.0388059623797658,-0.025651353804675
2011-09-23,0.0065221485857822,0.0,0.0062949366496955,0.0341382047958781
2011-09-26,-0.0272891559828254,0.0,-0.0278515050725606,0.0152978727227185
2011-09-27,0.0090844061504461,0.0,0.0092145272503949,0.0090479756705752
2011-09-28,-0.0500098575592332,0.0,-0.0507090795858618,0.0047096091597049
2011-09-29,-0.0259195761138827,0.0,-0.0260869731073792,-0.0003882076394789
2011-09-30,-0.0034372459979851,0.0,-0.0036832378561297,0.0015667452840938
2011-10-03,-0.0589772600021342,0.0,-0.0601221527290761,-0.0411442447325563
2011-10-04,0.0787831258174841,0.0,0.0832477346068333,0.0097705834023403
2011-10-05,0.0032252102204163,0.0,0.0037664747913433,-0.0287620066961536
2011-10-06,0.0450710800780522,0.0,0.0494766406056185,-0.0078577556517627
2011-10-07,-0.0172132118810291,0.0,-0.0197575449040562,0.0053563724068666
2011-10-10,0.0270155196990457,0.0,0.0265604416740562,0.033698739422946
2011-10-11,0.0337671769442972,0.0,0.0342405072776902,0.0137795427844963
2011-10-12,0.0373736679661243,0.0,0.0410278372523299,0.0031007723283624
2011-10-13,0.0055556802770259,0.0,0.0047789298673013,0.0149782872761658
2011-10-14,0.0193214165799932,0.0,0.0199923280733485,-0.004229166066266
2011-10-17,-0.02505279184587,0.0,-0.0253650974558372,-0.0226297285484853
2011-10-18,0.0361745287749703,0.0,0.0365474556435757,0.0083366050027958
2011-10-19,-0.0214290959340973,0.0,-0.0227358275103427,-0.0101920904174459
2011-10-20,0.0075712439139974,0.0,0.0068389174491965,0.0019669251341652
2011-10-21,0.0057668260572308,0.0,0.0058629476747679,0.0082095774999072
2011-10-24,0.057309387581421,0.0,0.0594594457128024,0.0007752115641517
2011-10-25,-0.0427572179501785,0.0,-0.0438055718472201,-0.0019379549821352
2011-10-26,-0.0132429651665399,0.0,-0.0139836238635598,0.0168195923785963
2011-10-27,0.0195851506885397,0.0,0.0197126677772154,0.0488888775860821
2011-10-28,0.0207061728363016,0.0,0.0208193054932601,0.036454627392826
2011-10-31,0.0009381575878369,0.0,0.000673351848529,0.0159348713380543
2011-11-01,-0.0200978628598591,0.0,-0.0208258497580476,0.028828801335515
2011-11-02,0.0128501402742762,0.0,0.0136347021644744,-0.006221925450294
2011-11-03,0.0075552365097715,0.0,0.008293011979586,-0.0088152325324263
2011-11-04,-0.0004811470960101,0.0,-0.0013865135181431,0.0376323985281149
2011-11-07,0.0028811369368113,0.0,0.0031034535375136,0.0099432062557786
2011-11-08,-0.000545169969631,0.0,-0.0006918179823325,0.002814916379004
2011-11-09,-0.0300484696540987,0.0,-0.0306234102530938,0.0125582512946462
2011-11-10,-0.0064455685074941,0.0,-0.0066469832231501,0.0039243203820303
2011-11-11,0.0063743599106238,0.0,0.0062431171190532,0.0085106299512434
2011-11-14,-0.0113127619679393,0.0,-0.0116830851389196,-0.0069881466483146
2011-11-15,-0.00603998386422,0.0,-0.0063551430390259,0.0087966220735
2011-11-16,-0.0005298633466904,0.0,-0.0003834443600877,-0.0167480650660112
2011-11-17,-0.0177665233797366,0.0,-0.0176922724797173,-0.0155532173848788
2011-11-18,0.0004510412429766,0.0,0.0003835914460644,-0.0035063246796867
2011-11-21,0.0209758202203633,0.0,0.0216364766093552,0.0010649870984825
2011-11-22,0.0054399333878845,0.0,0.0058593600115274,-0.008695652173913
2011-11-23,-0.0500187329728811,0.0,-0.0505618067826755,0.0088495575221238
2011-11-25,0.0056613673771237,0.0,0.0056375139256719,0.0164051023342844
2011-11-28,0.0117598565988273,0.0,0.0122000502317594,-0.0124138141500537
2011-11-29,0.0068443095007943,0.0,0.0068328007246087,0.001752514400883
2011-11-30,0.0427593956146753,0.0,0.0440843303912923,-0.0003430610295953
2011-12-01,-0.0099308032032901,0.0,-0.0101855470708183,0.0051796108639843
2011-12-02,-0.0122193890652841,0.0,-0.0118748405967237,-0.0033909929550989
2011-12-05,-0.0040185207013408,0.0,-0.0038842023847784,-0.0166101617328192
2011-12-06,-0.020991849671083,0.0,-0.0219080900565128,0.0051369731031189
2011-12-07,0.0007545798302523,0.0,0.0007294112949679,-0.0020373980216164
2011-12-08,-0.0300556727071908,0.0,-0.0313884927571817,0.0171408981382329
2011-12-09,0.0141007763395498,0.0,0.014253603536765,0.0074374345477324
2011-12-12,0.0006466016717659,0.0,0.0011239707267368,-0.0033670161246091
2011-12-13,-0.0250368349415041,0.0,-0.0260513859723206,-0.0040678250587591
2011-12-14,-0.0397972296827361,0.0,-0.0422589455417905,0.0041265763255925
2011-12-15,-0.0030894404434869,0.0,-0.0027386422647421,-0.0149405949969049
2011-12-16,0.0066297990961109,0.0,0.0073728608200991,-0.0003447166081672
2011-12-19,-0.0648608263316915,0.0,-0.0666919389764064,0.0189003171769982
2011-12-20,-0.0102006511909066,0.0,-0.0104417764202835,-0.0093489375463383
2011-12-21,-0.0165297451923676,0.0,-0.0173317337538058,0.0020298164538249
2011-12-22,0.0192834759799259,0.0,0.0199105956507799,0.005360128823028
2011-12-23,0.0188545252201415,0.0,0.0198570291477409,0.0006607352976946
2011-12-27,-0.0019400588584622,0.0,-0.0015510241995864,-0.0016287017318104
2011-12-28,-0.0319961259820157,0.0,-0.032421871536644,-0.012020819719927
2011-12-29,0.0155903968735722,0.0,0.0161420341988062,0.00791555981312
2011-12-30,-0.0116875745825223,0.0,-0.0127540730521363,-0.0013029613854483
2012-01-03,-0.001674716090136,0.0,-0.0019268263175,0.0019455079651596
2012-01-04,0.0099204823447778,0.0,0.0088837950949092,0.0122699734110544
2012-01-05,-0.00412929943264,0.0,-0.0045942126867448,0.0082697272412635
2012-01-06,-0.0274737010133707,0.0,-0.0289413641377641,0.0087746405714754
2012-01-09,-0.0070630622596155,0.0,-0.0073729348344024,0.0036912566218909
2012-01-10,0.0276431960242562,0.0,0.0289413641377639,0.0009098810490198
2012-01-11,0.0372956280876011,0.0,0.0381932035626443,-0.0102409682161039
2012-01-12,0.046111458467877,0.0,0.0471798474107588,0.0259779475064098
2012-01-13,0.0020017772254712,0.0,0.002440714577384,-0.0193395273452842
2012-01-17,0.0042933301720553,0.0,0.0044692338986922,-0.020958105717363
2012-01-18,0.0039309063096229,0.0,0.0043541669651224,-0.013165961640684
2012-01-19,-0.0019854102158967,0.0,-0.0024982046281452,0.0284374952316286
2012-01-20,0.0061535049369786,0.0,0.0064632065605118,-0.0015198495270121
2012-01-23,-0.0026452672300114,0.0,-0.0031667893154922,0.0015309013256015
2012-01-24,0.0233372132499217,0.0,0.0239371233216405,0.0119964080123431
2012-01-25,-0.0124906623033687,0.0,-0.0129915357384767,0.0047818246201434
2012-01-26,-0.0218539530228601,0.0,-0.0224247118593775,0.0152056740492544
2012-01-27,-0.0083763413720865,0.0,-0.0089477449971864,0.004387292538869
2012-01-30,0.0027393308978806,0.0,0.0022123696196786,0.0038123482091614
2012-01-31,-0.0141686224660277,0.0,-0.0145032494429582,-0.0023236082005686
2012-02-01,0.0205636770141788,0.0,0.0209689055280425,-0.0069344603939421
2012-02-02,0.076826174918932,0.0,0.0777610679776308,-0.0090431029647809
2012-02-03,0.0498803909897722,0.0,0.0504807441960631,0.0076358925714007
2012-02-06,0.0123529268426838,0.0,0.0125910920120645,0.0038157049979365
2012-02-07,0.0236170437861178,0.0,0.024060630803064,0.0049985884161288
2012-02-08,0.0083405058824998,0.0,0.0089628901631545,-0.0005879029245899
2012-02-09,-0.0050470201560909,0.0,-0.0047363314862306,-0.0058634054342046
2012-02-10,-0.0028834589509801,0.0,-0.003550636043521,0.0233037482380938
2012-02-13,-0.0073196174910293,0.0,-0.0077694974380151,0.0097645076268751
2012-02-14,-0.0097028477182525,0.0,-0.010231005734258,0.004536428844216
2012-02-15,-0.0038899775560541,0.0,-0.0043260953100549,0.0033185545462149
2012-02-16,0.0209207357767572,0.0,0.0214190533792722,0.0013717211526476
2012-02-17,0.0004735664211956,0.0,1.3776330427112523e-16,0.0168250413094981
2012-02-21,-0.0274267851264526,0.0,-0.0267013910540563,-0.0591411487055138
2012-02-22,-0.0315282222876462,0.0,-0.0349110736342832,0.0049833973006263
2012-02-23,0.0069395337606381,0.0,0.0065789660519011,0.0279237541432232
2012-02-24,-0.0103020457300808,0.0,-0.0107638706303667,0.0101359625608187
2012-02-27,0.0043718858466523,0.0,0.0053724791590393,-0.0197368421052631
2012-02-28,0.0111081076080251,0.0,0.0111711519258517,0.0070156047463231
2012-02-29,0.0037994590926914,0.0,0.0042297824580538,-0.0098482548546769
2012-03-01,-0.0212231308083131,0.0,-0.0218522082009639,0.0138297999698475
2012-03-02,9.351143114608676e-05,0.0,0.0,0.0112300938859838
2012-03-05,-0.0119410672311951,0.0,-0.0122126490921118,0.0015539382969515
2012-03-06,-0.0043029319723067,0.0,-0.0037397300794944,-0.0278500714684856
2012-03-07,0.0167721533762062,0.0,0.0166975451892989,0.0166890688134393
2012-03-08,0.0109990779789896,0.0,0.0115983940940355,-0.0145233496850582
2012-03-09,-0.0315248014768977,0.0,-0.031824664215935,0.0129663363826008
2012-03-12,0.0112688055119967,0.0,0.0121994343380367,-0.0107049570647347
2012-03-13,0.0238524705370876,0.0,0.028198773824293,-0.0270483861467192
2012-03-14,-0.0009240776874393,0.0,-0.0006889582256492,-0.0117994752106063
2012-03-15,0.0246349657315633,0.0,0.0249999836699607,0.0
2012-03-16,0.0165406632310081,0.0,0.0166223404676923,0.0038366506771376
2012-03-19,0.0041054454889763,0.0,0.0042749447144867,0.0021732684969544
2012-03-20,0.0100746079160971,0.0,0.0103298721618812,-0.0072992821171145
2012-03-21,-0.0064147289159709,0.0,-0.0066291270279647,-0.000546609939335
2012-03-22,-0.0101711135480837,0.0,-0.0104306686778113,0.0035548555974868
2012-03-23,0.0003120558487807,0.0,-0.0003403104771546,-1.1715878953807035e-16
2012-03-26,0.0116139618414258,0.0,0.0116860923273893,0.017059330162717
2012-03-27,-0.0041614444226575,0.0,-0.0039643487749807,-0.0093084704341673
2012-03-28,-0.0070313054373331,0.0,-0.0070328528978155,-0.0141977650146601
2012-03-29,0.0053399909092519,0.0,0.0054888456091229,0.0054794729572454
2012-03-30,-0.0020128282889666,0.0,-0.0027109428358377,0.0095185877009471
2012-04-02,-0.0063480009669872,0.0,-0.0071574979798616,0.0214091346385456
2012-04-03,-0.0107056443107378,0.0,-0.0109739264917252,-0.0082032645086187
2012-04-04,-0.0113885368487876,0.0,-0.0116361042526072,0.004797449439757
2012-04-05,0.0022852135212759,0.0,0.0021559276358917,0.0085287764104491
2012-04-09,0.0186634560095845,0.0,0.0199854370607537,-0.0077519624889119
2012-04-10,-0.0357914851462452,0.0,-0.0360750369686423,-0.020585004312716
2012-04-11,-0.0095976652561238,0.0,-0.0098611599229675,-0.0022050170630952
2012-04-12,0.0191472018969909,0.0,0.0194852486923092,-0.0054643977207704
2012-04-13,-0.0118078421511734,0.0,-0.011943537232337,0.0024793430986082
2012-04-16,-0.0124873858787099,0.0,-0.0124542183915642,-0.0163934016157221
2012-04-17,0.0059782293206253,0.0,0.0083849631672417,-0.03577149453651
2012-04-18,0.0092643070062697,0.0,0.0094717054392301,0.0106322673635161
2012-04-19,0.037931513388675,0.0,0.0381158358017644,0.0113604833937001
2012-04-20,-0.0501818000873025,0.0,-0.0504409271934423,-0.0084931883093429
2012-04-23,-0.0170666984682583,0.0,-0.017365009001404,-0.005547871488825
2012-04-24,0.0037759669230048,0.0,0.0038520949536371,0.0033481844691371
2012-04-25,0.013529592549531,0.0,0.0136003256399761,0.0247703696657145
2012-04-26,0.0407270868051145,0.0,0.0429217364427616,-0.0183110680745703
2012-04-27,0.0022420899511094,0.0,0.0061107145276343,-0.0339315504669151
2012-04-30,-0.0170611002871168,0.0,-0.0186446239438801,0.0293858370811457
2012-05-01,0.0236646404992921,0.0,0.0244883063357992,0.0148656507881252
2012-05-02,0.009321945523144,0.0,0.013405758216336,-0.0278089299495108
2012-05-03,-0.0162344232934795,0.0,-0.0143317671342577,-0.0418954272571082
2012-05-04,-0.0168267424409593,0.0,-0.0175759630766352,-0.0057090935600387
2012-05-07,0.005719415506368,0.0,0.0116322502956748,-0.026752792957778
2012-05-08,0.0032500211263113,0.0,0.0033733190239292,-0.0105095518380613
2012-05-09,0.0003512116747253,0.0,0.0,0.0085133698015383
2012-05-10,-0.0127268916999969,0.0,-0.0135849286925116,0.0081300813008129
2012-05-11,0.0018089164133707,0.0,0.0015372408714455,0.0173021765898094
2012-05-14,-0.0022976689632874,0.0,-0.0023493097549004,0.0015611318658598
2012-05-15,-0.0070259877361084,0.0,-0.0077699633787575,0.0208201839598604
2012-05-16,-0.0276298494061178,0.0,-0.0279720015445522,0.0012406047998685
2012-05-17,-0.0433852845323037,0.0,-0.0450949867892723,-0.0049983738973156
2012-05-18,-0.0321201156712435,0.0,-0.0333745924191734,-0.0022328451027896
2012-05-21,0.0172770345603993,0.0,0.0167574195419725,0.0290456992332189
2012-05-22,0.006348642939282,0.0,0.0070074226995085,-0.0101852412195445
2012-05-23,0.020009901963955,0.0,0.0209962248789867,-0.0141451130995553
2012-05-24,-0.0213687050250537,0.0,-0.0221239392962912,-0.0009404006161633
2012-05-25,0.0113392611762933,0.0,0.0120182729222328,-0.0047273753764353
2012-05-29,0.0062246244655772,0.0,0.0060925919340845,0.0150658987144014
2012-05-30,-0.012832897787757,0.0,-0.0127206139768341,-0.012383889411097
2012-05-31,-0.0119800824779118,0.0,-0.0121644678553351,-0.0068727715570627
2012-06-01,-0.0161004868288334,0.0,-0.0157273356313733,-0.0291013698142169
2012-06-04,-0.0177696815276653,0.0,-0.0140474799177878,-0.0397351235968197
2012-06-05,0.0212768113212381,0.0,0.0206370150551326,0.0261597487967968
2012-06-06,0.0334622541344145,0.0,0.0337955237965295,0.0189125111245896
2012-06-07,-0.0183202419983492,0.0,-0.0180772609408074,-0.0424772846777193
2012-06-08,0.0212338274841335,0.0,0.0214917926135691,0.0105013367593243
2012-06-11,-0.0471326630002672,0.0,-0.0474645068722196,-0.03113492731993
2012-06-12,0.0153318100217735,0.0,0.0151515406937566,0.0242770546097539
2012-06-13,0.0044766891898214,0.0,0.0038249107505962,0.038312833861424
2012-06-14,0.0249929855863742,0.0,0.0255972853156697,-0.0040241090916441
2012-06-15,0.0489062483114755,0.0,0.049604024402296,0.0236646641225462
2012-06-18,-0.0020583942049059,0.0,-0.002012851721152,-0.0088757546708253
2012-06-19,0.0073277663594941,0.0,0.0067380134513816,0.0253874203659933
2012-06-20,0.0090753258323116,0.0,0.0093457853686157,-0.0218158583096362
2012-06-21,-0.0316827435647419,0.0,-0.0324199211707749,-0.0308804375021577
2012-06-22,-0.0514796458859808,0.0,-0.0516775987974215,-0.0183762492081922
2012-06-25,-0.0218581548831671,0.0,-0.0225041379865251,0.0200831004349191
2012-06-26,0.0130902330180156,0.0,0.0133277672542163,0.0013582005820876
2012-06-27,0.0139529192991128,0.0,0.0143677530932558,0.0112244873465258
2012-06-28,0.0150031256772809,0.0,0.0130986365463299,0.0614919324473008
2012-06-29,0.0099347591484672,0.0,0.0100892597696292,0.0125000476837157
2012-07-02,-0.004748229927466,0.0,-0.0056753544002381,0.0154702971757785
2012-07-03,-0.0060242802100799,0.0,-0.006795028566668,0.0155821003166327
2012-07-05,-0.0082703635752527,0.0,-0.0087220873062226,-0.0032944178605066
2012-07-06,-0.0118221293104428,0.0,-0.0158607288727938,0.0525362842566907
2012-07-09,-0.0205680152356186,0.0,-0.0193599281492485,-0.0388571602957588
2012-07-10,-0.02894333253572,0.0,-0.0282305803277045,-0.0431546730384223
2012-07-11,0.0322634525522806,0.0,-0.019121208902088,0.0496430497873695
2012-07-12,-0.0046314510523313,0.0,-0.0079797829051089,0.0066183736164808
2012-07-13,0.0096964137271388,0.0,0.0100544517251835,0.0081504774918811
2012-07-16,0.0028673106041935,0.0,0.0004149472499397,0.0119422084148243
2012-07-17,0.0091566170792051,0.0,0.0098562532796016,0.0021874904632569
2012-07-18,0.0131222347493515,0.0,0.0144091585396917,0.0062695566765663
2012-07-19,0.0113096567276717,0.0,0.0149980072188542,-0.0059208642304196
2012-07-20,-0.0122963424276433,0.0,-0.0161290173724086,0.0281645976662382
2012-07-23,0.0067128737426167,0.0,0.0058872744157261,0.0181761778072125
2012-07-24,0.0063388768858812,0.0,0.0079731655336095,-0.0095916267394228
2012-07-25,0.0059574086667127,0.0,0.0057946767604569,0.0100534590933041
2012-07-26,0.0502160089165889,0.0,0.0516873558183746,-0.010200866520022
2012-07-27,0.0007844386251899,0.0,0.0008130267257529,-0.0012425319209827
2012-07-30,0.0208676785207368,0.0,0.0216149579690998,0.0015494030477624
2012-07-31,0.005116847771264,0.0,0.0060410639948115,-0.0064855741890852
2012-08-01,-0.0089904004366977,0.0,-0.0100240575239204,0.0066308520355781
2012-08-02,0.0014468532916471,0.0,0.0041135493075524,-0.0197012693172084
2012-08-03,0.0166753107356792,0.0,0.0176707044497372,0.0038610308728433
2012-08-06,0.0065962431049367,0.0,0.0062671305565539,0.0048309671357373
2012-08-07,0.0047004354776061,0.0,0.0050058171564292,-0.0051347833182161
2012-08-08,-0.000562938102961,0.0,0.0,-0.01250799826271
2012-08-09,7.557851482060798e-05,0.0,0.0,0.0088437125562577
2012-08-10,0.0067925475968757,0.0,0.0062695863848794,0.0262122943991321
2012-08-13,0.0009765800273554,0.0,0.0015637574529573,-0.0133587808256866
2012-08-14,-0.0117959571256554,0.0,-0.0138515049450526,0.008074935639303
2012-08-15,0.0029796801541024,0.0,0.003508777930853,-0.0019199829101562
2012-08-16,-4.105697028514088e-05,0.0,0.00038640762002,0.0048231388003341
2012-08-17,0.0086278500135267,0.0,0.0088529463544604,0.0090205789638623
2012-08-20,0.002693602551983,0.0,0.0026995639799607,0.0070512598709873
2012-08-21,-0.0079174042177077,0.0,-0.0091290098938358,0.011817337768909
2012-08-22,0.0041655206636518,0.0,0.0054158370438086,-0.0098039647395068
2012-08-23,-0.0085141323787171,0.0,-0.0088941007021047,-0.004821649724719
2012-08-24,0.0022470358818484,0.0,0.0023519978598218,-0.0039113702099004
2012-08-27,0.0112467842154766,0.0,0.010852740113391,0.0179036834864149
2012-08-28,0.0323966020554473,0.0,0.032975483622216,0.0082829000935747
2012-08-29,0.0119676268241946,0.0,0.0122494401322994,0.0019072274328396
2012-08-30,-0.0070075515356129,0.0,-0.0073801018496,0.0050858791931662
2012-08-31,-0.0101170944659828,0.0,-0.0106187848352163,0.0018891519367126
2012-09-04,-0.0097954320978352,0.0,-0.0095623473253031,-0.0043956450650004
2012-09-05,0.0159047400377314,0.0,0.0166174580578753,-0.0072876915756773
2012-09-06,0.0373871463778729,0.0,0.0386980003467029,0.0
2012-09-07,0.0284711189964237,0.0,0.0295961142685157,-0.0147957860908213
2012-09-10,-0.0095193554243722,0.0,-0.0105299377604423,0.017178739672939
2012-09-11,0.0162873684134972,0.0,0.0163767130102719,0.0232025841706395
2012-09-12,-0.0121760827025675,0.0,-0.0116821924171047,-0.0240461682320603
2012-09-13,0.017961490798061,0.0,0.0174204506237284,0.0417771961291952
2012-09-14,0.000954949520248,0.0,-0.0003239465050202,0.0199366820620683
