Date,Weighted Industry Change,GFF Change
2011-07-05,0.0077820939478694,0.0077820939478694
2011-07-06,-0.0126213701003477,-0.0126213701003477
2011-07-07,-0.006782916365717,-0.006782916365717
2011-07-08,-0.0099206728399417,-0.0099206728399417
2011-07-11,0.0,0.0
2011-07-12,-0.0112474089652993,-0.0112474089652993
2011-07-13,0.0030737430602119,0.0030737430602119
2011-07-14,-0.0030457548714359,-0.0030457548714359
2011-07-15,-0.012269927283794,-0.012269927283794
2011-07-18,0.0020767916772257,0.0020767916772257
2011-07-19,-0.0010246135909139,-0.0010246135909139
2011-07-20,0.0132924456022886,0.0132924456022886
2011-07-21,-0.00100102393503,-0.00100102393503
2011-07-22,-0.0020120226291382,-0.0020120226291382
2011-07-25,0.0306748669658423,0.0306748669658423
2011-07-26,-0.0119402868936968,-0.0119402868936968
2011-07-27,-0.0101214959829366,-0.0101214959829366
2011-07-28,-0.0286298303288528,-0.0286298303288528
2011-07-29,0.0085378788349133,0.0085378788349133
2011-08-01,-0.0093945880276243,-0.0093945880276243
2011-08-02,-0.0351812281108616,-0.0351812281108616
2011-08-03,-0.0113250716119774,-0.0113250716119774
2011-08-04,-0.0173812943470983,-0.0173812943470983
2011-08-05,-0.0186480010297015,-0.0186480010297015
2011-08-08,-0.0849753777026008,-0.0849753777026008
2011-08-09,0.0262811834108042,0.0262811834108042
2011-08-10,-0.0498034218533903,-0.0498034218533903
2011-08-11,0.0177838735237372,0.0177838735237372
2011-08-12,-0.0171052784305531,-0.0171052784305531
2011-08-15,0.0318724786761024,0.0318724786761024
2011-08-16,-0.0026350435473567,-0.0026350435473567
2011-08-17,0.0065789725476687,0.0065789725476687
2011-08-18,-0.0499325092008337,-0.0499325092008337
2011-08-19,0.0317918768448153,0.0317918768448153
2011-08-22,-0.0284938997839675,-0.0284938997839675
2011-08-23,0.0791666926057256,0.0791666926057256
2011-08-24,0.0284238079501941,0.0284238079501941
2011-08-25,-0.0459057497684144,-0.0459057497684144
2011-08-26,0.022280481486782,0.022280481486782
2011-08-29,0.0772152058418466,0.0772152058418466
2011-08-30,0.0426541028732151,0.0426541028732151
2011-08-31,-0.0124294469615937,-0.0124294469615937
2011-09-01,-0.0263157377871307,-0.0263157377871307
2011-09-02,-0.0433735090652486,-0.0433735090652486
2011-09-06,0.032552084060929,0.032552084060929
2011-09-07,0.0530863371914364,0.0530863371914364
2011-09-08,-0.0141509306647246,-0.0141509306647246
2011-09-09,-0.0350241511117735,-0.0350241511117735
2011-09-12,0.0611464999878817,0.0611464999878817
2011-09-13,0.0311005071243239,0.0311005071243239
2011-09-14,0.0228832739705609,0.0228832739705609
2011-09-15,0.0088397703889504,0.0088397703889504
2011-09-16,-0.0332226134669166,-0.0332226134669166
2011-09-19,-0.0128956225229483,-0.0128956225229483
2011-09-20,-0.0188901820977433,-0.0188901820977433
2011-09-21,-0.060240962471078,-0.060240962471078
2011-09-22,0.0133511861849893,0.0133511861849893
2011-09-23,0.0447957403050652,0.0447957403050652
2011-09-26,0.0388471105311517,0.0388471105311517
2011-09-27,0.0023501179261406,0.0023501179261406
2011-09-28,-0.0516432523963864,-0.0516432523963864
2011-09-29,0.0108433916288768,0.0108433916288768
2011-09-30,-0.0084848114938446,-0.0084848114938446
2011-10-03,-0.0628852988452074,-0.0628852988452074
2011-10-04,0.153129105656698,0.153129105656698
2011-10-05,0.0161850115025255,0.0161850115025255
2011-10-06,0.0068886819005645,0.0068886819005645
2011-10-07,-0.0454546094925921,-0.0454546094925921
2011-10-10,0.0486111180097966,0.0486111180097966
2011-10-11,0.0190369619803275,0.0190369619803275
2011-10-12,-0.0184982731645062,-0.0184982731645062
2011-10-13,0.0123179902483867,0.0123179902483867
2011-10-14,0.0218580077899039,0.0218580077899039
2011-10-17,-0.0456026139581263,-0.0456026139581263
2011-10-18,0.0710259439198637,0.0710259439198637
2011-10-19,-0.0274841678470821,-0.0274841678470821
2011-10-20,-0.0097614045532879,-0.0097614045532879
2011-10-21,0.0307692001355684,0.0307692001355684
2011-10-24,0.0490405151956003,0.0490405151956003
2011-10-25,-0.0412370748861464,-0.0412370748861464
2011-10-26,0.0084210446006374,0.0084210446006374
2011-10-27,0.0563947078280044,0.0563947078280044
2011-10-28,-0.0414258478261049,-0.0414258478261049
2011-10-31,-0.0316972877716228,-0.0316972877716228
2011-11-01,-0.0321508759212683,-0.0321508759212683
2011-11-02,0.0337078880442025,0.0337078880442025
2011-11-03,0.0106838018309528,0.0106838018309528
2011-11-04,-0.0257788092347219,-0.0257788092347219
2011-11-07,0.0165745431346885,0.0165745431346885
2011-11-08,0.0107296550154675,0.0107296550154675
2011-11-09,-0.038588692345286,-0.038588692345286
2011-11-10,-0.0078211951191054,-0.0078211951191054
2011-11-11,0.0343680100011036,0.0343680100011036
2011-11-14,-0.0335497265823923,-0.0335497265823923
2011-11-15,-0.0056370001555769,-0.0056370001555769
2011-11-16,0.0069284550431752,0.0069284550431752
2011-11-17,-0.0229620905154078,-0.0229620905154078
2011-11-18,0.0781064925810343,0.0781064925810343
2011-11-21,-0.0123595125159579,-0.0123595125159579
2011-11-22,-0.0227531069548462,-0.0227531069548462
2011-11-23,-0.0318395658802302,-0.0318395658802302
2011-11-25,-0.0135634600904919,-0.0135634600904919
2011-11-28,0.0011947704920629,0.0011947704920629
2011-11-29,-0.0035671502396546,-0.0035671502396546
2011-11-30,0.0527497502893133,0.0527497502893133
2011-12-01,-0.0075106971154829,-0.0075106971154829
2011-12-02,-0.0201485183360314,-0.0201485183360314
2011-12-05,-0.0316454906694835,-0.0316454906694835
2011-12-06,0.0163756085920643,0.0163756085920643
2011-12-07,0.0173724046416292,0.0173724046416292
2011-12-08,-0.0280171640828564,-0.0280171640828564
2011-12-09,0.0384614739696177,0.0384614739696177
2011-12-12,-0.0064795267962908,-0.0064795267962908
2011-12-13,-0.0354458498933082,-0.0354458498933082
2011-12-14,-0.0305430376813545,-0.0305430376813545
2011-12-15,0.0332188924093638,0.0332188924093638
2011-12-16,-0.0535518897865122,-0.0535518897865122
2011-12-19,-0.0491990117576917,-0.0491990117576917
2011-12-20,0.0221962115735279,0.0221962115735279
2011-12-21,0.0368663229923398,0.0368663229923398
2011-12-22,0.0143486925767825,0.0143486925767825
2011-12-23,0.007584035966439,0.007584035966439
2011-12-27,-0.0010822758798212,-0.0010822758798212
2011-12-28,-0.0476705961219032,-0.0476705961219032
2011-12-29,0.0372881253651709,0.0372881253651709
2011-12-30,-0.0010941169043984,-0.0010941169043984
2012-01-03,0.0,0.0
2012-01-04,0.0,0.0
2012-01-05,0.0032223127410369,0.0032223127410369
2012-01-06,0.0010684005607524,0.0010684005607524
2012-01-09,-0.0010615954141022,-0.0010615954141022
2012-01-10,0.0220356814303393,0.0220356814303393
2012-01-11,0.0216049416026576,0.0216049416026576
2012-01-12,0.0423387170427174,0.0423387170427174
2012-01-13,-0.0117993986881869,-0.0117993986881869
2012-01-17,-0.0156555619600414,-0.0156555619600414
2012-01-18,0.0367793111457124,0.0367793111457124
2012-01-19,0.0057416670537641,0.0057416670537641
2012-01-20,0.0009542203548323,0.0009542203548323
2012-01-23,-0.0229007425192073,-0.0229007425192073
2012-01-24,0.0394866351442631,0.0394866351442631
2012-01-25,0.0218216790078821,0.0218216790078821
2012-01-26,-0.0386029477827379,-0.0386029477827379
2012-01-27,0.0057747318536847,0.0057747318536847
2012-01-30,-0.0203685770708027,-0.0203685770708027
2012-01-31,-0.0367149855493006,-0.0367149855493006
2012-02-01,-0.0009890480264176,-0.0009890480264176
2012-02-02,0.0375494188476391,0.0375494188476391
2012-02-03,-0.0083721072174779,-0.0083721072174779
2012-02-06,0.0,0.0
2012-02-07,0.0,0.0
2012-02-08,0.0037735811710868,0.0037735811710868
2012-02-09,-0.0037313396321504,-0.0037313396321504
2012-02-10,-0.0037914655099397,-0.0037914655099397
2012-02-13,0.0261927687218364,0.0261927687218364
2012-02-14,-0.0265811151153971,-0.0265811151153971
2012-02-15,-0.0103092461003478,-0.0103092461003478
2012-02-16,0.0435193993782441,0.0435193993782441
2012-02-17,-0.0009000247989665,-0.0009000247989665
2012-02-21,-0.014324068605127,-0.014324068605127
2012-02-22,-0.0172414270567258,-0.0172414270567258
2012-02-23,0.0460405171092776,0.0460405171092776
2012-02-24,-0.0561896684838948,-0.0561896684838948
2012-02-27,0.0253521565666434,0.0253521565666434
2012-02-28,-0.0027422060440461,-0.0027422060440461
2012-02-29,-0.016559365875883,-0.016559365875883
2012-03-01,-0.0213357651144333,-0.0213357651144333
2012-03-02,-0.0521327185584205,-0.0521327185584205
2012-03-05,0.0,0.0
2012-03-06,-0.0325533771422019,-0.0325533771422019
2012-03-07,0.0114702455606909,0.0114702455606909
2012-03-08,0.0132516977783861,0.0132516977783861
2012-03-09,0.0321932255540594,0.0321932255540594
2012-03-12,0.0282651028639044,0.0282651028639044
2012-03-13,0.0327103166082919,0.0327103166082919
2012-03-14,-0.0063291723185088,-0.0063291723185088
2012-03-15,0.0299183981591232,0.0299183981591232
2012-03-16,-0.0510114274005144,-0.0510114274005144
2012-03-19,0.0111008215449572,0.0111008215449572
2012-03-20,-0.0157261859107282,-0.0157261859107282
2012-03-21,-0.004686053456171,-0.004686053456171
2012-03-22,0.0,0.0
2012-03-23,0.0192122778286934,0.0192122778286934
2012-03-26,0.0055607432649512,0.0055607432649512
2012-03-27,-0.0036730909634503,-0.0036730909634503
2012-03-28,0.009199667205386,0.009199667205386
2012-03-29,0.0036900333293335,0.0036900333293335
2012-03-30,-0.0281562591437097,-0.0281562591437097
2012-04-02,0.0037488248891295,0.0037488248891295
2012-04-03,-0.0271535537047211,-0.0271535537047211
2012-04-04,-0.0019569919022602,-0.0019569919022602
2012-04-05,0.0059347598075407,0.0059347598075407
2012-04-09,0.0040200967457085,0.0040200967457085
2012-04-10,-0.0431294176187546,-0.0431294176187546
2012-04-11,0.0103199572549177,0.0103199572549177
2012-04-12,0.0356778198597757,0.0356778198597757
2012-04-13,-0.0208333372754394,-0.0208333372754394
2012-04-16,0.0020100962961877,0.0020100962961877
2012-04-17,0.0,0.0
2012-04-18,-0.0358209555740553,-0.0358209555740553
2012-04-19,-0.0318601727160137,-0.0318601727160137
2012-04-20,0.0146290854532075,0.0146290854532075
2012-04-23,-0.0178759276763899,-0.0178759276763899
2012-04-24,0.0309498362214467,0.0309498362214467
2012-04-25,0.003042666094333,0.003042666094333
2012-04-26,-0.001010027837658,-0.001010027837658
2012-04-27,0.0323232990736256,0.0323232990736256
2012-04-30,-0.0265226374921027,-0.0265226374921027
2012-05-01,-0.0241935251282604,-0.0241935251282604
2012-05-02,0.0312499192853801,0.0312499192853801
2012-05-03,-0.0362902876923907,-0.0362902876923907
2012-05-04,-0.030590714752779,-0.030590714752779
2012-05-07,0.0196721653202312,0.0196721653202312
2012-05-08,0.0032572999833806,0.0032572999833806
2012-05-09,-0.0055803784064719,-0.0055803784064719
2012-05-10,-0.0365044164932065,-0.0365044164932065
2012-05-11,0.0023282309352847,0.0023282309352847
2012-05-14,-0.0177304512829681,-0.0177304512829681
2012-05-15,0.0048309134230702,0.0048309134230702
2012-05-16,-0.021454147533979,-0.021454147533979
2012-05-17,-0.0291615776995473,-0.0291615776995473
2012-05-18,0.0024968169185867,0.0024968169185867
2012-05-21,0.0037082487522073,0.0037082487522073
2012-05-22,-0.0358467189596108,-0.0358467189596108
2012-05-23,0.0221354270955394,0.0221354270955394
2012-05-24,0.0063694511264077,0.0063694511264077
2012-05-25,-0.0076142058259091,-0.0076142058259091
2012-05-29,0.0239294780669021,0.0239294780669021
2012-05-30,-0.0125156329783689,-0.0125156329783689
2012-05-31,0.0164974762123009,0.0164974762123009
2012-06-01,-0.0382653297061271,-0.0382653297061271
2012-06-04,0.0158520320789828,0.0158520320789828
2012-06-05,0.0209698355193055,0.0209698355193055
2012-06-06,0.0431472268591475,0.0431472268591475
2012-06-07,-0.0321045789522146,-0.0321045789522146
2012-06-08,0.011111011688279,0.011111011688279
2012-06-11,-0.0518072644932925,-0.0518072644932925
2012-06-12,0.0075757502779743,0.0075757502779743
2012-06-13,-0.0150753624351761,-0.0150753624351762
2012-06-14,0.0114358518293038,0.0114358518293038
2012-06-15,-0.0149999856948852,-0.0149999856948852
2012-06-18,0.0115089096899102,0.0115089096899102
2012-06-19,0.0326223034992609,0.0326223034992609
2012-06-20,-0.0146163075519504,-0.0146163075519504
2012-06-21,-0.0310174272731672,-0.0310174272731672
2012-06-22,0.0380227780702527,0.0380227780702527
2012-06-25,0.0175000429153442,0.0175000429153442
2012-06-26,0.0048840004764878,0.0048840004764878
2012-06-27,0.0364520300633388,0.0364520300633388
2012-06-28,-0.0023753512568225,-0.0023753512568225
2012-06-29,-0.0080924506255773,-0.0080924506255773
2012-07-02,-0.0011641709783699,-0.0011641709783699
2012-07-03,0.0140679823347757,0.0140679823347757
2012-07-05,0.009291512996056,0.009291512996056
2012-07-06,-0.0058411434911005,-0.0058411434911005
2012-07-09,0.0129869720436068,0.0129869720436068
2012-07-10,-0.0057802588746288,-0.0057802588746288
2012-07-11,-0.0011613560518279,-0.0011613560518279
2012-07-12,0.0223528918098002,0.0223528918098002
2012-07-13,0.0171821970297796,0.0171821970297796
2012-07-16,0.0247748045263014,0.0247748045263014
2012-07-17,-0.0076838306764273,-0.0076838306764273
2012-07-18,0.0300334220954144,0.0300334220954144
2012-07-19,-0.0172600639897944,-0.0172600639897944
2012-07-20,0.0232300928133993,0.0232300928133993
2012-07-23,0.0088691706924689,0.0088691706924689
2012-07-24,-0.0372398848111855,-0.0372398848111855
2012-07-25,-0.0215909693113031,-0.0215909693113031
2012-07-26,-0.0056688479354355,-0.0056688479354355
2012-07-27,0.0462754872430987,0.0462754872430987
2012-07-30,-0.0281081328520903,-0.0281081328520903
2012-07-31,-0.0156775295115736,-0.0156775295115736
2012-08-01,-0.0574324574672537,-0.0574324574672537
2012-08-02,0.0048134729041171,0.0048134729041171
2012-08-03,0.1448435670247937,0.1448435670247937
2012-08-06,0.0301811069818268,0.0301811069818268
2012-08-07,-0.0280193189530923,-0.0280193189530923
2012-08-08,-0.0090090244894786,-0.0090090244894786
2012-08-09,0.0050658755131312,0.0050658755131312
2012-08-10,-0.0040363231552897,-0.0040363231552897
2012-08-13,0.0020324698962627,0.0020324698962627
2012-08-14,-0.0310933210946727,-0.0310933210946727
2012-08-15,0.0300829825233252,0.0300829825233252
2012-08-16,0.0141988182756117,0.0141988182756117
2012-08-17,0.0020059682601508,0.0020059682601508
2012-08-20,0.0030090002174226,0.0030090002174226
2012-08-21,-0.0149254297868446,-0.0149254297868446
2012-08-22,-0.0020283473413521,-0.0020283473413521
2012-08-23,-0.0203665799878333,-0.0203665799878333
2012-08-24,0.0083681924889771,0.0083681924889771
2012-08-27,-0.0072017126106449,-0.0072017126106449
2012-08-28,0.0041580002420864,0.0041580002420864
2012-08-29,0.0020704407949893,0.0020704407949893
2012-08-30,0.0052192266318431,0.0052192266318431
2012-08-31,-0.0112474089652994,-0.0112474089652994
2012-09-04,0.0072090313644918,0.0072090313644918
2012-09-05,-0.0081218193510484,-0.0081218193510484
2012-09-06,0.0131579061675218,0.0131579061675218
2012-09-07,-0.0069999694824219,-0.0069999694824219
2012-09-10,0.0020100962961877,0.0020100962961877
2012-09-11,-0.0090090244894786,-0.0090090244894786
2012-09-12,0.01112231070361,0.01112231070361
2012-09-13,0.0119999885559082,0.0119999885559082
2012-09-14,0.0187747565421162,0.0187747565421162
2012-09-17,-0.0009699542652595,-0.0009699542652595
2012-09-18,0.0165529810167746,0.0165529810167746
2012-09-19,0.0019010934618919,0.0019010934618919
2012-09-20,0.0209923928090041,0.0209923928090041
2012-09-21,0.0073868812806675,0.0073868812806675
2012-09-24,0.0166205269107872,0.0166205269107872
2012-09-25,-0.0676895311520126,-0.0676895311520126
2012-09-26,-0.0261882101624306,-0.0261882101624306
2012-09-27,0.0396825021386715,0.0396825021386715
2012-09-28,-0.0086621895682351,-0.0086621895682351
2012-10-01,-0.0038535608296746,-0.0038535608296746
2012-10-02,0.0430621834907748,0.0430621834907748
2012-10-03,-0.0182815189155728,-0.0182815189155728
2012-10-04,-0.0036900333293332,-0.0036900333293332
2012-10-05,-0.0313364184916124,-0.0313364184916124
2012-10-08,-0.0200764854092844,-0.0200764854092844
2012-10-09,-0.0410556345467651,-0.0410556345467651
2012-10-10,0.024365458053145,0.024365458053145
2012-10-11,-0.0097943566205779,-0.0097943566205779
2012-10-12,-0.0089285866338381,-0.0089285866338381
2012-10-15,0.0119880002812432,0.0119880002812432
2012-10-16,-0.0136585700802687,-0.0136585700802687
2012-10-17,0.0326732585388312,0.0326732585388312
2012-10-18,-0.0249041461357964,-0.0249041461357964
2012-10-19,-0.0316832313279546,-0.0316832313279546
2012-10-22,-0.0040983566511257,-0.0040983566511257
2012-10-23,0.0145984762691227,0.0145984762691227
2012-10-24,0.007128375832377,0.007128375832377
2012-10-25,-0.00600004196167,-0.00600004196167
2012-10-26,-0.0040160604116291,-0.0040160604116291
2012-10-31,0.0211267652929694,0.0211267652929694
2012-11-01,0.018627503687307,0.018627503687307
2012-11-02,-0.0534861896212364,-0.0534861896212364
2012-11-05,0.0090543416888576,0.0090543416888576
2012-11-06,-0.0089109058602622,-0.0089109058602622
2012-11-07,-0.0424671447638026,-0.0424671447638026
2012-11-08,-0.026371309290277,-0.026371309290277
2012-11-09,0.0043763632768623,0.0043763632768623
2012-11-12,-0.0118918547759186,-0.0118918547759186
2012-11-13,-0.01000001695421,-0.01000001695421
2012-11-14,-0.0767467534652353,-0.0767467534652353
2012-11-15,0.0111801429137201,0.0111801429137201
2012-11-16,0.0407407294030493,0.0407407294030493
2012-11-19,0.0104773167624189,0.0104773167624189
2012-11-20,0.0022961543055985,0.0022961543055985
2012-11-21,0.0636363015687186,0.0636363015687186
2012-11-23,0.0286929290267657,0.0286929290267657
2012-11-26,0.0218750031044083,0.0218750031044083
2012-11-27,0.0061538891914563,0.0061538891914563
2012-11-28,0.0061602074976036,0.0061602074976036
2012-11-29,0.008040193491417,0.008040193491417
2012-11-30,0.0318091134668572,0.0318091134668572
2012-12-03,0.0114832428468265,0.0114832428468265
2012-12-04,-0.0056496672870939,-0.0056496672870939
2012-12-05,-0.0018831924957504,-0.0018831924957504
2012-12-06,0.0056711172069347,0.0056711172069347
2012-12-07,0.0,0.0
2012-12-10,0.0056022800563017,0.0056022800563017
2012-12-11,0.0009215921526229,0.0009215921526229
2012-12-12,-0.0347348423530092,-0.0347348423530092
2012-12-13,-0.0132701744826226,-0.0132701744826226
2012-12-14,0.0173577923975143,0.0173577923975143
2012-12-17,0.0236071762415326,0.0236071762415326
2012-12-18,0.0119705449862504,0.0119705449862504
2012-12-19,-0.0145719357087988,-0.0145719357087988
2012-12-20,0.0110598968977018,0.0110598968977018
2012-12-21,0.0406812031779279,0.0406812031779279
2012-12-24,0.0018215353913937,0.0018215353913937
2012-12-26,-0.0082116927257882,-0.0082116927257882
2012-12-27,-0.0064337954124933,-0.0064337954124933
2012-12-28,0.0,0.0
2012-12-31,0.0660465151764625,0.0660465151764625
2013-01-02,-0.0058971942290733,-0.0058971942290733
2013-01-03,-0.0067796544417742,-0.0067796544417742
2013-01-04,-0.00423371625388,-0.00423371625388
2013-01-07,0.0,0.0
2013-01-08,-0.0059777706743111,-0.0059777706743111
2013-01-09,-0.0051150441844726,-0.0051150441844726
2013-01-10,0.0051019953039649,0.0051019953039649
2013-01-11,0.0008446139149457,0.0008446139149457
2013-01-14,-0.0008474770101858,-0.0008474770101858
2013-01-15,0.0111492380910941,0.0111492380910941
2013-01-16,0.0093777165084686,0.0093777165084686
2013-01-17,0.0217573416762943,0.0217573416762943
2013-01-18,-0.0098039124022071,-0.0098039124022071
2013-01-22,-0.0131687121346154,-0.0131687121346154
2013-01-23,-0.0016667048136393,-0.0016667048136393
2013-01-24,0.0008318864248514,0.0008318864248514
2013-01-25,-0.0057755524327702,-0.0057755524327702
2013-01-28,-0.0157025229807917,-0.0157025229807917
2013-01-29,0.0118044137753356,0.0118044137753356
2013-01-30,-0.0174854316523627,-0.0174854316523627
2013-01-31,-0.0008467594010603,-0.0008467594010603
2013-02-01,-0.0050589770387222,-0.0050589770387222
2013-02-04,-0.0398980750431603,-0.0398980750431603
2013-02-05,0.0,0.0
2013-02-06,-0.003533565629981,-0.003533565629981
2013-02-07,0.0123675218283587,0.0123675218283587
2013-02-08,-0.0095486637135879,-0.0095486637135879
2013-02-11,0.0026224377400284,0.0026224377400284
2013-02-12,0.0244755853947439,0.0244755853947439
2013-02-13,-0.0101867477316839,-0.0101867477316839
2013-02-14,-0.0034482724601394,-0.0034482724601394
2013-02-15,0.000859044236477,0.000859044236477
2013-02-19,-0.0025706711889517,-0.0025706711889517
2013-02-20,-0.0404475276813821,-0.0404475276813821
2013-02-21,0.0080862669957313,0.0080862669957313
2013-02-22,0.0096915993815151,0.0096915993815151
2013-02-25,-0.047660328644104,-0.047660328644104
2013-02-26,0.0190045280110539,0.0190045280110539
2013-02-27,-0.0008873317192234,-0.0008873317192234
2013-02-28,0.0017778184678818,0.0017778184678818
2013-03-01,0.0305480816794195,0.0305480816794195
2013-03-04,-0.0210341607649186,-0.0210341607649186
2013-03-05,0.0435555352105033,0.0435555352105033
2013-03-06,0.0008495560593563,0.0008495560593563
2013-03-07,0.0093616729087017,0.0093616729087017
2013-03-08,0.0008333524068197,0.0008333524068197
2013-03-11,-0.0050250810762974,-0.0050250810762974
2013-03-12,-0.0058922301472986,-0.0058922301472986
2013-03-13,0.0084817965897609,0.0084817965897609
2013-03-14,0.0510563328551808,0.0510563328551808
2013-03-15,0.0067510481966863,0.0067510481966863
2013-03-18,-0.005962495416433,-0.005962495416433
2013-03-19,0.00769890126762,0.00769890126762
2013-03-20,0.0092514426830121,0.0092514426830121
2013-03-21,0.0126581952490761,0.0126581952490761
2013-03-22,-0.0124792484602364,-0.0124792484602364
2013-03-25,-0.0050377385987471,-0.0050377385987471
2013-03-26,-0.0016878022885926,-0.0016878022885926
2013-03-27,0.0282534173873114,0.0282534173873114
2013-03-28,-0.0116086516128999,-0.0116086516128999
2013-04-01,-0.054438830935822,-0.054438830935822
2013-04-02,-0.0096490930138669,-0.0096490930138669
2013-04-03,-0.0097345671234372,-0.0097345671234372
2013-04-04,0.0062611532122954,0.0062611532122954
2013-04-05,0.0108794096522391,0.0108794096522391
2013-04-08,0.0017857551878818,0.0017857551878818
2013-04-09,-0.0124777486622846,-0.0124777486622846
2013-04-10,0.0296229724897496,0.0296229724897496
2013-04-11,-0.0113735880113712,-0.0113735880113712
2013-04-12,-0.0098213980848688,-0.0098213980848688
2013-04-15,-0.0499546030246287,-0.0499546030246287
2013-04-16,0.0254477348256793,0.0254477348256793
2013-04-17,-0.0214351865842105,-0.0214351865842105
2013-04-18,-0.0180608864819391,-0.0180608864819391
2013-04-19,0.0019455698719061,0.0019455698719061
2013-04-22,-0.0145068249507759,-0.0145068249507759
2013-04-23,-0.0087463705463107,-0.0087463705463107
2013-04-24,-0.0009804146145916,-0.0009804146145916
2013-04-25,-0.0117187390860634,-0.0117187390860634
2013-04-26,-0.0099010274943349,-0.0099010274943349
2013-04-29,0.0158572690775502,0.0158572690775502
2013-04-30,0.0029211033723482,0.0029211033723482
2013-05-01,-0.0410958968023637,-0.0410958968023637
2013-05-02,0.0060422421045757,0.0060422421045757
2013-05-03,0.0137120805876276,0.0137120805876276
2013-05-06,0.0096338561361177,0.0096338561361177
2013-05-07,0.0134486402857688,0.0134486402857688
2013-05-08,0.0248327859194317,0.0248327859194317
2013-05-09,0.0046729151052478,0.0046729151052478
2013-05-10,0.0027906728345294,0.0027906728345294
2013-05-13,0.0027880792131085,0.0027880792131085
2013-05-14,0.013927540590042,0.013927540590042
2013-05-15,0.0137740692195884,0.0137740692195884
2013-05-16,0.0045331089705655,0.0045331089705655
2013-05-17,0.0348525789050472,0.0348525789050472
2013-05-20,0.0008635776293367,0.0008635776293367
2013-05-21,0.0103716412034789,0.0103716412034789
2013-05-22,-0.0101954829707966,-0.0101954829707966
2013-05-23,0.0270269798365653,0.0270269798365653
2013-05-24,0.010247641773541,0.010247641773541
2013-05-28,-0.0074626989599018,-0.0074626989599018
2013-05-29,-0.0176767707175108,-0.0176767707175108
2013-05-30,-0.0042735206452968,-0.0042735206452968
2013-05-31,-0.0034542281620523,-0.0034542281620523
2013-06-03,0.0104257066179694,0.0104257066179694
2013-06-04,-0.0188356388082731,-0.0188356388082731
2013-06-05,-0.0210341607649186,-0.0210341607649186
2013-06-06,0.0134649563651207,0.0134649563651207
2013-06-07,-0.0008818543868851,-0.0008818543868851
2013-06-10,0.0035180265836086,0.0035180265836086
2013-06-11,-0.0017920702834051,-0.0017920702834051
2013-06-12,-0.0240426994741965,-0.0240426994741965
2013-06-13,0.0154827034044957,0.0154827034044957
2013-06-14,-0.015246644135433,-0.015246644135433
2013-06-17,0.0154827034044957,0.0154827034044957
2013-06-18,0.0295434128426205,0.0295434128426205
