Date,Weighted Industry Change,BECN Change
2012-01-17,-0.0182149196359986,-0.0182149196359986
2012-01-18,0.0395717132022446,0.0395717132022446
2012-01-19,-0.0008897000965722,-0.0008897000965722
2012-01-20,-0.0022202994401781,-0.0022202994401781
2012-01-23,-0.0026749650078487,-0.0026749650078487
2012-01-24,0.0143755476879564,0.0143755476879564
2012-01-25,0.0248337646225131,0.0248337646225131
2012-01-26,-0.0154308020372412,-0.0154308020372412
2012-01-27,0.0344526383630438,0.0344526383630438
2012-01-30,-0.0162047358529638,-0.0162047358529638
2012-01-31,-0.0082393161799329,-0.0082393161799329
2012-02-01,-0.0039113494868603,-0.0039113494868603
2012-02-02,0.024804164759733,0.024804164759733
2012-02-03,0.0154167016347249,0.0154167016347249
2012-02-06,-0.0305280436512161,-0.0305280436512161
2012-02-07,0.0063912028234938,0.0063912028234938
2012-02-08,-0.0033684178402549,-0.0033684178402549
2012-02-09,-0.03,-0.03
2012-02-10,-0.0017021666181848,-0.0017021666181848
2012-02-13,0.0126209184385001,0.0126209184385001
2012-02-14,-0.0084104607722645,-0.0084104607722645
2012-02-15,-0.0080508699570531,-0.0080508699570531
2012-02-16,0.0195911840199923,0.0195911840199923
2012-02-17,-0.0087354818562279,-0.0087354818562279
2012-02-21,-0.00751567012283,-0.00751567012283
2012-02-22,-0.0110968939605348,-0.0110968939605348
2012-02-23,0.0344531080131892,0.0344531080131892
2012-02-24,-0.020016661859851,-0.020016661859851
2012-02-27,0.018048993039612,0.018048993039612
2012-02-28,-0.005058977038722,-0.005058977038722
2012-02-29,-0.0063210965623196,-0.0063210965623196
2012-03-01,-0.0184486594138369,-0.0184486594138369
2012-03-02,-0.0225915942020501,-0.0225915942020501
2012-03-05,0.0205240711149534,0.0205240711149534
2012-03-06,-0.0026018849666929,-0.0026018849666929
2012-03-07,0.0234070621010233,0.0234070621010233
2012-03-08,0.0054736488743832,0.0054736488743832
2012-03-09,0.0347571169545807,0.0347571169545807
2012-03-12,-0.0125404318184955,-0.0125404318184955
2012-03-13,0.029161575446761,0.029161575446761
2012-03-14,-0.0196232342614915,-0.0196232342614915
2012-03-15,0.0224089424198232,0.0224089424198232
2012-03-16,-0.0112972697571262,-0.0112972697571262
2012-03-19,-0.0067008305348988,-0.0067008305348988
2012-03-20,-0.0143827647013864,-0.0143827647013864
2012-03-21,0.0048485187569049,0.0048485187569049
2012-03-22,0.0246963030024755,0.0246963030024755
2012-03-23,0.0162827578412631,0.0162827578412631
2012-03-26,0.0243619159279687,0.0243619159279687
2012-03-27,0.0173782018796356,0.0173782018796356
2012-03-28,-0.0089319564931447,-0.0089319564931447
2012-03-29,-0.0091081505747128,-0.0091081505747128
2012-03-30,-0.0197869270995838,-0.0197869270995838
2012-04-02,0.0062063554364058,0.0062063554364058
2012-04-03,-0.0100347445161332,-0.0100347445161332
2012-04-04,-0.0110279159522563,-0.0110279159522563
2012-04-05,0.0163999938964843,0.0163999938964843
2012-04-09,0.0024106619028671,0.0024106619028671
2012-04-10,-0.0080224934011705,-0.0080224934011705
2012-04-11,0.0,0.0
2012-04-12,0.007584851889996,0.007584851889996
2012-04-13,-0.0003963626263686,-0.0003963626263686
2012-04-16,0.0110715211214153,0.0110715211214153
2012-04-17,0.0085238754457716,0.0085238754457716
2012-04-18,0.001158327686771,0.001158327686771
2012-04-19,-0.0315505849190294,-0.0315505849190294
2012-04-20,-0.0094043795773189,-0.0094043795773189
2012-04-23,-0.0116279434369426,-0.0116279434369426
2012-04-24,0.0446066661912476,0.0446066661912476
2012-04-25,0.0049732620945167,0.0049732620945167
2012-04-26,0.0148401590357119,0.0148401590357119
2012-04-27,0.0182836452394071,0.0182836452394071
2012-04-30,-0.018389113283529,-0.018389113283529
2012-05-01,0.0052434226834465,0.0052434226834465
2012-05-02,0.0237109926741157,0.0237109926741157
2012-05-03,-0.0322935471840954,-0.0322935471840954
2012-05-04,-0.0110771929773433,-0.0110771929773433
2012-05-07,0.0182029909472593,0.0182029909472593
2012-05-08,0.0092201215822976,0.0092201215822976
2012-05-09,0.0,0.0
2012-05-10,-0.0574841680813369,-0.0574841680813369
2012-05-11,0.0249798890756106,0.0249798890756106
2012-05-14,0.0039729988544541,0.0039729988544541
2012-05-15,-0.0087336727288147,-0.0087336727288147
2012-05-16,0.0138999355531295,0.0138999355531295
2012-05-17,-0.0450980242560891,-0.0450980242560891
2012-05-18,-0.0065681380707402,-0.0065681380707402
2012-05-21,0.0065735351852533,0.0065735351852533
2012-05-22,0.0150773805248985,0.0150773805248985
2012-05-23,0.0329535992049044,0.0329535992049044
2012-05-24,-0.0109718135432214,-0.0109718135432214
2012-05-25,-0.0382643473809244,-0.0382643473809244
2012-05-29,0.0515090044123842,0.0515090044123842
2012-05-30,-0.0135238982021174,-0.0135238982021174
2012-05-31,-0.0266353422203973,-0.0266353422203973
2012-06-01,-0.0400490220570415,-0.0400490220570415
2012-06-04,-0.0292125533252102,-0.0292125533252102
2012-06-05,0.0356357848483846,0.0356357848483846
2012-06-06,0.0008466786496393,0.0008466786496393
2012-06-07,-0.0058211806274281,-0.0058211806274281
2012-06-08,0.0402684177151083,0.0402684177151083
2012-06-11,-0.0381709383313605,-0.0381709383313605
2012-06-12,-0.0102753802212885,-0.0102753802212885
2012-06-13,-0.0020772429453457,-0.0020772429453457
2012-06-14,0.0310816421916598,0.0310816421916598
2012-06-15,0.014090192404176,0.014090192404176
2012-06-18,0.0268537096515507,0.0268537096515507
2012-06-19,0.0170608224540261,0.0170608224540261
2012-06-20,-0.0041841234888125,-0.0041841234888125
2012-06-21,-0.0362042249953243,-0.0362042249953243
2012-06-22,-0.0106509054714271,-0.0106509054714271
2012-06-25,-0.0020136623928382,-0.0020136623928382
2012-06-26,-0.0341365620277829,-0.0341365620277829
2012-06-27,-0.0107040024323601,-0.0107040024323601
2012-06-28,0.0087682287174542,0.0087682287174542
2012-06-29,0.0198139822154582,0.0198139822154582
2012-07-02,-0.0043306576635806,-0.0043306576635806
2012-07-03,0.0249405841274012,0.0249405841274012
2012-07-05,0.0151045466405104,0.0151045466405104
2012-07-06,0.0042307927058291,0.0042307927058291
2012-07-09,0.021447700224119,0.021447700224119
2012-07-10,0.0149254304950039,0.0149254304950039
2012-07-11,-0.0065597777577433,-0.0065597777577433
2012-07-12,-0.0110456273470537,-0.0110456273470537
2012-07-13,0.0037119665733972,0.0037119665733972
2012-07-16,-0.0126487446374444,-0.0126487446374444
2012-07-17,0.0138214017765346,0.0138214017765346
2012-07-18,0.0125138075683903,0.0125138075683903
2012-07-19,-0.0025288906810862,-0.0025288906810862
2012-07-20,-0.0080882799460388,-0.0080882799460388
2012-07-23,0.0188679245283018,0.0188679245283018
2012-07-24,-0.0383905835979847,-0.0383905835979847
2012-07-25,-0.0339695141633735,-0.0339695141633735
2012-07-26,-0.0167184451518969,-0.0167184451518969
2012-07-27,0.0157542944267255,0.0157542944267255
2012-07-30,0.0030923819524864,0.0030923819524864
2012-07-31,0.0227623514988913,0.0227623514988913
2012-08-01,-0.0902567760938335,-0.0902567760938335
2012-08-02,0.0188047994087777,0.0188047994087777
2012-08-03,0.0024351207295978,0.0024351207295978
2012-08-06,0.0032388632078946,0.0032388632078946
2012-08-07,0.014000015258789,0.014000015258789
2012-08-08,0.005144406743636,0.005144406743636
2012-08-09,0.0066692851243791,0.0066692851243791
2012-08-10,0.0140405857613592,0.0140405857613592
2012-08-13,0.0023058979587556,0.0023058979587556
2012-08-14,0.0099085453944253,0.0099085453944253
2012-08-15,0.004542045378004,0.004542045378004
2012-08-16,0.0215500823585183,0.0215500823585183
2012-08-17,0.022214008751771,0.022214008751771
2012-08-20,0.0203933500350213,0.0203933500350213
2012-08-21,0.0010714530944824,0.0010714530944824
2012-08-22,-0.012108267575202,-0.012108267575202
2012-08-23,-0.0079710586109567,-0.0079710586109567
2012-08-24,0.0216275710314302,0.0216275710314302
2012-08-27,-0.0113919435060856,-0.0113919435060856
2012-08-28,0.0010791614197424,0.0010791614197424
2012-08-29,-0.0025071523865665,-0.0025071523865665
2012-08-30,0.0154955064928209,0.0154955064928209
2012-08-31,-0.0119382077967965,-0.0119382077967965
2012-09-04,-0.0177053825797606,-0.0177053825797606
2012-09-05,-0.0043258447323313,-0.0043258447323313
2012-09-06,0.0136641882564796,0.0136641882564796
2012-09-07,0.0003528662254055,0.0003528662254055
2012-09-10,0.0162429730500794,0.0162429730500794
2012-09-11,0.0055497692624185,0.0055497692624185
2012-09-12,0.0226492745791395,0.0226492745791395
2012-09-13,0.0188489192375535,0.0188489192375535
2012-09-14,0.0052892511541193,0.0052892511541193
2012-09-17,-0.022758154352574,-0.022758154352574
2012-09-18,0.0066737105247662,0.0066737105247662
2012-09-19,0.0125304774134201,0.0125304774134201
2012-09-20,0.0216941852928712,0.0216941852928712
2012-09-21,-0.0201341774994044,-0.0201341774994044
2012-09-24,-0.0071672044348395,-0.0071672044348395
2012-09-25,-0.0447252076594013,-0.0447252076594013
2012-09-26,-0.0113717022659899,-0.0113717022659899
2012-09-27,0.0347420956555832,0.0347420956555832
2012-09-28,-0.0124826840654249,-0.0124826840654249
2012-10-01,-0.0218826345286934,-0.0218826345286934
2012-10-02,-0.0014065019260262,-0.0014065019260262
2012-10-03,0.0203294745792817,0.0203294745792817
2012-10-04,0.0068259647831826,0.0068259647831826
2012-10-05,0.0037012319277589,0.0037012319277589
2012-10-08,0.0091093273725897,0.0091093273725897
2012-10-09,-0.020293909211139,-0.020293909211139
2012-10-10,-0.0039412615891419,-0.0039412615891419
2012-10-11,-0.0021382561327275,-0.0021382561327275
2012-10-12,-0.0085898270053937,-0.0085898270053937
2012-10-15,0.0053840493626747,0.0053840493626747
2012-10-16,0.0103056475414857,0.0103056475414857
2012-10-17,0.0402097763353657,0.0402097763353657
2012-10-18,0.0376090969127149,0.0376090969127149
2012-10-19,-0.0182113647460937,-0.0182113647460937
2012-10-22,-0.0076108387644696,-0.0076108387644696
2012-10-23,0.0215852042236481,0.0215852042236481
2012-10-24,0.0013110130409256,0.0013110130409256
2012-10-25,-0.0336026135667393,-0.0336026135667393
2012-10-26,0.0319680007499824,0.0319680007499824
2012-10-31,0.0115733765148642,0.0115733765148642
2012-11-01,-0.0113775807711107,-0.0113775807711107
2012-11-02,-0.0305649827037216,-0.0305649827037216
2012-11-05,0.0300442387848416,0.0300442387848416
2012-11-06,0.0165797028120069,0.0165797028120069
2012-11-07,-0.0221951826021037,-0.0221951826021037
2012-11-08,-0.0283312539748802,-0.0283312539748802
2012-11-09,0.0093187339446696,0.0093187339446696
2012-11-12,-0.0186827154532382,-0.0186827154532382
2012-11-13,-0.0016186221446577,-0.0016186221446577
2012-11-14,-0.0280464483041505,-0.0280464483041505
2012-11-15,-0.0006657941795645,-0.0006657941795645
2012-11-16,0.0193526839170667,0.0193526839170667
2012-11-19,-0.0016155458215383,-0.0016155458215383
2012-11-20,0.0093851430131873,0.0093851430131873
2012-11-21,0.0138041833207592,0.0138041833207592
2012-11-23,0.0009446059958847,0.0009446059958847
2012-11-26,-0.0110584640027867,-0.0110584640027867
2012-11-27,-0.0184419685098871,-0.0184419685098871
2012-11-28,0.014281095153669,0.014281095153669
2012-11-29,-0.0038547682338519,-0.0038547682338519
2012-11-30,-0.0038759346070184,-0.0038759346070184
2012-12-03,0.0054557149270352,0.0054557149270352
2012-12-04,0.0047770579730118,0.0047770579730118
2012-12-05,-0.0353312559078168,-0.0353312559078168
2012-12-06,0.0006533338783495,0.0006533338783495
2012-12-07,0.0029135692575651,0.0029135692575651
2012-12-10,0.0109184379978154,0.0109184379978154
2012-12-11,0.0018957177461465,0.0018957177461465
2012-12-12,0.0109821265219064,0.0109821265219064
2012-12-13,-0.0071517270935197,-0.0071517270935197
2012-12-14,-0.0022040206020076,-0.0022040206020076
2012-12-17,0.021991795704325,0.021991795704325
2012-12-18,0.0227343070909891,0.0227343070909891
2012-12-19,0.003604653907618,0.003604653907618
2012-12-20,-0.0050853120577524,-0.0050853120577524
2012-12-21,-0.0024352517526125,-0.0024352517526125
2012-12-24,-0.0036640895231989,-0.0036640895231989
2012-12-26,-0.0039889864224167,-0.0039889864224167
2012-12-27,0.0036912566218912,0.0036912566218912
2012-12-28,0.0089617092106783,0.0089617092106783
2012-12-31,0.0189834333980835,0.0189834333980835
2013-01-02,0.0017621549085296,0.0017621549085296
2013-01-03,0.0211640567611695,0.0211640567611695
2013-01-04,-0.0042991606135179,-0.0042991606135179
2013-01-07,0.0008655158519602,0.0008655158519602
2013-01-08,0.0028801402824106,0.0028801402824106
2013-01-09,-0.0068591502416102,-0.0068591502416102
2013-01-10,-0.007132667772947,-0.007132667772947
2013-01-11,-0.0108819379537053,-0.0108819379537053
2013-01-14,-0.0176863027157347,-0.0176863027157347
2013-01-15,0.0152851396462871,0.0152851396462871
2013-01-16,-0.0066840901847207,-0.0066840901847207
2013-01-17,0.013399331777971,0.013399331777971
2013-01-18,0.022381710994144,0.022381710994144
2013-01-22,0.0106532404715979,0.0106532404715979
2013-01-23,0.0055570141404533,0.0055570141404533
2013-01-24,0.0085919496358486,0.0085919496358486
2013-01-25,0.0051798970863741,0.0051798970863741
2013-01-28,-0.011075090284774,-0.011075090284774
2013-01-29,0.0010902403113809,0.0010902403113809
2013-01-30,-0.0263729591680103,-0.0263729591680103
2013-01-31,0.0086518990441431,0.0086518990441431
2013-02-01,0.0065879182475722,0.0065879182475722
2013-02-04,-0.0169352341313389,-0.0169352341313389
2013-02-05,0.0232945124957777,0.0232945124957777
2013-02-06,-0.0054038626671816,-0.0054038626671816
2013-02-07,-0.0008130783944032,-0.0008130783944032
2013-02-08,0.069352513594593,0.069352513594593
2013-02-11,-0.0016216587375952,-0.0016216587375952
2013-02-12,0.0140997950841503,0.0140997950841503
2013-02-13,0.0128479532760856,0.0128479532760856
2013-02-14,0.0122177706727707,0.0122177706727707
2013-02-15,0.0039153668964944,0.0039153668964944
2013-02-19,0.0067461939635931,0.0067461939635931
2013-02-20,-0.0439163214452608,-0.0439163214452608
2013-02-21,-0.0216625840901611,-0.0216625840901611
2013-02-22,0.0076839353607691,0.0076839353607691
2013-02-25,-0.0337290867156003,-0.0337290867156003
2013-02-26,0.0,0.0
2013-02-27,0.0165792293889603,0.0165792293889603
2013-02-28,-0.0021632779163789,-0.0021632779163789
2013-03-01,0.0172224500241312,0.0172224500241312
2013-03-04,0.0188020620882716,0.0188020620882716
2013-03-05,0.0110206812442621,0.0110206812442621
2013-03-06,0.0002579199728031,0.0002579199728031
2013-03-07,-0.0023123417812088,-0.0023123417812088
2013-03-08,0.0094123357659346,0.0094123357659346
2013-03-11,-0.009564587779853,-0.009564587779853
2013-03-12,0.0045778307877117,0.0045778307877117
2013-03-13,-0.001522491081536,-0.001522491081536
2013-03-14,-0.0012674077590264,-0.0012674077590264
2013-03-15,-0.0002532827501985,-0.0002532827501985
2013-03-18,0.0058719266705492,0.0058719266705492
2013-03-19,-0.0136432766686649,-0.0136432766686649
2013-03-20,-0.0073622980457207,-0.0073622980457207
2013-03-21,-0.0002586218720296,-0.0002586218720296
2013-03-22,-0.0069391020000641,-0.0069391020000641
2013-03-25,-0.0095360551329948,-0.0095360551329948
2013-03-26,-0.0144516483429941,-0.0144516483429941
2013-03-27,0.0160567720111484,0.0160567720111484
2013-03-28,-0.0025799401045262,-0.0025799401045262
2013-04-01,-0.0015532325040637,-0.0015532325040637
2013-04-02,-0.0121290637600804,-0.0121290637600804
2013-04-03,-0.0339425395027845,-0.0339425395027845
2013-04-04,0.0062178840713656,0.0062178840713656
2013-04-05,0.0062875760175897,0.0062875760175897
2013-04-08,0.0097322730283588,0.0097322730283588
2013-04-09,-0.0146433182014982,-0.0146433182014982
2013-04-10,0.0037786610669722,0.0037786610669722
2013-04-11,0.0037665647361444,0.0037665647361444
2013-04-12,-0.0141033147464129,-0.0141033147464129
2013-04-15,-0.0400653437183763,-0.0400653437183763
2013-04-16,0.0067416204706093,0.0067416204706093
2013-04-17,-0.007295126991745,-0.007295126991745
2013-04-18,0.0098508950420314,0.0098508950420314
2013-04-19,0.0247497055702853,0.0247497055702853
2013-04-22,0.005409708997526,0.005409708997526
2013-04-23,0.0276816854930828,0.0276816854930828
2013-04-24,-0.0025900618295133,-0.0025900618295133
2013-04-25,-0.0134610521197441,-0.0134610521197441
2013-04-26,-0.0010497927147487,-0.0010497927147487
2013-04-29,0.0081003754790425,0.0081003754790425
2013-04-30,-0.0096103618671367,-0.0096103618671367
2013-05-01,-0.0176781518909725,-0.0176781518909725
2013-05-02,0.0218375422499318,0.0218375422499318
2013-05-03,0.0028205284705528,0.0028205284705528
2013-05-06,-0.0064036883744172,-0.0064036883744172
2013-05-07,-0.0146945006798402,-0.0146945006798402
2013-05-08,-0.0057636210783171,-0.0057636210783171
2013-05-09,-0.0026246319718099,-0.0026246319718099
2013-05-10,0.0440401388260147,0.0440401388260147
2013-05-13,-0.0060990564949414,-0.0060990564949414
2013-05-14,0.0317459759388906,0.0317459759388906
2013-05-15,0.0042745327379577,0.0042745327379577
2013-05-16,0.0150301181447727,0.0150301181447727
2013-05-17,0.0027059481310048,0.0027059481310048
2013-05-20,-0.0078547740878131,-0.0078547740878131
2013-05-21,-0.0150729081282929,-0.0150729081282929
2013-05-22,0.0069948189491064,0.0069948189491064
2013-05-23,0.0228930779223172,0.0228930779223172
2013-05-24,0.0079404392278484,0.0079404392278484
2013-05-28,0.016949171328587,0.016949171328587
2013-05-29,0.000962254409935,0.000962254409935
2013-05-30,-0.0108017466295647,-0.0108017466295647
2013-05-31,0.0088105874932453,0.0088105874932453
2013-06-03,0.0043636437618371,0.0043636437618371
2013-06-04,-0.0193329921800551,-0.0193329921800551
2013-06-05,0.0039506135163483,0.0039506135163483
2013-06-06,0.0073892380057365,0.0073892380057365
2013-06-07,-0.0012112218638346,-0.0012112218638346
2013-06-10,0.0,0.0
2013-06-11,-0.0022123931148653,-0.0022123931148653
2013-06-12,-0.0148780636671112,-0.0148780636671112
2013-06-13,0.0131514293803445,0.0131514293803445
2013-06-14,-0.0044117722681788,-0.0044117722681788
