Date,Weighted Industry Change,ARLP Change,BBL Change
2011-08-25,-0.0253835001030108,-0.0141639445346678,-0.025996037315378
2011-08-26,0.0287463056160916,0.0235363106076971,0.029015408909299
2011-08-29,0.0172459065577094,0.0328243622345512,0.0153706545160474
2011-08-30,0.0141586883435107,-0.0029989261024091,0.0161875903105071
2011-08-31,-0.0062713248050617,-0.0235053772201823,-0.0049663503131385
2011-09-01,-0.0070243257058029,0.0264335578971809,-0.0111436149683805
2011-09-02,0.0003423190282417,0.0130536701031257,-0.0018252984649644
2011-09-06,0.0279293179954907,0.0008505466092295,0.0291759514101263
2011-09-07,0.0166318086385789,0.011830180823556,0.0170041495224461
2011-09-08,-0.0026139080661108,-0.0068889499502059,-0.0024771023654787
2011-09-09,-0.0164404005274056,-0.0060359393328177,-0.0170030142958097
2011-09-12,0.0161697273292084,0.0142837243573412,0.0162855378986622
2011-09-13,0.0163813979148818,-0.0053050016471951,0.0172750578234989
2011-09-14,-0.0012813803705323,-0.0055640774693969,-0.0011208918169582
2011-09-15,0.000780361660094,0.0006977728024921,0.0007857808615627
2011-09-16,-0.0095256040966686,-0.0173329304990321,-0.0079562922569976
2011-09-19,0.0131588020361894,0.0301075050053202,0.0118850674190103
2011-09-20,-0.0095006548616673,0.0061145420650956,-0.0125040668215011
2011-09-21,-0.0490094636228934,-0.0268055597941081,-0.0519071493817122
2011-09-22,-0.0098000496995242,-0.0080267870593794,-0.009987070807752
2011-09-23,0.019960665237396,-0.0092619418481283,0.0222222286079888
2011-09-26,0.0193118287707679,0.0075611884255801,0.0199633733159263
2011-09-27,-0.0101917264957309,-0.0175362186155455,-0.0098343634200801
2011-09-28,-0.0432963296460038,-0.0330493528126445,-0.0439177485335386
2011-09-29,-0.0259915066170181,-0.0171847214187845,-0.0263204674510168
2011-09-30,-0.0047637701997794,-0.0019790664938467,-0.0048743592198992
2011-10-03,-0.0140454965923853,0.0001562345634948,-0.0161104749217672
2011-10-04,0.0448556151980845,-0.0366841564000404,0.0584760258410997
2011-10-05,0.0251207535884065,0.0577930365663829,0.0220628934805216
2011-10-06,0.0243047778643407,0.0160444449309427,0.0248139236319487
2011-10-07,-0.0263923850555325,-0.0171531658945624,-0.0272834577435802
2011-10-10,0.0152912239228178,0.0143248212841726,0.015384648752176
2011-10-11,0.0139836401811933,0.0218735394209738,0.0132878836313291
2011-10-12,-0.0014390214357886,-0.0010155185625171,-0.0014638931889722
2011-10-13,0.010077075586136,0.0218978102189779,0.0094386438248899
2011-10-14,-0.0011390088055672,0.0210000174386161,-0.0024019459414949
2011-10-17,-0.0303429947306268,-0.0243868522328077,-0.030749118202208
2011-10-18,0.0358888283287452,0.0251745590338824,0.0361752244357788
2011-10-19,-0.0194461656455798,-0.0075724931486419,-0.0199597223755161
2011-10-20,-0.0033376375034921,0.0034581823990313,-0.0035842137553463
2011-10-21,0.0126370999888204,-0.0063353084045573,0.0138958954866186
2011-10-24,0.0246113878819201,0.0143099246335178,0.0252718810746782
2011-10-25,-0.0128862269430581,-0.0270533369603299,-0.0116987714596583
2011-10-26,-0.0051220512442469,-0.0114181725417517,-0.0048635294183826
2011-10-27,0.0093851611857161,0.0337461911420158,0.0078577677193685
2011-10-28,0.0114358845678769,0.039863063864512,0.0061147802245193
2011-10-31,-0.0241571106856652,0.0010547374115239,-0.0255339129642201
2011-11-01,0.0108188249183475,-0.0024380373928157,0.0116009406889176
2011-11-02,0.0042451135065163,0.001879186438234,0.0044986949187978
2011-11-03,0.0128310533773639,-0.001215673907532,0.0139372388648175
2011-11-04,0.0055778392453461,0.0210210329050174,0.0048512918809274
2011-11-07,0.013104942291468,0.0034055304117773,0.0140157384196603
2011-11-08,0.0090968230663331,-0.0001351457362757,0.0095003845677672
2011-11-09,-0.026303562880709,-0.0205722357607592,-0.0266793754582846
2011-11-10,-0.0101803914622011,0.0068222130407159,-0.0118915491299986
2011-11-11,0.0094577754257522,-0.0089189684068834,0.0106231486742429
2011-11-14,-0.0094705476108509,0.0017538754533299,-0.0106416483273194
2011-11-15,0.0087974910447758,0.00204222644127,0.0091625092945306
2011-11-16,-0.0153732010269152,0.0006807767710738,-0.0160350121728629
2011-11-17,-0.0283329512112679,-0.0101383461491625,-0.0294893063101941
2011-11-18,-0.0082707049246573,-0.013175941208217,-0.0077834026455025
2011-11-21,-0.0021459522032162,-0.0050618756531031,-0.0019445043476219
2011-11-22,0.0001780043197902,0.0041876473243125,0.0
2011-11-23,-0.0099958280891148,-0.0277232676883489,-0.0088090171067708
2011-11-25,-0.0033222411793329,-0.0166118234525593,-0.002773696760357
2011-11-28,-0.0079806229537171,0.01666911514806,-0.0101062558377033
2011-11-29,0.0016655740828159,0.0115187366625283,0.0008807334271159
2011-11-30,0.0180379179507866,0.0001399007068081,0.0186407305843893
2011-12-01,-0.0118381548190456,0.0179246423981916,-0.0133790126052435
2011-12-02,-0.019406463480176,0.0184041204809379,-0.0215462711242944
2011-12-05,-0.0111449626182319,-0.0165122266453615,-0.0107171047596418
2011-12-06,0.00208069287318,0.0055857768963435,0.0019159976023992
2011-12-07,0.0018707855114037,-0.0098595806038205,0.0024038094152841
2011-12-08,-0.0259236734872851,-0.009619307139392,-0.0269393034110093
2011-12-09,0.0189746823863083,0.0027766844512872,0.0198873178638532
2011-12-12,-0.004528560126469,-0.013425622431877,-0.0040207383027504
2011-12-13,-0.0222252867720934,-0.0023559560658546,-0.0241554102490991
2011-12-14,0.0016985677816715,0.005800736148056,0.0015739795751582
2011-12-15,-0.0173661892794029,0.0117170638761964,-0.0193603969131614
2011-12-16,-0.0023075257330496,0.0082531792118613,-0.0031397226482954
2011-12-19,-0.0201806751486248,-0.0066224878756142,-0.0211789757531081
2011-12-20,0.0045777957922803,0.0013595985040371,0.0050320509362357
2011-12-21,0.0056503808874196,0.0319076500398354,0.0020668089742755
2011-12-22,0.0019767884194469,-0.0036880767393302,0.0023984819635135
2011-12-23,-0.0013615736107692,0.0046034260126333,-0.0025566339843697
2011-12-27,-0.0031943345619369,-0.0053678456069398,-0.0025693991629751
2011-12-28,-0.0284008747087782,-0.0027511997829825,-0.0295827557417619
2011-12-29,0.0123597523905437,0.005760702503646,0.0132728284755233
2011-12-30,0.0053917741746083,-0.0120261198554943,0.0088113046323724
2012-01-03,0.0062738933230169,-0.0011727435548068,0.0069422072119704
2012-01-04,0.0074875502984456,0.0430248133384501,0.0030704367070041
2012-01-05,0.0142333979798064,0.0296955621987338,-0.0001645900305269
2012-01-06,-0.0093403887634891,0.0002433273666601,-0.0127785482027364
2012-01-09,-0.0069070218383586,-0.0228619744951004,-0.0047666159566076
2012-01-10,-0.004981253648346,-0.0151795106265424,-0.0035182697953082
2012-01-11,0.0048775238734169,-0.0061619452270469,0.0074145563778921
2012-01-12,-0.0002217150574683,-0.0105514880146343,0.0004715906082654
2012-01-13,-0.0007963364748629,-0.0007691994691505,-0.0007990260513701
2012-01-17,-0.0060853507314823,0.0159296543972807,-0.0081827822566919
2012-01-18,0.0120963831261329,-0.0082008769664386,0.0145638034547365
2012-01-19,-0.0023958083938583,-0.0023047414685344,-0.0024060701069079
2012-01-20,-0.0018592637951873,0.0049999921749802,-0.0028562059771469
2012-01-23,0.0031096899419654,-0.0007581192703621,0.0035982834204669
2012-01-24,0.0075115107861303,-0.0058227732211728,0.0086612933592151
2012-01-25,0.0272300154954968,0.0010239912806922,0.0289524935178481
2012-01-26,-0.0146872978614263,-0.0173497263959495,-0.0144237699926335
2012-01-27,0.0066824004923775,0.0090263948510099,0.0064744327153291
2012-01-30,0.0016918353000496,-0.0008945647900861,0.0020783757182288
2012-01-31,-0.0129516972791524,0.0044303604319124,-0.0143463001400118
2012-02-01,0.0008097963412129,0.0001254186361186,0.0008780558610561
2012-02-02,-0.0054949410530723,-0.0141427391893915,-0.0049013111405982
2012-02-03,0.0061558160343687,-0.0133723314729151,0.0077787515092287
2012-02-06,-0.0009960180412966,0.0075129773831929,-0.0017250592495553
2012-02-07,0.0043901152340073,-0.0087426114148612,0.0050805411122369
2012-02-08,-0.015326386683194,-0.0408560517278896,-0.0084993291297874
2012-02-09,-0.0048701670819907,0.0071854496196731,-0.0069752687810439
2012-02-10,0.0014001298822487,-0.0106973721306735,0.0031016894824754
2012-02-13,-0.00358208352788,-0.0065324351524857,-0.0028766454599156
2012-02-14,-0.0019415332343933,-0.0176725865349271,-0.0003085425678088
2012-02-15,-0.0164268430376723,-0.0108026930835201,-0.0171489076566369
2012-02-16,0.0192030121616563,-0.0030137153520977,0.0228453902687055
2012-02-17,-0.0176351513640459,-0.0283950569478298,-0.0130228055437074
2012-02-21,-0.0097343672635287,-0.0192880523209167,-0.0022834757239156
2012-02-22,0.0003075475140147,-0.0010144883307858,0.0009189394662649
2012-02-23,0.0012606278714353,0.0055344776165175,0.0001528210343291
2012-02-24,0.0087519500991522,0.0282608253368433,0.00137347732278
2012-02-27,0.0144012928140469,0.0078939602385309,0.0156633384527912
2012-02-28,0.0038004858011193,-0.0077820673390556,0.0055497638629661
2012-02-29,-0.0283530513845992,0.0063095478150267,-0.032542176066478
2012-03-01,0.002489039824833,0.0170319875398976,-0.001072299266746
2012-03-02,-0.0117082103872601,-0.0117144225843545,-0.0117066316739282
2012-03-05,-0.0117571162140885,-0.0074136074294874,-0.0130749530929845
2012-03-06,-0.0049346835860895,-0.0107420796640347,-0.0036088813863171
2012-03-07,0.0020925409511815,0.0094394118906387,0.0011347008653348
2012-03-08,0.0017246730953904,-0.0022589814763949,0.0019050472882553
2012-03-09,0.0010836324733938,0.0008488618892854,0.0011100490532793
2012-03-12,-0.0021116627047043,-0.0015552185088475,-0.0022222125341021
2012-03-13,0.0091728010759744,-0.0117512987956401,0.0119103323174557
2012-03-14,-0.0214822676817321,-0.0097254050769954,-0.0225998206806998
2012-03-15,-0.0068353053590009,-0.025858397298881,0.0034710855521985
2012-03-16,-0.0060727153035261,-0.0121463437842812,-0.0029489747090841
2012-03-19,0.0050765268573892,0.0117487390641322,0.0013932503004815
2012-03-20,-0.0028053053333336,0.0013482597436796,-0.0031908226222989
2012-03-21,-0.0012677442692263,0.0002990622311776,-0.0017810362474694
2012-03-22,-0.0017167593795489,-0.0044762076602449,-0.0013317465750596
2012-03-23,0.0152453676277327,-0.0049208800130335,0.0170797126074081
2012-03-26,0.0068592141351181,0.0114924872099464,0.0065157440927807
2012-03-27,-0.0143365079956753,-0.0156249648557501,-0.0139091150717
2012-03-28,-0.0105990467427762,-0.0204480614444413,-0.0072715028741359
2012-03-29,-0.02055091079001,-0.0522804681934372,0.0200775876078658
2012-03-30,0.0002162967643497,0.0030040105253051,-0.0030858961775333
2012-04-02,0.001025090931351,-0.0230923241662929,0.0208129882812497
2012-04-03,-0.0143740991181276,-0.010860149485371,-0.0161651461096833
2012-04-04,-0.0019977338613798,0.0058016527806008,-0.0048422260558157
2012-04-05,-0.001815901317717,-0.0154929767594267,0.0025163178937394
2012-04-09,-0.0387639837983927,-0.0562613168778412,0.0093267631961224
2012-04-10,-0.0011528140778714,0.0305077812015196,-0.0133875126809111
2012-04-11,0.0046001839552401,0.0260580268251256,-0.0092530156421201
2012-04-12,0.0242994279711329,0.0320354225361244,0.0185278019225281
2012-04-13,-0.0188558175391705,-0.0166124547155774,-0.0199476982300017
2012-04-16,-0.0030434554390805,-0.0017482917392397,-0.0036369848668966
2012-04-17,0.007396969003777,0.0087765488728531,0.0067423094581968
2012-04-18,0.001071376731476,0.0208698459690551,-0.0033648307160086
2012-04-19,0.0054554926263782,0.030671780315158,-0.0097055976207456
2012-04-20,-0.0082116858302476,-0.0238902263762636,-0.0050449265849696
2012-04-23,0.0039385607209372,0.0184538115959438,0.00065105658238
2012-04-24,0.0089556704334299,0.0066982495269486,0.0095175885153444
2012-04-25,0.002201099214356,0.0003225880284463,0.0025522388086949
2012-04-26,0.0093445341053878,0.0048355775730732,0.0105769203729649
2012-04-27,-0.0024905334485304,0.0199710368081728,-0.0041937970578597
2012-04-30,0.004749505262274,0.0226445015142201,0.0006219047841592
2012-05-01,0.01317750767951,-0.0053049829508197,0.0169307861725215
2012-05-02,-0.0026017785588722,-0.00125729733949,-0.0027384800849367
2012-05-03,-0.0140396667187524,-0.0141220417016508,-0.0140129908823216
2012-05-04,-0.0101070985264644,-0.0110718650527574,-0.0098994529140712
2012-05-07,0.0021044797016105,0.0049423267428311,0.0009737321377972
2012-05-08,-0.0008412858173832,-0.0048132932037734,0.0003294968288678
2012-05-09,0.0092496887762729,-0.0050709810316824,0.0119932276236917
2012-05-10,-0.0059479612525592,0.0052373945004812,-0.0072320615648496
2012-05-11,0.0005420660595108,-0.0175024761507583,0.0037383385965568
2012-05-14,-0.0028720951655294,0.0083275424586927,-0.0038121193813196
2012-05-15,-0.017297071024912,-0.0025475802166743,-0.01876205010919
2012-05-16,-0.0154438478582157,-0.0195384852329706,-0.0146664227698468
2012-05-17,-0.0116658585032362,0.0104775094050434,-0.0145745900155978
2012-05-18,-0.0193559452134428,-0.0411167574943311,-0.0147085722750127
2012-05-21,0.0204359453993618,0.0233669615082943,0.0194156657083838
2012-05-22,-0.017696885593597,-0.0144503722200796,-0.0181785837160904
2012-05-23,0.0137106112898257,0.025614019025836,0.0119514360180516
2012-05-24,0.0040078225429535,0.0073642800080592,0.003534271713884
2012-05-25,0.0012197140220042,-0.0018611979440654,0.0016939610536147
2012-05-29,-0.0047793741479134,-0.0138865318445181,-0.002910146394039
2012-05-30,-0.0047033132783315,-0.0058925502269016,-0.0045256999678308
2012-05-31,-0.0033425104541054,-0.0067944807313266,-0.0030383563971842
2012-06-01,0.0128323230840208,-0.0012382751872596,0.0157618482761486
2012-06-04,0.0063575848925121,-0.02172753673285,0.0108066649283857
2012-06-05,0.011371479748655,0.0205454739657315,0.0099539936133031
2012-06-06,0.0239377904385065,0.0525852029860594,0.0171903942958639
2012-06-07,-0.0179435096533926,-0.0218698053409072,-0.0176234882573423
2012-06-08,0.0145457953315257,0.0051299459543235,0.0157116878519868
2012-06-11,-0.0282265249194254,-0.0332831852817381,-0.0272939575371919
2012-06-12,0.0048128624385509,-0.0123888131592475,0.0086580006155534
2012-06-13,0.0020184639357178,0.0086083818397147,0.0010881641994048
2012-06-14,0.0086017793829483,-0.0123500740988059,0.0148815243202193
2012-06-15,0.0131029557712347,0.002740755109328,0.015205696796405
2012-06-18,0.0100531445222192,-0.0043875991795122,0.0124824027978201
2012-06-19,0.0029777192388983,0.0066079407741636,0.0025658831376676
2012-06-20,-0.0088583996038762,0.0139424355096749,-0.0124746774709457
2012-06-21,-0.038920717463588,-0.0105474052255177,-0.0421197758303996
2012-06-22,0.0023686826264315,0.0234707160125351,-0.0012596670003355
2012-06-25,-0.0056993710963717,-0.0095927380868211,-0.0053813493934285
2012-06-26,-0.0019258155159234,-0.0040087685207963,-0.0016562413017146
2012-06-27,0.0103553320351619,0.0098774635744196,0.0104225084321992
2012-06-28,0.01225536279272,0.0069166559449186,0.0126605905188399
2012-06-29,-0.0019640620904149,0.0026799661945719,-0.0022679879415102
2012-07-02,0.0171347231194647,0.0361209742302271,0.0
2012-07-03,0.0100936474086512,0.010975808173134,0.0098309710128406
2012-07-05,0.0054486677779247,0.0167938566744163,0.0010332594042766
2012-07-06,8.250112912707469e-05,0.0020006490963751,-0.0008745712552375
2012-07-09,0.0036569889356387,0.0135000228881837,0.0019421011923891
2012-07-10,-0.0263000670438081,-0.026885235895876,-0.026191723206048
2012-07-11,0.0031009013135339,0.0142545440029449,0.0007145572678535
2012-07-12,0.0002866145445578,-0.0051418372629546,0.0007309411538343
2012-07-13,0.0179076509012202,0.0015012535686824,0.019978177382587
2012-07-16,-0.0021384579560965,-0.0208021300853026,0.001250888062356
2012-07-17,-0.0037239490530952,-0.0252542657367254,0.0053476481268748
2012-07-18,0.0168895230549009,0.0236013716103963,0.0156249807312571
2012-07-19,0.0090011190482104,-0.0008513406683169,0.0109679854313626
2012-07-20,-0.0122106503956456,-0.0173764982028355,-0.0113497733662194
2012-07-23,0.0161685330800699,0.0184210392466762,0.0158117414966406
2012-07-24,-0.0134677337364081,-0.0131826820711385,-0.0135013503204447
2012-07-25,-0.0074431956926699,-0.0128161007439451,-0.0068222812012613
2012-07-26,-0.0002521311701054,-0.0066167693904921,0.000525740949437
2012-07-27,0.0233467560713949,0.0141379257728312,0.0250000430478001
2012-07-30,0.0077831513819381,0.0082436354271148,0.0076556783308054
2012-07-31,-0.0085445609802875,0.0164315631280795,-0.0140464008954369
2012-08-01,-0.0062907228316392,0.0053226101783012,-0.0111429993670939
2012-08-02,-0.0056699256196261,-0.0110188220772654,-0.0046648315960796
2012-08-03,0.002381585486316,-0.0109745811190543,0.0057133282167286
2012-08-06,0.0054904040707333,0.000655752713563,0.006329068081671
2012-08-07,-0.0010615260809357,0.0083374554764885,-0.0022958247080909
2012-08-08,0.0026373141306662,-0.0040650406504065,0.0032605275911628
2012-08-09,0.0137812469416845,0.0277188471789901,0.0051821812926999
2012-08-10,0.0138340734525149,0.0315823160050257,0.0082151789061009
2012-08-13,-0.0030741730642248,-0.0079426342258339,-0.0014483449223025
2012-08-14,-0.0023741891964945,-0.0089393384528883,0.0
2012-08-15,-0.0001934400627877,-0.0066787314868763,0.0016417414935413
2012-08-16,0.0056652861383349,0.0044274948935473,0.0059967411233325
2012-08-17,-0.0009216758518727,-0.0088146170844164,0.0013006313321045
2012-08-20,0.005858017603923,0.0088685293199141,0.0050554692569117
2012-08-21,-0.0108030730875889,-0.011295180463327,-0.0107251796150202
2012-08-22,0.0127630662220408,0.024304555362093,0.0102689663208548
2012-08-23,-0.0110570707379527,-0.012686544389867,-0.0107543848659751
2012-08-24,0.0033834450648839,-0.0165402722617102,0.0064218572795674
2012-08-27,-0.0267975167114224,-0.0470606287911536,-0.0075187819904889
2012-08-28,0.0080009167993915,0.0216895276854829,0.0052761696087952
2012-08-29,-0.0040426375528239,0.0044958670437101,-0.0054348126551449
2012-08-30,-0.006647412884038,0.0009687015599179,-0.0080232367021533
2012-08-31,0.0017677037940903,-0.0008066995390422,0.0018752235021767
2012-09-04,-0.0038836752789399,0.0035894501993739,-0.0046399804800775
2012-09-05,-0.0033258336464055,-0.0166449164177898,-0.0005293591012204
2012-09-06,0.0162681835963735,-0.0069686739746569,0.0182165032647297
2012-09-07,0.0061031554914424,0.0048454623712771,0.006247962348273
2012-09-10,-0.0094678964807371,0.0250000000000001,-0.0146508468404332
2012-09-11,0.0156067534630546,0.0126084896284831,0.016014548878824
2012-09-12,-0.0080555641881926,-0.0127769835376351,-0.007233576106124
2012-09-13,0.0267567369667879,-0.003770484298956,0.0326755171099231
2012-09-14,0.0075343351993739,0.0282522565017936,0.0050106563619257
2012-09-17,-0.0128846242241189,-0.0157853200329358,-0.0124054419629864
2012-09-18,0.0062602880290861,0.007525979187574,0.0060334064562336
2012-09-19,0.0014924752145631,0.0151733070384667,-0.0001540460428335
2012-09-20,0.0083548443628847,0.0061563253944673,0.0085443181805148
2012-09-21,-0.0084821221520756,-0.0075023373815352,-0.0087609132452356
2012-09-24,0.0036356922300423,0.0028517159097233,0.0038307718742896
2012-09-25,-0.0190201898300398,-0.0254666336485979,-0.0166481566852887
2012-09-26,0.0022966261312068,-0.0094201399907782,0.0037234829291218
2012-09-27,0.0069798179911504,-0.0098344286285503,0.011553293071709
2012-09-28,-0.0034569652069116,0.0023407354361132,-0.0049386868094672
2012-10-01,0.0010202776602192,-0.0019999821980794,0.0019023292390853
2012-10-02,-0.0195045333926488,-0.0258980664424035,-0.0155538358952635
2012-10-03,-0.0061689343954173,0.0146779222303706,-0.0146194498519158
2012-10-04,0.011522643907918,0.0208651319137828,0.007457832071931
2012-10-05,-0.0062215354490782,0.0180792857196188,-0.0118116785386051
2012-10-08,0.008488028785733,-0.0017921246079725,0.0101389847328522
2012-10-09,0.0003441898561035,0.0190615534145547,-0.003709071899079
2012-10-10,-0.006235473755209,-0.0060789835805684,-0.0062761408670597
2012-10-11,-0.00085784257501,0.0125664376209415,-0.0051044776173895
2012-10-12,-0.0035572826192402,0.0052381243024555,-0.0070332869524856
2012-10-15,0.0009667341540009,-0.0023696321167379,0.0030570976998264
2012-10-16,0.0038858680209689,0.0072463624415528,0.0033536075175975
2012-10-17,0.0127604017370556,0.0021820352502738,0.0141369581153725
2012-10-18,0.002683396128757,0.0021851005199826,0.0027548257616201
2012-10-19,-0.0147133110877286,-0.0109511415565446,-0.0155132569287665
2012-10-22,0.0077312332549594,0.0262279083640707,0.0032287681659999
2012-10-23,-0.0016669776434212,-0.0092884154335012,-0.0007902518839701
2012-10-24,-0.0095795734335571,-0.0117460583883618,-0.0088896363865465
2012-10-25,-0.0007476759078197,0.0119904078201111,-0.004321086350378
2012-10-26,0.0009300707123193,0.0311210370501111,-0.003910527120391
2012-10-31,-0.009327215268969,0.0060231565968871,-0.0135677005833206
2012-11-01,0.0087307217795646,0.0076277647097163,0.0088440608504909
2012-11-02,-0.0190973327773053,-0.0250303636485265,-0.0175653200616596
2012-11-05,-0.0035825836590074,-0.0018800367090642,-0.0039080818388211
2012-11-06,0.0077588549682612,-0.0042207355418384,0.0090994352225341
2012-11-07,-0.0195992049937078,-0.0307267020195445,-0.0082044879930628
2012-11-08,-0.0006297772104669,0.0131667582241207,-0.0052690695421796
2012-11-09,0.0007282535700954,-0.0180286389609728,0.0051889657697871
