Date,Weighted Industry Change,APOG Change,THRM Change
2011-08-25,-0.0348245264228,-0.0296126746144598,-0.0397857319228002
2011-08-26,0.030253279480513,0.0569394454163449,0.0064153906971099
2011-08-29,0.0533153487978197,0.0609755220785108,0.0488188893598856
2011-08-30,-0.0075482204461881,0.0115667354395194,-0.0181543661077716
2011-08-31,0.0141668999497837,-0.0329556841984613,0.0229533433618719
2011-09-01,-0.0332353651597136,-0.0423280028152061,-0.0284857653743879
2011-09-02,-0.0170833578660162,-0.0406780333145905,-0.0015847467726397
2011-09-06,0.0476687998757709,0.0427350915020861,0.0502885120298584
2011-09-07,0.0122846163931634,0.0412371854786309,-0.0007703602126473
2011-09-08,-0.0236773428780387,-0.0354373980384301,-0.0194401249357882
2011-09-09,-0.0313106123534927,-0.0379746765984882,-0.0265060183744318
2011-09-12,0.0212786009144772,0.0377128291815049,0.0100925048018583
2011-09-13,0.0243524360195187,0.0104650226652887,0.0357439995611354
2011-09-14,0.0442658022129066,0.0593606724318238,0.022222200356674
2011-09-15,-0.0083737461734126,-0.0094935868417081,-0.0069284183351563
2011-09-16,-0.0097815807326252,-0.0232558420868572,0.0007656412623465
2011-09-19,0.0075546350832073,-0.0155555937025282,0.0216049176039374
2011-09-20,-0.0293737049254757,-0.0451466855564512,-0.019519465552882
2011-09-21,-0.0334020894698621,-0.0331753254611506,-0.0335878260492274
2011-09-22,0.0050397884129377,0.0305732803657347,-0.0180624188437269
2011-09-23,0.0319495074406949,0.0321384702074034,0.0317195433189459
2011-09-26,0.0203826426007737,0.0248520760813172,0.0176565221793951
2011-09-27,0.0185307082624554,0.0157127211807324,0.0200154144313318
2011-09-28,-0.0461126251688894,-0.0473568622014121,-0.0446631454113646
2011-09-29,0.0017067039730546,0.003366973455101,0.000770954125031
2011-09-30,-0.0086709417610568,-0.0216400439819836,0.0
2011-10-03,-0.0438282333042415,-0.0448642387793239,-0.0428911799291781
2011-10-04,0.1243267582208911,0.1732186471673473,0.0722689611697466
2011-10-05,0.0341800326161913,0.0408805392958304,0.0266876105727002
2011-10-06,0.0059027869574124,0.0111448488300581,0.0007656412623465
2011-10-07,-0.0072836770652949,-0.0381143534867892,0.0122511364679424
2011-10-10,0.0281913169914868,0.009183688860841,0.0407407548692491
2011-10-11,0.0230267033115554,0.0297131101487946,0.0179726817212374
2011-10-12,-0.0114233109687636,-0.0049358529289239,-0.0161403187534265
2011-10-13,0.0037380274517939,0.0040040002772242,0.003589320600515
2011-10-14,0.015902277873699,0.0068897338460146,0.0233215500072453
2011-10-17,-0.0278354809443086,-0.0079365004277342,-0.0430555487488519
2011-10-18,0.0496242654673687,0.0507968357390022,0.0490974247489012
2011-10-19,-0.0335769232388654,-0.0436018985621394,-0.0246575754072223
2011-10-20,-0.0131153161969259,-0.0080080005544484,-0.0188942970475938
2011-10-21,0.0020564074265147,-0.0079286345387751,0.0111966303596379
2011-10-24,0.0165763136989813,0.0178925789257892,0.0138312454175322
2011-10-25,-0.0349653123570496,-0.0413385908072552,-0.0213646047365078
2011-10-26,0.0293439703520852,0.037336013244814,0.0234969002289938
2011-10-27,0.0334150340335735,0.055813988973928,0.0211500127167079
2011-10-28,0.0035863345988706,-0.0035587155398178,0.0097402971376766
2011-10-31,-0.0238840347765341,-0.0378854881694815,-0.0160359203048821
2011-11-01,-0.0076919225816102,-0.0154440012272575,-0.0060975712189884
2011-11-02,-0.0489540807743626,0.0067242743372009,-0.0633083307056976
2011-11-03,-0.0031411546876875,0.0272300443418277,-0.0107142584664479
2011-11-04,-0.0089951751589242,0.0055659017720734,-0.0117216008705892
2011-11-07,0.0049664207904342,0.0185528584619002,-0.0007407576949508
2011-11-08,0.1816895207708359,0.0189189217054035,0.203937022951637
2011-11-09,0.0061438436974804,-0.0274977263914466,0.0114632553721187
2011-11-10,0.0045382360006638,-0.0240295085527489,0.0111402407433908
2011-11-11,0.0082258510515372,0.0148837067360101,0.0051446895642947
2011-11-14,-0.0168717000520152,-0.0213755103176743,-0.0148196191447655
2011-11-15,0.0193722225529191,0.0201342312562312,0.0190163909411821
2011-11-16,0.0100282155034005,-0.0009551316740006,0.0136718777891172
2011-11-17,-0.0118996305882751,-0.0133843539973404,-0.0115830312495263
2011-11-18,0.0135639157191559,0.0115941914141307,0.0143043085430307
2011-11-21,0.0031287442908614,-0.0196078248044149,0.0104986778093874
2011-11-22,-0.0047257103572275,-0.0100099529616124,-0.0032488752189376
2011-11-23,-0.0080727126411001,-0.0246153611403245,-0.0032981656489527
2011-11-25,-0.0148052286425957,-0.0180083824339244,-0.0126498354372157
2011-11-28,0.0144241386709912,0.0125130222783885,0.0162232318283886
2011-11-29,-0.0272281391603991,-0.0092878434273383,-0.0350095601145356
2011-11-30,0.0012096069594175,0.0463968669021825,-0.0094756550381056
2011-12-01,-0.0024101699075059,-0.0132701744826226,0.0044699677845646
2011-12-02,0.007966831929522,0.0217391774640086,0.0038046584781705
2011-12-05,0.013882875595586,0.001811635673259,0.0173267753273121
2011-12-06,-0.0075344458712025,0.0054298158286629,-0.0151975676842052
2011-12-07,0.0161569693508709,0.0226860244659857,0.011187091576679
2011-12-08,-0.0393484573886258,-0.0396039238506058,-0.0391791117804755
2011-12-09,0.0436730249668052,0.0523364887475784,0.037371128002507
2011-12-12,-2.1069515736931973e-06,-0.0054103172940624,0.0044275580623871
2011-12-13,-0.0275912621630044,-0.05201793215689,-0.0130759085589005
2011-12-14,-0.0097829981181221,0.014409277080045,-0.0280791660443742
2011-12-15,0.0322566189182685,0.0569456288803187,-0.016160309999013
2011-12-16,-0.0374992902884117,-0.043866770385524,-0.025357629416177
2011-12-19,-0.0319305453608122,-0.0344828249998057,-0.0304232831764974
2011-12-20,-0.0363636768630606,0.0304053760167021,-0.0465735077645777
2011-12-21,0.0190923914646494,0.0502058131278651,0.0091099619198591
2011-12-22,-0.0162342256635725,0.0046911977948128,-0.0193637435845452
2011-12-23,0.0162130149215087,-0.0132398811739639,0.0260930802253954
2011-12-27,-0.0070491132419419,0.0007955631761834,-0.0084805575119545
2011-12-28,-0.008053107195833,-0.0238853647063825,-0.004276512265455
2011-12-29,0.0153413711902863,0.0204081632653061,0.0142653211651206
2011-12-30,-0.0019893339661656,-0.0160513490090548,0.0056417434403619
2012-01-03,-0.0246399700273808,-0.0023866136594693,-0.0377487473287956
2012-01-04,0.0094291502641845,0.0016102660198471,0.0128387550374
2012-01-05,0.0020441265037779,0.024370367736339,-0.0063965994697924
2012-01-06,0.0191894024009832,-0.0055865679422181,0.0300214498331172
2012-01-09,0.0042249225238371,-0.0047961965242955,0.0076124990867495
2012-01-10,0.0062534710583265,-0.0023715204644942,0.0135593091027211
2012-01-11,0.0065523348786522,0.0422647316254756,-0.0114247362222102
2012-01-12,0.0091352197728927,0.0244836003037748,0.0006766054846081
2012-01-13,0.0077785236161519,0.003012045380823,0.0136798776217972
2012-01-17,0.0025209453600981,0.0267658450153713,-0.0262273265853552
2012-01-18,0.057321933830703,0.0718954058247679,0.0110420876424734
2012-01-19,0.0030156315629838,-0.0216070654579236,0.0245566585333295
2012-01-20,-0.0168617471299988,-0.0214979485420623,-0.0120079622581633
2012-01-23,0.012024631663617,-0.0007117600531018,0.0182679609365185
2012-01-24,0.0141083359217808,0.0064516239296373,0.0206804819446354
2012-01-25,0.0023892983658372,0.0199572838185799,-0.0071848861748311
2012-01-26,-0.0005435749689116,-0.0013927231592971,0.0
2012-01-27,0.0179509884223935,0.0168894982740238,0.0184210352950477
2012-01-30,-0.0025529968951142,-0.0259285793527846,0.0058670242302902
2012-01-31,0.0018643030976429,0.0315078828730537,-0.0115904284994488
2012-02-01,0.0138774773009046,0.015097055388253,0.0123216329081216
2012-02-02,0.0096636004062455,0.0368533288742915,-0.0096277034187941
2012-02-03,0.0031050114955449,-0.0020161110712677,0.0134099642524374
2012-02-06,-0.0104981388907593,-0.0027100244737634,-0.0164453018330874
2012-02-07,0.0047788488500415,-0.0116041010730753,0.0109253931899197
2012-02-08,-0.0057991020109191,0.0006858867581731,-0.0107594983697299
2012-02-09,-0.019593132457689,-0.015721154758134,-0.0211267558337912
2012-02-10,0.0025057467648648,-0.0127118860957247,0.0112359600137535
2012-02-13,-0.0193759367041228,0.0127208699666716,-0.0284421801204095
2012-02-14,-0.0150338785154895,-0.0218463336934086,-0.0119840412576513
2012-02-15,-0.0178065666258481,-0.0229555024717885,-0.0127516500166219
2012-02-16,0.050571021773688,0.0441500677747343,0.0530251346667874
2012-02-17,-0.0074601648085197,-0.0035112494057954,-0.008951428404701
2012-02-21,-0.0092565616099797,-0.0154493902310796,-0.0058102100657032
2012-02-22,-0.002914300553313,-0.0128754905146921,0.0045692330217332
2012-02-23,0.0009519846812661,0.0347825750436287,-0.0116959260013192
2012-02-24,-0.0058911360662579,-0.016151653506541,-0.0032938201402942
2012-02-27,-0.0033690999719393,0.0115273664332062,-0.0073578366609125
2012-02-28,-0.0066157676806407,-0.0092658672070685,-0.0033737677523711
2012-02-29,-0.0209945664565137,-0.0473797439305787,-0.005405400180747
2012-03-01,-0.0083397407151174,-0.0246084957092477,0.0101009841533368
2012-03-02,-0.0319483855356511,-0.0359601625347102,-0.0286094051324682
2012-03-05,0.0128765259475967,0.0159871946927225,0.0088737281792476
2012-03-06,-0.0109906990201016,-0.0103833953424743,-0.0116598132498985
2012-03-07,0.0085743122424557,0.0112179766392577,0.0055440001395815
2012-03-08,0.0073524036577387,0.0204401941626887,0.001367020091108
2012-03-09,0.0202826960388081,0.0046260188671627,0.0256582815665062
2012-03-12,-0.0040698620554245,0.0092095079062384,-0.0048396806039267
2012-03-13,0.0251572263161253,0.0218373469641737,0.0259192466076442
2012-03-14,0.0108755605233246,-0.0118255617568273,0.0182890532146868
2012-03-15,0.0138363392887779,0.0134629997544127,0.0138888750915179
2012-03-16,-0.0493426714471601,-0.0264123003414967,-0.0559042447917035
2012-03-19,-0.0275712179343977,0.024924465967584,-0.0345036702605331
2012-03-20,0.0234360574325456,-0.0119402874602215,0.0241037937140014
2012-03-21,-0.0170561326678663,0.0082955999078832,-0.0197604735706592
2012-03-22,-0.0019102528977226,-0.0022762280691089,-0.0018553300249819
2012-03-23,0.0011720513066683,0.0190403654090634,-0.00309976687303
2012-03-26,-0.0196733663392367,-0.0036818991911462,-0.0257352992737584
2012-03-27,-0.0165110139216331,-0.0273871117165557,-0.0125391731446265
2012-03-28,0.003720451809838,-0.0068649276331398,0.0069841051858568
2012-03-29,0.0076930269162597,0.0,0.0114649877300989
2012-03-30,0.0076043264917302,-0.0023112275831424,0.0087281410010963
2012-04-02,0.0160474671381414,0.0380730206274495,0.0098705591485199
2012-04-03,-0.0041223856319286,0.0143072694185294,-0.0134557318391541
2012-04-04,-0.0033922037026445,0.0052790115849133,-0.0081199320788515
2012-04-05,0.0011212858731645,0.0068078782730705,-0.0012618585036158
2012-04-09,0.0050851373618935,0.0285935742837512,-0.0109254544800412
2012-04-10,-0.0162776046132257,-0.0173715669344686,-0.0155742877024408
2012-04-11,0.0291012873519625,0.0401211000333606,0.0202218148179712
2012-04-12,0.0229100037385135,0.0631494762109717,-0.0152672214195733
2012-04-13,-0.0115818733455828,-0.0159090940288932,-0.0077669829799685
2012-04-16,-0.0052872647042813,-0.0045147042730565,-0.0058441039703195
2012-04-17,-0.005727666726991,0.0112107337255088,-0.0135834435723677
2012-04-18,0.0025652773824951,0.0022388572760868,0.0026402615749312
2012-04-19,0.0095201702099087,0.0276532049622139,-0.0125165039682398
2012-04-20,0.0140595078308673,0.0300000054495676,-0.0098879115211525
2012-04-23,-0.0034536133204539,-0.0049609990451768,-0.0026899772804888
2012-04-24,0.009264164038393,0.0362216073611735,-0.0060483973048189
2012-04-25,-0.0154206096712114,-0.0081355854616324,-0.0193591435724259
2012-04-26,0.0071857693282622,0.000684881845634,0.0122783292666647
2012-04-27,0.005509557202989,0.0498293866838939,-0.0214909765695226
2012-04-30,-0.0122688565106929,-0.0038910777769023,-0.0151515330642553
2012-05-01,0.0077125660335385,-0.0162866445463932,0.0266106527693787
2012-05-02,0.0318558507950346,0.0459693251073786,0.0103305519146914
2012-05-03,-0.0285264476543265,-0.0326295729461086,-0.0273597552435943
2012-05-04,0.017229435619018,0.0039946380901321,0.0219235826319319
2012-05-07,0.0512975771374719,0.0773333231608072,-0.0152777304987836
2012-05-08,0.0069289164028246,0.0112500190734864,0.0028449474153087
2012-05-09,0.0056273143483985,0.0099999904632568,0.0021428380693708
2012-05-10,-0.0085093063737582,-0.0116923405573917,-0.0042463141635347
2012-05-11,0.0093274314393141,0.0195583254562443,-0.0035714421953473
2012-05-14,-0.0118240943942982,0.0119722483776568,-0.0253807383928879
2012-05-15,-0.0237609010815027,-0.0075424190263962,-0.0371195241342255
2012-05-16,-0.0333380196548888,-0.0169491809536217,-0.0429448175808983
2012-05-17,-0.0020872286731507,-0.0412105216131896,0.0208166720293349
2012-05-18,-0.016769029800838,-0.0107599091219559,-0.0220126321358098
2012-05-21,0.0132617040086581,0.0074576038425251,0.0208166720293349
2012-05-22,-0.0130036663911917,0.0033692850553066,-0.0241998758362238
2012-05-23,0.0193563926022946,0.0054421717512969,0.0331446929026045
2012-05-24,-0.0084597218641684,0.0107889311014994,-0.0195618157451931
2012-05-25,-0.0177761549198786,-0.0033289074041951,-0.0247604159969872
2012-05-29,0.0126089605851527,-0.0072992474389381,0.021189834189697
2012-05-30,-0.0094482908656512,-0.0013559632382148,-0.017727660736006
2012-05-31,-0.0171286653627091,0.0040760506014917,-0.022838554764941
2012-06-01,0.008540809552546,-0.0027758474862309,0.0111016322815904
2012-06-04,0.0061525304495306,-0.0172651939159791,0.0117548568527626
2012-06-05,0.0021949906764908,0.0070323084330226,-0.0025020628476954
2012-06-06,0.0265875233163393,0.0034626171875234,0.0449251199074824
2012-06-07,-0.0182326503932256,-0.0054237236410884,-0.0339116951756113
2012-06-08,0.0114035479155263,0.0267305953097786,-0.005742386975703
2012-06-11,-0.0344337700813449,-0.0243902362358772,-0.0473856155679543
2012-06-12,0.0055818482011586,0.0208053978223709,-0.0025489112556252
2012-06-13,-0.0134695394678554,-0.021150012716708,-0.0051370220932365
2012-06-14,-0.0340726942475818,0.0134770759574593,-0.0696921069463039
2012-06-15,0.0166758335198238,-0.001330639018275,0.0356831902157825
2012-06-18,-0.0327808200726568,0.0080753626064291,-0.0459574435619597
2012-06-19,0.0230018860785299,0.0073089471948953,0.0363153099023408
2012-06-20,0.0039787488307701,0.0033112076687034,0.005115125486634
2012-06-21,-0.0120489273240277,0.0012706771317985,-0.0443307352414625
2012-06-22,0.0009893617986471,-0.0157133879571132,0.0222617996607874
2012-06-25,-0.008999440571422,-0.0039113702099006,-0.0203900308227884
2012-06-26,-0.0070216758283932,-0.0026024698861975,-0.0099727705657538
2012-06-27,-0.0071076166316141,-0.0025906711748779,-0.0108597179626929
2012-06-28,0.0052297625072844,0.0124672268314398,0.0
2012-06-29,0.0310720356784715,0.0209656879609095,0.0398189658632068
2012-07-02,0.0029452479666665,0.0105393729162392,-0.0086956853451937
2012-07-03,0.0103088595849519,-0.000615020217778,0.0227670951965713
2012-07-05,0.0169929760618062,0.0074303926977007,0.0273972334300726
2012-07-06,0.0023998700650983,0.0086902162845654,-0.0303285307622637
2012-07-09,0.0243363589658546,0.0303970065513637,0.001737576341586
2012-07-10,-0.0129753298002712,0.007181379162666,-0.0619088787569991
2012-07-11,-0.0023531519301476,-0.00475623811876,0.0
2012-07-12,-0.0004758068707515,-0.0024096936510914,0.0009259471023356
2012-07-13,0.0083241365067922,0.0114596221309961,0.0027727067922061
2012-07-16,-0.021416096825448,-0.0256410431388337,-0.0074074002123338
2012-07-17,0.0029822539376849,0.0163835233776367,-0.0093109338851502
2012-07-18,0.0084974402023253,0.0119903388448236,0.0037735811710866
2012-07-19,0.0264683096446468,-0.0094006958348302,0.0309568413161063
2012-07-20,-0.0140616564053971,-0.0125975399436217,-0.0155392256983681
2012-07-23,-0.002230737828288,0.0068322174159407,-0.0047348663587153
2012-07-24,-0.014175669541616,-0.0024629931491652,-0.0266160336940736
2012-07-25,-0.007528192425017,-0.0110701293137775,0.0019473712948315
2012-07-26,0.0228259670477123,0.0061727450254112,0.0432693057159025
2012-07-27,0.024362672050406,0.004281326800674,0.038638461887375
2012-07-30,-0.002232579033139,0.0048573119029328,-0.0070484511909502
2012-07-31,-0.0044929536706469,-0.0211608441412572,0.0053619679952341
2012-08-01,-0.0331408511095316,-0.0640788657539126,-0.0150843007443565
2012-08-02,0.0018523763743243,-0.0100066458185866,0.0033333301544189
2012-08-03,0.0164602096727529,0.0239999771118162,0.0140845137193202
2012-08-06,-0.004208252856321,-0.0045572719003147,-0.004061753779893
2012-08-07,0.0174530190156699,-0.0201429767837009,0.0376390547349523
2012-08-08,0.0043721645290925,0.0526666641235352,-0.0398670717406259
2012-08-09,0.0167387659629117,0.0177439630994513,0.0156522004500677
2012-08-10,0.0009953902699577,-0.0199501639796519,0.0153322239084367
2012-08-13,0.0098056014364809,0.0095847013329625,0.0100503218970419
2012-08-14,-0.03039986215419,-0.0319749363624183,-0.0248139112447114
2012-08-15,0.0378580769994851,0.0285158504005803,0.0423728806710181
2012-08-16,0.0166152384683358,0.0176322248711173,0.0155229197394223
2012-08-17,0.0088987825079225,0.0073892143426512,0.0096930439781745
2012-08-20,-0.0014876237464199,-0.0165643290216331,0.0072463890527404
2012-08-21,-0.0137538116519461,0.0062305536587702,-0.0207006544741636
2012-08-22,-0.0255773396413331,0.0018599310729339,-0.0389610027699906
2012-08-23,-0.0202846602683082,-0.0217256591067311,-0.0193928793334186
2012-08-24,0.0178237196701823,0.0248724095700242,0.0138288549379722
2012-08-27,0.0078472238911884,-0.0055831357259514,0.0127659249812997
2012-08-28,-0.0016571648766698,3.8014694656723093e-16,-0.0025337611980211
2012-08-29,-0.00709446728554,-0.0037382846600916,-0.0092670309804358
2012-08-30,-0.0033225301400968,-0.0050441314904048,-0.002561890083131
2012-08-31,0.0007192620891086,-0.0050377785346049,0.0042301346891536
2012-09-04,0.0262464939667581,0.0396975500304942,0.0126156109502983
2012-09-05,0.0,0.0,0.0
2012-09-06,0.0148404530706791,-0.0030103035865043,0.0297520368039456
2012-09-07,0.0120394896762668,0.003004876577116,0.0207171493968408
2012-09-10,-0.0219112366643741,-0.0084134251672825,-0.0289968557149081
2012-09-11,0.0142398549008397,0.0091019188529613,0.0176990593687182
2012-09-12,0.0356391990699085,0.0282622516188664,0.0385219937760756
2012-09-13,0.0199133603595183,0.0263466490017298,0.0137195355751415
2012-09-14,0.0050204782794321,0.0085470958632379,0.0029850718650554
2012-09-17,-0.0250156599975389,-0.0481586628804985,0.0052434226834463
2012-09-18,-0.0167261557665608,0.0201660818671109,-0.0402084847045696
2012-09-19,0.00986798075703,0.0190861715576715,-0.0092735617813308
2012-09-20,-0.026202765077819,-0.0259740482454394,-0.0285035355039806
2012-09-21,0.0040957342759632,0.0071065677272362,-0.0040096383050662
2012-09-24,0.0179669888783501,0.0314720257803814,-0.011345246482302
2012-09-25,-0.0313096840187757,-0.0186274101898233,-0.0430894085164665
2012-09-26,0.0026006894776708,-0.0109999656677245,0.0229396341196622
2012-09-27,0.0266362325916327,0.028225779316304,0.0254934558804845
2012-09-28,-0.0114150338137288,-0.0291502054970278,0.0040354508212336
2012-10-01,0.0229363207566392,0.0253036434316019,0.0208000183105468
2012-10-02,-0.0410661569148953,-0.0649286620648244,0.0101482557773789
2012-10-03,0.006064429531643,-0.0015764942492387,0.0139210632059625
2012-10-04,0.0025569872456323,0.0010455022812907,0.0060744057131826
2012-10-05,-0.0012456552117832,0.0191611004384531,-0.0128205183529081
2012-10-08,-0.006502359396661,-0.0102354530997244,-0.0023094483063727
2012-10-09,-0.0149151762413954,-0.0181346366816955,-0.0131374905820973
2012-10-10,-0.0003913959274509,0.0068420610929789,-0.0210443885966419
2012-10-11,0.0084008531707688,0.0155925752587336,-0.0158102620787566
2012-10-12,-0.0135599623689271,-0.0061412913823375,-0.0185036597155087
2012-10-15,0.001782587583679,0.0123330775826345,-0.0024589945442794
2012-10-16,0.0105812146463705,0.0160966607485769,0.0024589945442792
2012-10-17,0.0040587384763159,-0.0044576597428054,0.0065413638900057
2012-10-18,-0.022983283171169,0.0069514052254156,-0.0348743153152055
2012-10-19,-0.0230674146854937,-0.0089463368622126,-0.0279660947772835
2012-10-22,-0.0022139539451877,-0.0030165644938938,-0.0017391702403192
2012-10-23,0.0209400953644801,0.0360771886922139,0.0017422002230999
2012-10-24,-0.0324973442806298,-0.0233009482207632,-0.0432900425751584
2012-10-25,0.0206419727696405,-0.0275184007589654,0.0357462544418512
2012-10-26,0.0035346145617573,0.0198372020689396,-0.0085836421519148
2012-10-31,0.0187374854351397,-0.0097228419328146,0.0379965921378691
2012-11-01,0.044940606431061,-0.0146627199650376,0.0805532769886922
2012-11-02,-0.0241053361854881,-0.0039662827666559,-0.0447760779758303
2012-11-05,0.0106748445931551,0.0134128399910668,0.0087929380227579
2012-11-06,-0.0038915639190869,-0.0063538204586363,-0.0015674339659024
2012-11-07,-0.0190641184212536,-0.0134195052933187,-0.0248000335693359
2012-11-08,-0.0245333584572826,-0.0262361486261509,-0.0222588998529549
2012-11-09,0.0193151829904492,0.019853765947388,0.018707424240876
2012-11-12,-0.0086270164176442,-0.0071282787168633,-0.0099916638861092
2012-11-13,0.0234875464491685,0.0463201031597786,-0.0110544312849285
