Date,Weighted Industry Change,PTVCB Change,AXS Change,DGICA Change,RNR Change,Y Change,MKL Change,WRB Change,AFG Change,CB Change
2011-05-25,-0.0027803999265673,0.0153416978240176,-0.0136321409004327,-0.0192901234000106,-0.0052067989009206,0.0065354999844355,-0.0001205803581221,-0.0012433932781523,0.0075383679002696,0.0
2011-05-26,0.0101634128826871,0.0215596897776083,0.0080148627385081,0.0432390077978619,0.0201777938444449,0.0040129121250732,-0.0055622437556679,0.0118565075149386,0.01594200687132,0.0047527058684353
2011-05-27,0.0063898947132152,-0.0008963940337862,0.0018365894292595,0.0090293367873231,-0.0020738493305899,0.0087506226468769,0.0035722125484635,0.0079902025347573,0.0068278194409983,0.0097173686675856
2011-05-31,-0.0002493585535102,0.0216119526956909,0.0030450205132904,0.0354767557563905,-0.0081323768775619,-0.0013188212078378,0.0016223085417297,0.002422038208991,-0.0025245483516334,-0.0046282860521999
2011-06-01,-0.0111878402117664,-0.0304904397833664,-0.0030440937219484,-0.0064701763892996,-0.0111390010464656,-0.0115021437931079,-0.0049301731130464,-0.0163339653084107,-0.0205633673869386,-0.0110594022516038
2011-06-02,0.0054722748983662,-0.0108744800379154,-0.0039780008231713,0.0051095364578906,0.0136696904343023,0.0005474063353233,0.0065581287573422,0.0049079707220819,0.0106383772158807,0.0070722809505592
2011-06-03,0.0090468938437554,0.042176886047809,0.0196077570020115,-0.0103321285130667,0.0056259006253635,0.0026929582168424,0.0005339446675118,0.0074005476966383,-0.0005767708140325,0.0070984280988264
2011-06-06,-0.007764383416704,-0.003879316794319,-0.0137994711596728,0.0014870229031447,-0.0103699251322902,-0.0045801526717557,-0.0036783750205923,0.0009211141211731,-0.0046349897245185,-0.0105944854385326
2011-06-07,-0.0032463880289928,-0.0042644084527182,0.000310915038849,-0.0043988576324396,-0.001832237618175,-0.0030863564301035,-0.0086884742800898,-0.0057980023476626,-0.0040638428606086,-0.0032578294784535
2011-06-08,-0.0089518949255867,-0.0021505048198083,-0.007483622494605,0.0022255703015053,-0.0029652511349559,-0.005420767711706,-0.001083482971665,-0.0079827548040941,-0.0046797266405013,-0.0151560806271654
2011-06-09,0.0048155296509633,-0.0012842759358582,-0.0034547930221233,-0.0125092034131855,0.013446524100841,0.0083494530264695,0.003224609375,0.0006186641350195,0.0096688545569871,0.0060213988264537
2011-06-10,-0.0056069262514672,-0.0098967101764846,-0.0006327256367444,-0.0045010852427448,-0.0202938699814439,-0.002900711974303,-0.0042586981255462,-0.0046713708265461,-0.0005829337500184,-0.006623550193962
2011-06-13,-0.001645957055235,-0.0069474530022436,-0.0038083414269039,-0.0291262384856652,0.0078683177447378,-0.0023527638937884,-0.0111705639359179,0.0012499987706543,-0.0002916925040366,-0.0069486269739905
2011-06-14,-0.0029976162101205,-0.0043196709770001,-0.0031655707814721,-0.0007639594167505,0.0019763837701961,0.0044376808172341,-0.0121587937878024,0.0012399244498361,0.001152764110889,-0.0069486269739905
2011-06-15,-0.0123701740235701,-0.0052470850384728,-0.019488776928808,-0.0208817054440125,-0.0077991413576927,-0.002743883830745,-0.0075481931516495,-0.0024976561584437,-0.0113174521186845,-0.0163808894645326
2011-06-16,0.0071297311340394,0.0030782627761116,0.0039087598991081,-0.0086887565563227,0.0031473707568041,-0.0040217150670571,-0.0051310431092583,0.0084507188555476,0.0061565253800943,0.0091943896543647
2011-06-17,-0.0085912519332815,-0.0074009613137039,-0.0154738728289149,-0.0023621837339955,-0.0070921985815602,-0.0125487177914166,-0.0057438603597002,-0.0086554121310021,0.0046242732505255,-0.0116797624065598
2011-06-20,0.0051788986269375,0.0052562785648015,0.0055756011010199,0.0110236492460903,0.0078762051831807,0.0073920081551362,-0.0056514295462609,0.0024945409057157,-0.0023107457777459,0.0074987613110448
2011-06-21,0.0009940988550274,-0.0085984849944719,0.0071544492147803,-0.0092449838051693,-0.0024089297106483,0.0045439532871444,0.0109259036478877,-0.0037187090589806,0.0115273113079825,0.0010805757354625
2011-06-22,-0.0004996918865778,-0.0073784752403971,-0.0006487336300086,-0.0141397767458085,-0.0027143205915177,-0.0001528117929656,-0.0002289983152433,-0.0028160843912224,-0.0028530235748296,0.0023205681821668
2011-06-23,0.0035003114265594,0.0061215297118951,0.0170659819324565,0.0239234602589689,-0.0007217471457505,-0.002982508341593,-0.008607905791028,-0.0047498598026275,-0.0020225279858354,0.005457759527613
2011-06-24,-0.0046513255927284,0.0056204527813275,-0.0064662386345332,-0.01406252363231,-0.0037605169008635,0.0050714426480118,0.0090939502207429,0.0019090478692023,-0.0014433960144784,-0.0072958307880304
2011-06-27,0.0093858134629628,0.0012897973495398,0.0025957146170734,0.0537549664570493,0.0097582017653614,0.0032934451330876,0.0107713736454774,0.0117459978376116,0.0043277993808214,0.0142589104741593
2011-06-28,0.0013866714819636,0.0012875831599938,0.0042234944076205,-0.0231516364203298,-0.0064945096217465,0.0014285751389152,-0.0050066019301202,0.0018756291187574,0.0085959663021243,0.0006185389927312
2011-06-29,0.0119698483088694,-0.0157513382498918,0.0099967579379008,0.0031422558496271,0.0167102808918697,0.0053598672282549,0.0095599363622816,0.0040359876005166,0.0110200451080683,0.015833954357809
2011-06-30,-0.0073972674936704,0.0025962554893013,-0.0158931981738924,0.004709609159705,-0.0034193686396352,0.0030110506883477,-0.0079501806380652,-0.0003081440760028,-0.0064031056225155,-0.0063405522718929
2011-07-01,0.0071123323157387,-0.0056083290079253,0.0028994279183231,0.0046656626141934,0.0136474204843048,0.0034217316554465,0.0147727426856455,0.0064536555592034,0.0044905933936467,0.0088307221126639
2011-07-05,-0.0121848853135986,0.0021644691010765,-0.0096338870565384,-0.0321346661132874,-0.0154631347839899,-0.0064292152535506,-0.0063498876394077,-0.0109789462221932,-0.0055803784064719,-0.014488364828285
2011-07-06,0.0026272313065953,0.0038961104373005,-0.001298247610258,-0.0071034058441944,0.0040468097906775,0.0044698813546054,0.0019833017135368,0.006485545118545,0.0025238405208354,-0.0001531720637523
2011-07-07,0.003864838684276,0.0193133380976119,0.0032279013217347,-0.0031421809341244,0.0081556689054519,-0.0010169787342727,0.0041239536898619,0.0024345686811832,0.0005555682712131,0.0040978035356205
2011-07-08,0.0069458219526531,0.0228136462373538,0.0045483881262283,0.0007993787928754,0.0198969278199874,-0.0021259415213484,0.0002756525101817,0.0067339563129604,0.0053355412370802,0.0027497755529066
2011-07-11,-0.0089758599497663,0.006247380970444,-0.001636100717746,0.0024194102877774,-0.0126044382092522,-0.0006640944865786,-0.0024952494880277,-0.0134927808959116,-0.0110231593520189,-0.0052445466247433
2011-07-12,0.0075259707359416,0.0207382823451829,0.009526905489185,0.0008038769468775,0.0102305341334595,0.0066116482703821,0.0057326413136143,0.0043600530256009,0.0031482717422738,0.0088715905809217
2011-07-13,-0.0026962795490934,-0.0090981583598793,-0.004203073612433,-0.0007993787928755,-0.0014166097082997,0.0029039344497439,-0.0004787161610685,-0.0080272050677645,-0.0059999738420757,0.0012318170411576
2011-07-14,-0.0065359178710314,-0.0179640267184145,0.0078023332032622,-0.0120192006436079,-0.0035481124503036,-0.0019350815965917,-0.0062230762588835,-0.0186335221608435,-0.0111908007668363,-0.0084201324912343
2011-07-15,-0.0042830172616483,0.0174654095519737,-1.497437149506187e-16,-0.0080971966300316,-0.0133087193623841,-0.0064150199481978,-0.007215205325356,-0.005364440509773,-0.0101155632819716,-0.0035494343534193
2011-07-18,-0.0075213272793306,-0.029588155311714,-0.0009711485882039,-0.004084982979562,-0.0149318146840373,-0.009244690829848,-0.0044800574007354,-0.0050987841564245,-0.0093786548898505,-0.0111784659907409
2011-07-19,0.0014403173943896,0.0131255788838506,0.0074241299430222,0.0269167958846075,1.1385318400571815e-16,-0.0043524328694002,-0.0002303051422083,0.0076727187182616,-0.0243764353772095,0.0
2011-07-20,-0.000784363876976,-0.013742932729725,0.0009609445004912,-0.0278219700788852,-0.0084635826372007,-0.0028858206919926,0.008465414116685,0.0028507822953704,-0.001455581929595,-0.0031284336302946
2011-07-21,0.0154792339684004,0.0159379365729783,0.0089172194282531,0.023692807783977,0.0074799237279997,0.0075889819363013,0.0204247714713464,0.0201257662457964,0.0127795127159159,0.016986192899919
2011-07-22,-0.0026662132882383,-0.0012052543203096,-0.0006303327466821,-0.0071770456827491,-0.0062598155594711,-0.0031515441623096,-0.0025749969482421,0.0018495225425497,-0.0028653949698026,-0.0070943580483493
2011-07-25,0.0033799499023465,-0.0101132688893296,0.0143312346626238,0.0016246550290515,0.0099181032691248,0.0055258666647784,0.0051509737321944,-0.0114480750459051,0.0029002984381092,0.0069187721695553
2011-07-26,0.0104878077336226,-0.0158729912288356,0.0138407868523863,-0.0255795877413135,0.010285975975524,0.0042630752816813,0.0056962025316455,0.0133292100073371,-0.0055089136607631,0.0079558849175415
2011-07-27,0.0029126186108708,-0.0120032702818817,-0.001870366891093,-0.0328137516242389,0.0076639358862316,-0.0012452654885631,-0.0061111450195312,-0.0224407806503027,-0.0081824250147818,0.0130369963469328
2011-07-28,-0.0131322638109641,0.0113159490154372,-0.0080996365698525,0.0152930624044908,-0.0115606892893863,-0.0021826155269971,-0.003175812958883,-0.0207416972789531,0.0017715197869264,-0.0104657889563608
2011-07-29,0.0004389667174013,0.0146566329049438,0.0095027287712759,0.0109335669207043,0.0017272940129406,-0.0011522631764652,0.0255346418465895,-0.0048481114937109,0.0116105801690027,0.0001493524869068
2011-08-01,-0.0198924703860429,-0.01390017407871,-0.018328619770419,-0.0090758793494965,-0.0286202768069783,-0.000121138199729,-0.0218361979974409,-0.0137864799923315,-0.0264074251766925,-0.0221533011413668
2011-08-02,0.0021909045237832,0.0004173718390631,-0.0066729929791748,-0.0016667048136392,0.0008845104838954,-0.0016106938123647,-0.0088945362134688,-0.0107914264743789,0.0130547412911583,0.0081867938602574
2011-08-03,0.0024448192730688,-0.0078739591097005,0.003212347708501,0.0828500435197868,-0.011016450937548,0.0078210811822356,0.0025384364983974,0.004948880571691,-0.0171920419078907,0.0073794857305622
2011-08-04,-0.0182771606999109,-0.0384454686402557,-0.037463979937355,-0.0178294224060242,-0.0204935699096216,-0.0430000073982006,-0.0129986815777829,-0.0102785285538819,-0.022451945518232,-0.0142901087739676
2011-08-05,-0.0265335110974413,0.0291845634095208,-0.0290908813476562,0.0257611173221123,-0.0283162132140787,-0.0344697186741074,-0.0091428286069399,-0.0196013331035643,-0.0293149725782263,-0.0294930601220913
2011-08-08,-0.0468705279387359,-0.017933393463951,-0.0482011596653378,-0.0591852762657371,-0.0511282612968345,-0.0940293884056217,-0.0486486486486486,-0.0469613783649375,-0.0459733900079123,-0.0456310635863749
2011-08-09,0.0466159717759596,0.0128205619358906,0.0549530175758797,0.0191082613933135,0.0333607665554417,0.0748763337152164,0.0481171548117154,0.0359687044018082,0.0541516132495318,0.0513630345815371
2011-08-10,-0.0319529014763409,-0.0481927255987608,-0.0289905675178451,-0.0925656292307567,-0.0208704236671441,-0.0610573755680196,-0.0305946143897804,-0.0252012354571763,-0.020985686213078,-0.0458199719270176
2011-08-11,0.0488269048280077,0.0345136923440596,0.0389842699670622,0.0071827737035833,0.0407693484725531,0.0391070680587903,0.0471388922797309,0.0464950011910696,0.0430142276980705,0.0566477455056705
2011-08-12,-0.0171008165566431,0.0047230012313822,-0.0235494417978082,-0.0292028321492567,-0.0194570511952967,-0.0135573239913745,-0.0169316491490052,-0.0142518158320673,-0.0138418016448846,-0.0164628293690308
2011-08-15,0.0159326769885761,0.0204777957039251,0.0231593525484364,0.0241546045806773,0.0112360011805701,-0.0063921860119861,0.0247669448547771,0.0163822373629686,0.0231696022473835,0.013739778123422
2011-08-16,0.0013450213914549,0.0012728335610498,0.0023898836680168,-0.0166666691896145,0.0070755438432883,-0.0054683559348198,0.0084472341878851,0.0016943149799024,-0.0012206565446621,0.0
2011-08-17,0.0017755418527465,-0.0004231198429242,-0.0023801324443183,-0.003210269801811,0.0001554575194245,-0.0017317243879335,-0.0019771839451139,-0.0026936002285737,0.0018258538490365,0.0059785595532986
2011-08-18,-0.0061064799064468,-0.0397751884857159,-0.0143809135082631,-0.0345110989039405,-0.0095892356887883,-0.0064351875038574,-0.001749512689488,0.0131578321689128,-0.0171874761581422,-0.016586132119248
2011-08-19,-0.0055342522839913,0.012832295626105,-0.0043289659039403,0.0403779466917374,-0.0055446861428571,0.0064199047477221,0.0078319833954871,-0.0027691215907011,0.0032341649813382,-0.0082671958297693
2011-08-22,-0.024555417043567,-0.029062081638892,-0.031960213899397,-0.0398089158674772,-0.0263496651690017,-0.0182886315672188,-0.0083512287283546,-0.018694772506366,-0.0236443889103191,-0.0247475852878636
2011-08-23,0.0211440899263071,0.0103650084137366,0.011330389584315,0.0008236635028613,0.0055692081381958,0.0110346375868641,0.0151163695014861,0.0130989681184804,0.025418304937793,0.0328333536783856
2011-08-24,0.0103921806958054,0.0470852547234251,0.0047118216762464,0.0165562757059835,0.0,0.0089421084592748,0.0103140892584705,0.0180701936814019,0.018181816007582,0.0124555234805045
2011-08-25,-0.0304907572024114,-0.0593509558121399,-0.0453563786082822,-0.0291261866243469,-0.0182552672093685,-0.0175432728352567,-0.0199742268041237,-0.0219415160492165,-0.0388113643742665,-0.0304801060403912
2011-08-26,0.0214834893464283,0.0140653109376227,0.0170843113262184,0.0142378628365486,0.0310219440021668,-0.0023842150556368,0.0251336735200117,0.0202193339856098,0.0225683123056121,0.0221130598802505
2011-08-29,0.0288223002227184,0.0576664711570444,0.0487001080085945,0.0294598730614247,0.0346416700238993,0.0179324517698075,0.0209302483294977,0.0195818177571061,0.0300152985126068,0.0235684567383652
2011-08-30,-0.000261105446886,-0.0021276271089595,0.0010485417216669,-0.0195465207776105,-0.0024629931491655,0.0022883048438593,0.0040816482232541,0.0071919326448422,-0.0044991459265865,-0.0046539780735978
2011-08-31,-0.0026991095011979,-0.0289978798742922,-0.006930033219324,-0.0439905330777416,0.0089244783831268,0.0053807041375253,0.0003809370011873,-0.0032267981561681,0.0027116648482009,-0.0007735637395628
2011-09-01,-0.0119147388229783,-0.0241334410844383,-0.011830207212791,-0.0384615594728693,0.0025949956251228,-0.0091339572942482,-0.0009684613845855,-0.0161342677433738,-0.0186074110913354,-0.0111732028774796
2011-09-02,-0.005463945974597,-0.015363680891684,-0.0100357986783235,0.0051947588702649,-0.0120445115544207,-0.0041237532887671,-0.0102067498889694,-0.0009996896824416,-0.0093867098139656,-0.0046392114640351
2011-09-06,0.0155541184366834,-0.0027585961352818,0.0095976458994962,0.0548187323215053,0.0293320606729639,0.0048303897495715,0.0067638933500498,0.0092213268931656,0.0208129882812497,0.0173726518136254
2011-09-07,0.0246747880610977,0.0200913489370711,0.023766648776831,0.0041562919239161,0.019709716969849,0.0339677630007876,0.0306066822865704,0.0217536366253831,0.0248427966817891,0.0276977806963124
2011-09-08,-4.621147334071483e-06,-0.0148581691719546,-0.0010694752268385,-0.0107526975020831,0.0034601432723822,-0.018539748496897,-0.0100000061964625,-0.0029870295858077,-0.008882110320806,0.0045625722870412
2011-09-09,-0.0209442925276168,-0.0059990383160551,-0.0255855525936091,-0.0108604938630622,-0.0235720391568469,-0.0203171305619292,-0.0092010498046873,-0.0151057973408524,-0.016604031496827,-0.0233074556495321
2011-09-12,0.0178002453128437,0.0070257431311552,0.0111731557839227,-0.0008496370852083,0.0212168587008723,0.0071533144790973,0.0087361717098203,0.0241629532788141,0.0238632623558946,0.016433854150798
2011-09-13,0.001263806617625,0.0078996316300085,0.0077092875765714,0.0167925954515099,0.017672207082505,-0.0035844427270978,0.0061633555891897,0.0016783899135257,0.0015644317425788,-0.0085401640713182
2011-09-14,-0.0056952593607919,0.0009110956592222,-0.0068890694192607,-0.0008170121788264,-0.0026913922333719,0.0035087719298244,0.0105398614486262,-0.0006693912771546,0.0061996519945865,-0.0096898981244159
2011-09-15,-0.0024418406457118,-0.0167647909832793,0.0047153090153878,-0.0016313586778372,-0.0035841975366033,0.0062844953203769,-0.0077380135646368,-0.0019953898236451,0.0073529927375831,-0.0056287949887957
2011-09-16,0.0017805810428081,0.017939254542521,0.0032491028920224,0.0048662141109457,-0.0125881001802448,-0.0162413498450971,-0.0164792585335576,-0.0063228132739281,0.010413480450174,0.010123751771646
2011-09-19,0.0028243132003069,-0.009615429961268,-0.0032955018069526,0.0073831136739925,0.0032292647764822,0.0062043537373159,-0.0135437051847057,-0.0020436434619779,0.0009256025744558,0.0084033685970896
2011-09-20,-0.0019456482767781,-0.0120370474208365,-0.015664855855171,-0.0312500098033955,0.0030572391200654,0.0060915879800287,-0.003976143141153,-0.0122240970800952,-0.0094771497178338,0.0116781855148783
2011-09-21,-0.0385483796194999,-0.0312937917360578,-0.0301227030244634,-0.0219409468786523,-0.0356871454605216,-0.0110487331780017,-0.0335584992883279,-0.0312929786780008,-0.0476338022983992,-0.0445677651482357
2011-09-22,0.0108677485296355,0.0244145380452859,-0.0039077913588686,0.0449735645519767,0.0097976329392316,0.0228618430361625,-0.0199224709300048,0.0203488181698247,-0.0056031666262021,0.0105262973823925
2011-09-23,0.0093061424796594,0.010695246668306,0.0003934000335099,0.0184874179900168,-0.0022364120297273,0.0106099829181487,0.0039456894433523,0.0150106562366466,0.0113107171865755,0.0122075487672311
2011-09-26,0.0155707683288992,0.0037968640182614,0.0035128119551597,0.0336617271871401,0.003012981645596,0.0068617984461406,0.0254849218619499,0.0314244996656477,0.0107632069585253,0.0135717235083093
2011-09-27,-0.0157636753938366,-0.0037330808477279,-0.0087752594532743,-0.0180391797832414,-0.002494870412712,-0.0281080228601241,-0.0084920935465953,-0.0176784124165729,-0.0034744349615199,-0.0207863500963848
2011-09-28,-0.0154303685856159,-0.029286766036797,-0.0298965382170815,-0.0399999999999999,-0.0228161097182972,-0.0157384485065917,-0.0192044083217956,-0.0244233141534162,-0.0290220837271876,-0.0070968856922407
2011-09-29,0.0087585486568987,0.0290892050703642,0.0062646766513949,0.077235755653137,0.0026788841174783,0.0084036343263398,0.0086475321444222,0.0095563051283984,0.012412456674139,0.0088264287811985
2011-09-30,0.0059571067732722,0.0014058428505619,0.0188531605202493,-0.0795107009112549,0.0102929167929675,0.0130271124118208,-0.0134530251856008,0.0164327128246994,-0.0092474779937222,-0.0008244526051079
2011-10-03,-0.0242121911792948,-0.0122295496746337,-0.0205029276140912,-0.004975158999091,-0.0388073687988451,-0.0171789776452208,-0.0256381897571879,-0.0288135085288066,-0.0213454025156398,-0.0205467753955498
2011-10-04,0.0345876959827134,0.0770342005876874,0.0474103791223899,0.1030151205307795,0.0483924123560027,0.0238855062304553,0.0780153774709216,0.0401691451277575,0.0393858591867362,0.0233556692605693
2011-10-05,0.0178981904891872,0.003579414869826,0.0079999651227678,0.0114503522261307,0.0025284426437828,-0.0124296724884295,0.0110013985339506,0.0125594638291326,0.0366913228466604,0.0217609507957065
2011-10-06,0.013829446103412,0.0182547538501099,0.0163373978024907,0.003802295983675,0.0102815200669242,0.0155503812126216,0.0052447921169144,0.0137862061554709,0.01520787849799,0.0134979373633617
2011-10-07,-0.0328902824924451,-0.0610820075859549,-0.0377429080808358,-0.0611153690916269,-0.0241189841446001,-0.035987368383882,-0.010911749150618,-0.0413360106856937,-0.0268128936303854,-0.0263030665807165
2011-10-10,0.01867598980355,0.0293847277076006,0.0317764125971756,0.0332792092181914,0.0318138988053438,0.0182379977054695,0.0283223455678604,0.0081521659906399,0.0156729658016032,0.0201823194365722
2011-10-11,-0.0064430068295206,0.0280163064955092,-0.0074962803842492,-0.0118576777117484,-0.0051012802380644,-0.00207016258909,-0.0115643004307767,-0.0248046693292421,0.0018343434720395,0.011447905179494
2011-10-12,-0.0019142664873116,0.0280087255564094,-0.0171322527108324,0.0487999725341796,-0.0165968617118718,0.0082982275660653,-0.0036940891341058,0.0086385297149466,0.0097709830480677,-0.0064873392794722
2011-10-13,0.0089201133639058,-0.0167166477035498,-0.009516558646504,-0.030256038241673,-0.0017374918332882,0.0081189288900287,-0.0054832076764907,0.0233918899886926,-0.013105769191641,0.0048301277429153
2011-10-14,0.0012351223576304,-0.0051903475293029,0.0049599798800544,0.0063441654150794,-0.0105229808106404,0.0025570862735325,0.0032922145597566,0.0053173762602786,-0.0012168269586184,-0.0011072396942835
2011-10-17,-0.015953584104903,-0.0467248782815869,-0.0186880161689628,0.0103833191704069,-0.0122944346899537,-0.0227664927301526,-0.0198063293689979,-0.0173044764489725,-0.0112942292686737,-0.0161136268556632
2011-10-18,0.0262953387774897,0.0300786487816623,0.0120109019645691,-0.0148786630576902,0.0051562953229637,0.0330412190794621,0.0384658559561384,0.0259959972722723,0.030480347673017,0.0372590191821866
2011-10-19,0.0253491910525306,-0.0264574068508201,0.035168198840221,-0.0245253489870719,0.0196674052483256,-0.0110340958053629,-0.0041998260532765,0.0274470876318849,0.0017963340075676,0.0272628124854399
2011-10-20,0.0328343213255146,0.0096863044979994,0.044008823462193,0.0064829759089812,0.0360063045671163,0.0206968312291776,0.0188602095365972,0.0238864013217222,0.0263236930924882,0.0339215611408253
2011-10-21,0.0312980274497862,-0.0035714252262698,0.0508950780831311,-0.0102442210453307,0.0280500781003347,0.0202357231165826,0.0288495072027343,0.0297153519340092,0.018786172096657,0.0213911698863629
2011-10-24,0.0147962273234091,0.0807113740598501,0.0397727450208285,0.0023923232107217,0.012613678593461,0.0148686604683664,0.0111227392527684,0.0212830883529834,-0.0136761482827865,0.004412148436783
2011-10-25,-0.0110707224079618,-0.0309321834930777,-0.0171520642666623,-0.0135891345470534,-0.0308678325154618,0.0003260926891354,-0.0076927096042239,-0.0062987983961452,-0.0228475817433622,-0.0053337571274676
2011-10-26,-0.0051978035860892,0.0547758748806936,-0.0022573264852487,0.0072522283396045,-0.0126619645691448,0.0131057480677282,0.0057806199596774,0.0080549063770339,0.0058725645701012,-0.0155297102596839
2011-10-27,0.0106245320752307,0.0129978809636931,0.0037891013244179,0.0,-0.0120098657752053,0.0036982249935584,0.0031351892694473,-0.0031222751557057,-0.0040561847765932,0.0254509808482037
2011-10-28,0.0015114837806048,-0.0137214109843934,-0.0066857397482591,0.0040551655348133,-0.0024959355075896,0.0062932664468914,-0.013769669529775,-0.001988654743787,0.0008228906952145,0.0098405969432724
2011-10-31,0.0065773500196296,-0.016652407701877,0.0142348927929371,0.0296053137227775,0.0139922958787753,0.0002206692646767,-0.0038916773475434,0.0034592067948018,-0.0137627298320862,0.0076816070318297
